family	go_id	aspect	evidence	ancestral_node	loss_node	gain_confirmed	n_members_affected	n_subfamilies	subfamilies	loss_date
PTHR46115	GO:0015035	F	IRD	PTN004159511	PTN008306001	true	3	0		20260528
PTHR46115	GO:0045454	P	IRD	PTN004159511	PTN008306001	true	3	0		20260528
PTHR46223	GO:0042054	F	IRD	PTN001874919	PTN001875437	true	0	0		20260530
PTHR46708	GO:0031175	P	IRD	PTN002928464	PTN008214573	true	0	0		20260530
PTHR46819	GO:0005886	C	IRD	PTN000632671	PTN000633534	true	27	1	PTHR46819:SF1	20260529
PTHR46819	GO:0007015	P	IRD	PTN000632671	PTN000633534	true	27	1	PTHR46819:SF1	20241120
PTHR46819	GO:0007165	P	IRD	PTN000632671	PTN000633534	true	27	1	PTHR46819:SF1	20260529
PTHR46900	GO:0004725	F	IKR	PTN005236628	PTN000439883	true	0	0		20241121
PTHR46900	GO:0004725	F	IKR	PTN005236628	PTN000439667	true	3	1	PTHR46900:SF4	20241121
PTHR46900	GO:0035332	P	IRD	PTN002317850	PTN000439667	true	3	1	PTHR46900:SF4	20250618
PTHR47102	GO:0051017	P	IRD	PTN001904567	PTN000575772	true	0	0		20260530
PTHR47102	GO:0110085	C	IRD	PTN001904567	PTN000575772	true	0	0		20260417
PTHR47102	GO:1903475	P	IRD	PTN001904567	PTN000575772	true	0	0		20230112
PTHR47253	GO:0000162	P	IRD	PTN002599563	PTN002599721	true	0	0		20240312
PTHR47396	GO:0005829	C	IRD	PTN008716621	PTN008716631	true	1	1	PTHR47396:SF1	20260530
PTHR47396	GO:0009307	P	IRD	PTN008716621	PTN008716631	true	1	1	PTHR47396:SF1	20240702
PTHR47440	GO:0005085	F	IRD	PTN002677784	PTN002677811	true	0	0		20250516
PTHR47642	GO:0043139	F	IRD	PTN008385917	PTN008385927	true	0	0		20260601
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN001020544	true	0	0		20241119
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN000968904	true	0	0		20241119
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN000968897	true	0	0		20241119
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN002572970	true	0	0		20241119
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN000825144	true	0	0		20241119
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN000825132	true	0	0		20241119
PTHR47901	GO:0004197	F	IRD	PTN000047947	PTN000825139	true	0	0		20241119
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN001020544	true	0	0		20251218
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN000968904	true	0	0		20251218
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN000968897	true	0	0		20251218
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN002572970	true	0	0		20251218
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN000825144	true	0	0		20251218
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN000825132	true	0	0		20251218
PTHR47901	GO:0006915	P	IRD	PTN000047947	PTN000825139	true	0	0		20251218
PTHR47958	GO:0003724	F	IRD	PTN002774595	PTN002774495	true	15	0		20260601
PTHR47958	GO:0010494	C	IRD	PTN002777147	PTN002777153	true	0	0		20230406
PTHR47958	GO:0010494	C	IRD	PTN002777147	PTN002777203	true	0	0		20230406
PTHR47968	GO:0007019	P	IRD	PTN000649974	PTN008606205	true	0	0		20240206
PTHR47978	GO:0006897	P	IRD	PTN000634658	PTN002785420	true	0	0		20250903
PTHR47978	GO:0012505	C	IRD	PTN001292747	PTN000634199	true	0	0		20260529
PTHR47978	GO:0030139	C	IRD	PTN000634566	PTN000634696	true	0	0		20260529
PTHR47980	GO:0005768	C	IRD	PTN000635134	PTN001178898	true	0	0		20260601
PTHR47980	GO:0005886	C	IRD	PTN000635134	PTN001178898	true	0	0		20250904
PTHR47980	GO:0012505	C	IRD	PTN001292747	PTN000634199	true	0	0		20260529
PTHR47981	GO:0005739	C	IRD	PTN000636119	PTN001179388	true	0	0		20241120
PTHR47981	GO:0005764	C	IRD	PTN000635769	PTN001178553	true	5	2	PTHR47981:SF20;PTHR47981:SF38	20260601
PTHR47981	GO:0012505	C	IRD	PTN001292747	PTN000634199	true	0	0		20260529
PTHR47981	GO:0090385	P	IRD	PTN000635769	PTN001178553	true	5	2	PTHR47981:SF20;PTHR47981:SF38	20181128
PTHR47981	GO:0090385	P	IRD	PTN000635769	PTN001178525	true	6	2	PTHR47981:SF17;PTHR47981:SF9	20170228
PTHR47992	GO:0007165	P	IRD	PTN000352745	PTN009013708	true	0	0		20260529
PTHR48012	GO:0004674	F	IRD	PTN004700021	PTN004698509	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN004700105	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN002391080	true	0	0		20250904
PTHR48012	GO:0004674	F	IRD	PTN004700021	PTN004700028	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN007798200	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN004700049	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN007798199	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN004698791	true	0	0		20250904
PTHR48012	GO:0004674	F	IRD	PTN004700021	PTN008614969	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN001554492	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN001220858	true	0	0		20250904
PTHR48012	GO:0004674	F	IRD	PTN004700021	PTN002390941	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN001220680	true	0	0		20250904
PTHR48012	GO:0004674	F	IRD	PTN004700021	PTN007798220	true	0	0		20250904
PTHR48012	GO:0004674	F	IKR	PTN004698611	PTN000721457	true	0	0		20260601
PTHR48012	GO:0004674	F	IKR	PTN004700021	PTN001554505	true	0	0		20250904
PTHR48012	GO:0004674	F	IRD	PTN004700021	PTN001220758	true	0	0		20250904
PTHR48013	GO:0004674	F	IRD	PTN004700021	PTN004698509	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN004700105	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN002391080	true	0	0		20250904
PTHR48013	GO:0004674	F	IRD	PTN004700021	PTN004700028	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN007798200	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN004700049	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN007798199	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN004698791	true	0	0		20250904
PTHR48013	GO:0004674	F	IRD	PTN004700021	PTN008614969	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN001554492	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN001220858	true	0	0		20250904
PTHR48013	GO:0004674	F	IRD	PTN004700021	PTN002390941	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN001220680	true	0	0		20250904
PTHR48013	GO:0004674	F	IRD	PTN004700021	PTN007798220	true	0	0		20250904
PTHR48013	GO:0004674	F	IKR	PTN004700021	PTN001554505	true	0	0		20250904
PTHR48013	GO:0004674	F	IRD	PTN004700021	PTN001220758	true	0	0		20250904
PTHR48017	GO:0003333	P	IRD	PTN001118955	PTN004585555	true	0	0		20250904
PTHR48043	GO:0015020	F	IRD	PTN002629957	PTN002484655	true	0	0		20260601
PTHR48051	GO:0005225	F	IRD	PTN008697338	PTN002908078	true	6	2	PTHR48051:SF33;PTHR48051:SF54	20250403
PTHR48051	GO:0005886	C	IRD	PTN008697338	PTN002908078	true	6	2	PTHR48051:SF33;PTHR48051:SF54	20260530
PTHR48051	GO:0015810	P	IRD	PTN008697338	PTN002908078	true	6	2	PTHR48051:SF33;PTHR48051:SF54	20231031
PTHR48051	GO:0034702	C	IRD	PTN008697338	PTN002908078	true	6	2	PTHR48051:SF33;PTHR48051:SF54	20241121
PTHR48051	GO:0035556	P	IRD	PTN008161753	PTN002907812	true	0	0		20250413
PTHR48051	GO:0035556	P	IRD	PTN008161753	PTN002907809	true	0	0		20250413
PTHR48051	GO:0035556	P	IRD	PTN008161753	PTN002907808	true	0	0		20250413
PTHR48051	GO:0098656	P	IRD	PTN008697338	PTN002908078	true	6	2	PTHR48051:SF33;PTHR48051:SF54	20241121
PTHR48051	GO:0140361	P	IRD	PTN008697338	PTN002907812	true	0	0		20241121
PTHR48053	GO:0004674	F	IRD	PTN008622302	PTN001996568	true	0	0		20250925
PTHR48071	GO:0005886	C	IRD	PTN008363696	PTN000450238	true	0	0		20260529
PTHR48073	GO:0006518	P	IRD	PTN008732737	PTN001334879	true	5	1	PTHR48073:SF2	20240827
PTHR48073	GO:0006518	P	IRD	PTN008732737	PTN005138762	true	0	0		20240827
PTHR48073	GO:0016854	F	IRD	PTN008732737	PTN001334879	true	5	1	PTHR48073:SF2	20250413
PTHR48073	GO:0016854	F	IRD	PTN008732737	PTN005138762	true	0	0		20250413
PTHR48078	GO:0003941	F	IRD	PTN000034171	PTN000034699	true	7	1	PTHR48078:SF9	20260601
PTHR48078	GO:0004794	F	IRD	PTN002459384	PTN000034699	true	7	1	PTHR48078:SF9	20260601
PTHR48078	GO:0006565	P	IRD	PTN000034171	PTN000034699	true	7	1	PTHR48078:SF9	20260601
PTHR48078	GO:0006567	P	IRD	PTN000034171	PTN000034699	true	7	1	PTHR48078:SF9	20250522
PTHR48078	GO:0019344	P	IRD	PTN000034104	PTN000741516	true	5	1	PTHR48078:SF6	20260528
PTHR48078	GO:0019344	P	IRD	PTN000034104	PTN000034668	true	0	0		20260528
PTHR48094	GO:0019172	F	IRD	PTN005163920	PTN000111152	true	0	0		20260601
PTHR48094	GO:0051596	P	IRD	PTN005163920	PTN000111152	true	0	0		20260601
PTHR48111	GO:0005829	C	IRD	PTN000724188	PTN001238031	true	0	0		20260601
PTHR48111	GO:0005829	C	IRD	PTN000724188	PTN001238405	true	0	0		20260601
PTHR48153	GO:0071567	F	IRD	PTN008489024	PTN008734424	true	1	1	PTHR48153:SF4	20240802
PTHR48249	GO:0003713	F	IRD	PTN000310508	PTN002584073	true	0	0		20250413
PTHR48249	GO:0016592	C	IRD	PTN000310508	PTN002584073	true	0	0		20221130
PTHR48249	GO:0045944	P	IRD	PTN000310508	PTN002584073	true	0	0		20250413
PTHR48444	GO:0005829	C	IRD	PTN000093238	PTN000093341	true	0	0		20250902
