gene	taxon	term_id	term_label	action	negated	has_replacement	file
B4GALT1	Homo sapiens	GO:0006487	protein N-linked glycosylation	ACCEPT	False	False	genes/human/B4GALT1/B4GALT1-ai-review.yaml
BACE1	Homo sapiens	GO:0005768	endosome	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACE1	Homo sapiens	GO:0016485	protein processing	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACE1	Homo sapiens	GO:0004190	aspartic-type endopeptidase activity	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACE1	Homo sapiens	GO:0005886	plasma membrane	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACE1	Homo sapiens	GO:0050435	amyloid-beta metabolic process	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACE1	Homo sapiens	GO:0005802	trans-Golgi network	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACE1	Homo sapiens	GO:0006509	membrane protein ectodomain proteolysis	ACCEPT	False	False	genes/human/BACE1/BACE1-ai-review.yaml
BACH2	Homo sapiens	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/human/BACH2/BACH2-ai-review.yaml
BACH2	Homo sapiens	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/human/BACH2/BACH2-ai-review.yaml
BACH2	Homo sapiens	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ACCEPT	False	False	genes/human/BACH2/BACH2-ai-review.yaml
BAG1	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG1	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG1	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG1	Homo sapiens	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG1	Homo sapiens	GO:0000774	adenyl-nucleotide exchange factor activity	ACCEPT	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG1	Homo sapiens	GO:0050821	protein stabilization	ACCEPT	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG1	Homo sapiens	GO:0051087	protein-folding chaperone binding	ACCEPT	False	False	genes/human/BAG1/BAG1-ai-review.yaml
BAG2	Homo sapiens	GO:0000774	adenyl-nucleotide exchange factor activity	ACCEPT	False	False	genes/human/BAG2/BAG2-ai-review.yaml
BAG2	Homo sapiens	GO:0050821	protein stabilization	ACCEPT	False	False	genes/human/BAG2/BAG2-ai-review.yaml
BAG3	Homo sapiens	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0016020	membrane	REMOVE	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0000774	adenyl-nucleotide exchange factor activity	ACCEPT	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0010664	negative regulation of striated muscle cell apoptotic process	KEEP_AS_NON_CORE	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0046716	muscle cell cellular homeostasis	ACCEPT	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0050821	protein stabilization	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG3	Homo sapiens	GO:0051087	protein-folding chaperone binding	ACCEPT	False	False	genes/human/BAG3/BAG3-ai-review.yaml
BAG6	Homo sapiens	GO:0036503	ERAD pathway	ACCEPT	False	False	genes/human/BAG6/BAG6-ai-review.yaml
BAG6	Homo sapiens	GO:0031593	polyubiquitin modification-dependent protein binding	REMOVE	False	False	genes/human/BAG6/BAG6-ai-review.yaml
BAG6	Homo sapiens	GO:0051787	misfolded protein binding	ACCEPT	False	False	genes/human/BAG6/BAG6-ai-review.yaml
BAG6	Homo sapiens	GO:0071818	BAT3 complex	ACCEPT	False	False	genes/human/BAG6/BAG6-ai-review.yaml
BAIAP2	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/BAIAP2/BAIAP2-ai-review.yaml
BAIAP2	Homo sapiens	GO:0005654	nucleoplasm	KEEP_AS_NON_CORE	False	False	genes/human/BAIAP2/BAIAP2-ai-review.yaml
BAIAP2	Homo sapiens	GO:0030838	positive regulation of actin filament polymerization	ACCEPT	False	False	genes/human/BAIAP2/BAIAP2-ai-review.yaml
BAIAP2	Homo sapiens	GO:0051017	actin filament bundle assembly	ACCEPT	False	False	genes/human/BAIAP2/BAIAP2-ai-review.yaml
BAIAP2	Homo sapiens	GO:0051764	actin crosslink formation	ACCEPT	False	False	genes/human/BAIAP2/BAIAP2-ai-review.yaml
BAIAP2L1	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/BAIAP2L1/BAIAP2L1-ai-review.yaml
BAIAP2L1	Homo sapiens	GO:0005654	nucleoplasm	ACCEPT	False	False	genes/human/BAIAP2L1/BAIAP2L1-ai-review.yaml
BAIAP2L1	Homo sapiens	GO:0030838	positive regulation of actin filament polymerization	ACCEPT	False	False	genes/human/BAIAP2L1/BAIAP2L1-ai-review.yaml
BAIAP2L1	Homo sapiens	GO:0051017	actin filament bundle assembly	ACCEPT	False	False	genes/human/BAIAP2L1/BAIAP2L1-ai-review.yaml
BAIAP2L1	Homo sapiens	GO:0051764	actin crosslink formation	ACCEPT	False	False	genes/human/BAIAP2L1/BAIAP2L1-ai-review.yaml
BAIAP2L2	Homo sapiens	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml
BAIAP2L2	Homo sapiens	GO:0005654	nucleoplasm	REMOVE	False	False	genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml
BAIAP2L2	Homo sapiens	GO:0030838	positive regulation of actin filament polymerization	UNDECIDED	False	False	genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml
BAIAP2L2	Homo sapiens	GO:0051017	actin filament bundle assembly	UNDECIDED	False	False	genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml
BAIAP2L2	Homo sapiens	GO:0051764	actin crosslink formation	UNDECIDED	False	False	genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml
BBIP1	Homo sapiens	GO:0034464	BBSome	ACCEPT	False	False	genes/human/BBIP1/BBIP1-ai-review.yaml
BBIP1	Homo sapiens	GO:0097500	receptor localization to non-motile cilium	ACCEPT	False	False	genes/human/BBIP1/BBIP1-ai-review.yaml
BBS1	Homo sapiens	GO:0034464	BBSome	ACCEPT	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS1	Homo sapiens	GO:0005813	centrosome	ACCEPT	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS1	Homo sapiens	GO:0061512	protein localization to cilium	ACCEPT	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS1	Homo sapiens	GO:1905515	non-motile cilium assembly	ACCEPT	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS1	Homo sapiens	GO:0005113	patched binding	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS1	Homo sapiens	GO:0005119	smoothened binding	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS1	Homo sapiens	GO:0005930	axoneme	KEEP_AS_NON_CORE	False	False	genes/human/BBS1/BBS1-ai-review.yaml
BBS10	Homo sapiens	GO:0051131	chaperone-mediated protein complex assembly	ACCEPT	False	False	genes/human/BBS10/BBS10-ai-review.yaml
BBS10	Homo sapiens	GO:0044183	protein folding chaperone	NEW	False	False	genes/human/BBS10/BBS10-ai-review.yaml
BBS10	Homo sapiens	GO:0005737	cytoplasm	NEW	False	False	genes/human/BBS10/BBS10-ai-review.yaml
BBS12	Homo sapiens	GO:0045494	photoreceptor cell maintenance	KEEP_AS_NON_CORE	False	False	genes/human/BBS12/BBS12-ai-review.yaml
BBS12	Homo sapiens	GO:0051131	chaperone-mediated protein complex assembly	ACCEPT	False	False	genes/human/BBS12/BBS12-ai-review.yaml
BBS2	Homo sapiens	GO:0043005	neuron projection	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BBS2/BBS2-ai-review.yaml
BBS2	Homo sapiens	GO:0060271	cilium assembly	ACCEPT	False	False	genes/human/BBS2/BBS2-ai-review.yaml
BBS2	Homo sapiens	GO:0016020	membrane	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BBS2/BBS2-ai-review.yaml
BBS2	Homo sapiens	GO:0034464	BBSome	ACCEPT	False	False	genes/human/BBS2/BBS2-ai-review.yaml
BBS2	Homo sapiens	GO:0036064	ciliary basal body	ACCEPT	False	False	genes/human/BBS2/BBS2-ai-review.yaml
BBS2	Homo sapiens	GO:0031514	motile cilium	KEEP_AS_NON_CORE	False	False	genes/human/BBS2/BBS2-ai-review.yaml
BBS4	Homo sapiens	GO:0060271	cilium assembly	ACCEPT	False	False	genes/human/BBS4/BBS4-ai-review.yaml
BBS4	Homo sapiens	GO:0036064	ciliary basal body	ACCEPT	False	False	genes/human/BBS4/BBS4-ai-review.yaml
BBS4	Homo sapiens	GO:0061512	protein localization to cilium	ACCEPT	False	False	genes/human/BBS4/BBS4-ai-review.yaml
BBS5	Homo sapiens	GO:0034464	BBSome	ACCEPT	False	False	genes/human/BBS5/BBS5-ai-review.yaml
BBS5	Homo sapiens	GO:0060271	cilium assembly	ACCEPT	False	False	genes/human/BBS5/BBS5-ai-review.yaml
BBS5	Homo sapiens	GO:0032266	phosphatidylinositol-3-phosphate binding	ACCEPT	False	False	genes/human/BBS5/BBS5-ai-review.yaml
BBS5	Homo sapiens	GO:0036064	ciliary basal body	ACCEPT	False	False	genes/human/BBS5/BBS5-ai-review.yaml
BBS7	Homo sapiens	GO:0008104	intracellular protein localization	MODIFY	False	True	genes/human/BBS7/BBS7-ai-review.yaml
BBS7	Homo sapiens	GO:0016020	membrane	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BBS7/BBS7-ai-review.yaml
BBS7	Homo sapiens	GO:0034464	BBSome	ACCEPT	False	False	genes/human/BBS7/BBS7-ai-review.yaml
BBS7	Homo sapiens	GO:0036064	ciliary basal body	ACCEPT	False	False	genes/human/BBS7/BBS7-ai-review.yaml
BBS7	Homo sapiens	GO:0043005	neuron projection	KEEP_AS_NON_CORE	False	False	genes/human/BBS7/BBS7-ai-review.yaml
BBS7	Homo sapiens	GO:0060271	cilium assembly	ACCEPT	False	False	genes/human/BBS7/BBS7-ai-review.yaml
BBS7	Homo sapiens	GO:0005930	axoneme	KEEP_AS_NON_CORE	False	False	genes/human/BBS7/BBS7-ai-review.yaml
BBS9	Homo sapiens	GO:0016020	membrane	MODIFY	False	True	genes/human/BBS9/BBS9-ai-review.yaml
BBS9	Homo sapiens	GO:0034464	BBSome	ACCEPT	False	False	genes/human/BBS9/BBS9-ai-review.yaml
BBS9	Homo sapiens	GO:0060271	cilium assembly	KEEP_AS_NON_CORE	False	False	genes/human/BBS9/BBS9-ai-review.yaml
BCAP31	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	ACCEPT	False	False	genes/human/BCAP31/BCAP31-ai-review.yaml
BCAP31	Homo sapiens	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BCAP31/BCAP31-ai-review.yaml
BCAP31	Homo sapiens	GO:0070973	protein localization to endoplasmic reticulum exit site	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BCAP31/BCAP31-ai-review.yaml
BCCIP	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/BCCIP/BCCIP-ai-review.yaml
BCL2	Homo sapiens	GO:0043065	positive regulation of apoptotic process	REMOVE	False	False	genes/human/BCL2/BCL2-ai-review.yaml
BCL2	Homo sapiens	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	MODIFY	False	True	genes/human/BCL2/BCL2-ai-review.yaml
BCL2	Homo sapiens	GO:0005741	mitochondrial outer membrane	ACCEPT	False	False	genes/human/BCL2/BCL2-ai-review.yaml
BCL2	Homo sapiens	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	MODIFY	False	True	genes/human/BCL2/BCL2-ai-review.yaml
BCL2	Homo sapiens	GO:0015267	channel activity	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BCL2/BCL2-ai-review.yaml
BCL2	Homo sapiens	GO:0001836	release of cytochrome c from mitochondria	MODIFY	False	True	genes/human/BCL2/BCL2-ai-review.yaml
BCL2L1	Homo sapiens	GO:0043065	positive regulation of apoptotic process	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BCL2L1/BCL2L1-ai-review.yaml
BCL2L1	Homo sapiens	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	ACCEPT	False	False	genes/human/BCL2L1/BCL2L1-ai-review.yaml
BCL2L1	Homo sapiens	GO:0005741	mitochondrial outer membrane	ACCEPT	False	False	genes/human/BCL2L1/BCL2L1-ai-review.yaml
BCL2L1	Homo sapiens	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ACCEPT	False	False	genes/human/BCL2L1/BCL2L1-ai-review.yaml
BCL2L1	Homo sapiens	GO:0015267	channel activity	MODIFY	False	True	genes/human/BCL2L1/BCL2L1-ai-review.yaml
BCL2L1	Homo sapiens	GO:0001836	release of cytochrome c from mitochondria	MODIFY	False	True	genes/human/BCL2L1/BCL2L1-ai-review.yaml
BCL2L12	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/BCL2L12/BCL2L12-ai-review.yaml
BCL2L12	Homo sapiens	GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ACCEPT	False	False	genes/human/BCL2L12/BCL2L12-ai-review.yaml
BCL2L13	Homo sapiens	GO:0005739	mitochondrion	ACCEPT	False	False	genes/human/BCL2L13/BCL2L13-ai-review.yaml
BCL2L13	Homo sapiens	GO:0016020	membrane	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BCL2L13/BCL2L13-ai-review.yaml
BCS1L	Homo sapiens	GO:0032979	protein insertion into mitochondrial inner membrane from matrix	ACCEPT	False	False	genes/human/BCS1L/BCS1L-ai-review.yaml
BCS1L	Homo sapiens	GO:0034551	mitochondrial respiratory chain complex III assembly	ACCEPT	False	False	genes/human/BCS1L/BCS1L-ai-review.yaml
BCS1L	Homo sapiens	GO:0005743	mitochondrial inner membrane	ACCEPT	False	False	genes/human/BCS1L/BCS1L-ai-review.yaml
BECN1	Homo sapiens	GO:0000045	autophagosome assembly	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0000423	mitophagy	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0030674	protein-macromolecule adaptor activity	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0043548	phosphatidylinositol 3-kinase binding	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0000407	phagophore assembly site	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0006995	cellular response to nitrogen starvation	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN1	Homo sapiens	GO:0045324	late endosome to vacuole transport	ACCEPT	False	False	genes/human/BECN1/BECN1-ai-review.yaml
BECN2	Homo sapiens	GO:0000423	mitophagy	MODIFY	False	True	genes/human/BECN2/BECN2-ai-review.yaml
BECN2	Homo sapiens	GO:0030674	protein-macromolecule adaptor activity	ACCEPT	False	False	genes/human/BECN2/BECN2-ai-review.yaml
BECN2	Homo sapiens	GO:0043548	phosphatidylinositol 3-kinase binding	ACCEPT	False	False	genes/human/BECN2/BECN2-ai-review.yaml
BECN2	Homo sapiens	GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I	ACCEPT	False	False	genes/human/BECN2/BECN2-ai-review.yaml
BECN2	Homo sapiens	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II	ACCEPT	False	False	genes/human/BECN2/BECN2-ai-review.yaml
BECN2	Homo sapiens	GO:0006995	cellular response to nitrogen starvation	KEEP_AS_NON_CORE	False	False	genes/human/BECN2/BECN2-ai-review.yaml
BECN2	Homo sapiens	GO:0045324	late endosome to vacuole transport	MODIFY	False	True	genes/human/BECN2/BECN2-ai-review.yaml
BICC1	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/BICC1/BICC1-ai-review.yaml
BICC1	Homo sapiens	GO:0000956	nuclear-transcribed mRNA catabolic process	NEW	False	False	genes/human/BICC1/BICC1-ai-review.yaml
BICC1	Homo sapiens	GO:0017148	negative regulation of translation	NEW	False	False	genes/human/BICC1/BICC1-ai-review.yaml
BIN1	Homo sapiens	GO:0005886	plasma membrane	ACCEPT	False	False	genes/human/BIN1/BIN1-ai-review.yaml
BIN1	Homo sapiens	GO:0008021	synaptic vesicle	ACCEPT	False	False	genes/human/BIN1/BIN1-ai-review.yaml
BIN1	Homo sapiens	GO:0005543	phospholipid binding	ACCEPT	False	False	genes/human/BIN1/BIN1-ai-review.yaml
BIN1	Homo sapiens	GO:0048156	tau protein binding	KEEP_AS_NON_CORE	False	False	genes/human/BIN1/BIN1-ai-review.yaml
BIRC5	Homo sapiens	GO:0007059	chromosome segregation	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0032133	chromosome passenger complex	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0000281	mitotic cytokinesis	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0043066	negative regulation of apoptotic process	KEEP_AS_NON_CORE	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0000776	kinetochore	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0007052	mitotic spindle organization	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC5	Homo sapiens	GO:0051233	spindle midzone	ACCEPT	False	False	genes/human/BIRC5/BIRC5-ai-review.yaml
BIRC6	Homo sapiens	GO:0005802	trans-Golgi network	ACCEPT	False	False	genes/human/BIRC6/BIRC6-ai-review.yaml
BIRC6	Homo sapiens	GO:0061631	ubiquitin conjugating enzyme activity	ACCEPT	False	False	genes/human/BIRC6/BIRC6-ai-review.yaml
BIRC6	Homo sapiens	GO:0043066	negative regulation of apoptotic process	ACCEPT	False	False	genes/human/BIRC6/BIRC6-ai-review.yaml
BIRC6	Homo sapiens	GO:0005634	nucleus	REMOVE	False	False	genes/human/BIRC6/BIRC6-ai-review.yaml
BNIP3L	Homo sapiens	GO:0043065	positive regulation of apoptotic process	KEEP_AS_NON_CORE	False	False	genes/human/BNIP3L/BNIP3L-ai-review.yaml
BNIP3L	Homo sapiens	GO:0043653	mitochondrial fragmentation involved in apoptotic process	KEEP_AS_NON_CORE	False	False	genes/human/BNIP3L/BNIP3L-ai-review.yaml
BNIP3L	Homo sapiens	GO:0005783	endoplasmic reticulum	KEEP_AS_NON_CORE	False	False	genes/human/BNIP3L/BNIP3L-ai-review.yaml
BNIP3L	Homo sapiens	GO:0005741	mitochondrial outer membrane	ACCEPT	False	False	genes/human/BNIP3L/BNIP3L-ai-review.yaml
BNIP3L	Homo sapiens	GO:0005634	nucleus	MARK_AS_OVER_ANNOTATED	False	False	genes/human/BNIP3L/BNIP3L-ai-review.yaml
BNIP3L	Homo sapiens	GO:0005635	nuclear envelope	KEEP_AS_NON_CORE	False	False	genes/human/BNIP3L/BNIP3L-ai-review.yaml
BOLA3	Homo sapiens	GO:0051604	protein maturation	MODIFY	False	True	genes/human/BOLA3/BOLA3-ai-review.yaml
BOLA3	Homo sapiens	GO:0005759	mitochondrial matrix	ACCEPT	False	False	genes/human/BOLA3/BOLA3-ai-review.yaml
BRAF	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/BRAF/BRAF-ai-review.yaml
BRAF	Homo sapiens	GO:0005886	plasma membrane	ACCEPT	False	False	genes/human/BRAF/BRAF-ai-review.yaml
BRAF	Homo sapiens	GO:0000165	MAPK cascade	ACCEPT	False	False	genes/human/BRAF/BRAF-ai-review.yaml
BRAF	Homo sapiens	GO:0004709	MAP kinase kinase kinase activity	ACCEPT	False	False	genes/human/BRAF/BRAF-ai-review.yaml
BRAF	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/BRAF/BRAF-ai-review.yaml
BRAF	Homo sapiens	GO:0005739	mitochondrion	KEEP_AS_NON_CORE	False	False	genes/human/BRAF/BRAF-ai-review.yaml
BRCA1	Homo sapiens	GO:0004842	ubiquitin-protein transferase activity	ACCEPT	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA1	Homo sapiens	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ACCEPT	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA1	Homo sapiens	GO:0000724	double-strand break repair via homologous recombination	ACCEPT	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA1	Homo sapiens	GO:0043009	chordate embryonic development	KEEP_AS_NON_CORE	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA1	Homo sapiens	GO:0031436	BRCA1-BARD1 complex	ACCEPT	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA1	Homo sapiens	GO:0045944	positive regulation of transcription by RNA polymerase II	KEEP_AS_NON_CORE	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA1	Homo sapiens	GO:0070531	BRCA1-A complex	ACCEPT	False	False	genes/human/BRCA1/BRCA1-ai-review.yaml
BRCA2	Homo sapiens	GO:0003697	single-stranded DNA binding	ACCEPT	False	False	genes/human/BRCA2/BRCA2-ai-review.yaml
BRCA2	Homo sapiens	GO:0000724	double-strand break repair via homologous recombination	ACCEPT	False	False	genes/human/BRCA2/BRCA2-ai-review.yaml
BRCA2	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/BRCA2/BRCA2-ai-review.yaml
BRCA2	Homo sapiens	GO:0006355	regulation of DNA-templated transcription	KEEP_AS_NON_CORE	False	False	genes/human/BRCA2/BRCA2-ai-review.yaml
BTF3	Homo sapiens	GO:0005854	nascent polypeptide-associated complex	ACCEPT	False	False	genes/human/BTF3/BTF3-ai-review.yaml
BTF3	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/BTF3/BTF3-ai-review.yaml
BTN3A3	Homo sapiens	GO:0001817	regulation of cytokine production	KEEP_AS_NON_CORE	False	False	genes/human/BTN3A3/BTN3A3-ai-review.yaml
BTN3A3	Homo sapiens	GO:0005102	signaling receptor binding	MODIFY	False	True	genes/human/BTN3A3/BTN3A3-ai-review.yaml
BTN3A3	Homo sapiens	GO:0009897	external side of plasma membrane	ACCEPT	False	False	genes/human/BTN3A3/BTN3A3-ai-review.yaml
BTN3A3	Homo sapiens	GO:0050852	T cell receptor signaling pathway	KEEP_AS_NON_CORE	False	False	genes/human/BTN3A3/BTN3A3-ai-review.yaml
C1QBP	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0042256	cytosolic ribosome assembly	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0001849	complement component C1q complex binding	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0003714	transcription corepressor activity	KEEP_AS_NON_CORE	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0005886	plasma membrane	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0009986	cell surface	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0030449	regulation of complement activation	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0030984	kininogen binding	ACCEPT	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
C1QBP	Homo sapiens	GO:0048025	negative regulation of mRNA splicing, via spliceosome	KEEP_AS_NON_CORE	False	False	genes/human/C1QBP/C1QBP-ai-review.yaml
CACNB2	Homo sapiens	GO:0006816	calcium ion transport	ACCEPT	False	False	genes/human/CACNB2/CACNB2-ai-review.yaml
