organism	gene	pmid	go_id	go_label	aspect	evidence_type	negated	action	readout_class	proximity	convergence	aligned	full_text
human	CHMP2B	17984323	GO:1902774	late endosome to lysosome transport	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP2B	17984323	GO:1904930	amphisome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP2B	25468996	GO:0045296	cadherin binding	MF	HDA	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP2B	20588296	GO:0016236	macroautophagy	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP2B	25468996	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP2B	24095276	GO:0006914	autophagy	BP	TAS	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	False
human	CHMP2B	20588296	GO:0000815	ESCRT III complex	CC	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP2B	20588296	GO:0036258	multivesicular body assembly	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP2B	20588296	GO:0039702	viral budding via host ESCRT complex	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP2B	20588296	GO:1904903	ESCRT III complex disassembly	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP2B	24878737	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP2B	24878737	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP2B	24878737	GO:0005768	endosome	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP2B	23051622	GO:0019076	viral release from host cell	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP2B	23051622	GO:0019076	viral release from host cell	BP	IGI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP2B	23051622	GO:0039702	viral budding via host ESCRT complex	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP2B	24107264	GO:0039702	viral budding via host ESCRT complex	BP	IGI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP2B	21975012	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP3	36604498	GO:0090148	membrane fission	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	36604498	GO:0180020	membrane bending activity	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	17984323	GO:0000421	autophagosome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP3	17984323	GO:0005765	lysosomal membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP3	24878737	GO:0005886	plasma membrane	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	17984323	GO:0006914	autophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP3	16505166	GO:0036258	multivesicular body assembly	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	24878737	GO:0039702	viral budding via host ESCRT complex	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	17984323	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP3	24878737	GO:0046761	viral budding from plasma membrane	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	16505166	GO:0051469	vesicle fusion with vacuole	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	16505166	GO:0061763	multivesicular body-lysosome fusion	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	19234443	GO:0090148	membrane fission	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	17984323	GO:0097352	autophagosome maturation	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP3	17984323	GO:1902774	late endosome to lysosome transport	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP3	17984323	GO:1904930	amphisome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP3	21827950	GO:0140678	molecular function inhibitor activity	MF	EXP	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP3	20588296	GO:0016236	macroautophagy	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP3	20588296	GO:0000815	ESCRT III complex	CC	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP3	20588296	GO:0036258	multivesicular body assembly	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP3	20588296	GO:0039702	viral budding via host ESCRT complex	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP3	18385515	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	CHMP3	18385515	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	24878737	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP3	23051622	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	16740483	GO:0005886	plasma membrane	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	23051622	GO:0019076	viral release from host cell	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	23051622	GO:0019076	viral release from host cell	BP	IGI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	16740483	GO:0031410	cytoplasmic vesicle	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	16740483	GO:0039702	viral budding via host ESCRT complex	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	23051622	GO:0039702	viral budding via host ESCRT complex	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	16740483	GO:0044790	suppression of viral release by host	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	23051622	GO:0051258	protein polymerization	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	CHMP3	21543490	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP3	19525971	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	17350572	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
human	CHMP4A	18511562	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	25416956	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	31515488	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	31515488	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	31515488	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	17984323	GO:0000421	autophagosome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP4A	36107470	GO:0000815	ESCRT III complex	CC	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	17984323	GO:0005765	lysosomal membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	24878737	GO:0005886	plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	17984323	GO:0006914	autophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP4A	16505166	GO:0036258	multivesicular body assembly	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0039702	viral budding via host ESCRT complex	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	17984323	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	24878737	GO:0046761	viral budding from plasma membrane	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	16505166	GO:0051469	vesicle fusion with vacuole	BP	NAS	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	16505166	GO:0061763	multivesicular body-lysosome fusion	BP	NAS	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	19234443	GO:0090148	membrane fission	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	17984323	GO:0097352	autophagosome maturation	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP4A	17984323	GO:1902774	late endosome to lysosome transport	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	17984323	GO:1904930	amphisome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0050877	nervous system process	BP	IMP	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0071985	multivesicular body sorting pathway	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0042802	identical protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0042802	identical protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0051258	protein polymerization	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0051258	protein polymerization	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	20588296	GO:0016236	macroautophagy	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4A	20588296	GO:0000815	ESCRT III complex	CC	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4A	20588296	GO:0036258	multivesicular body assembly	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4A	20588296	GO:0039702	viral budding via host ESCRT complex	BP	TAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4A	24878737	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0005737	cytoplasm	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0005768	endosome	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0005886	plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0010324	membrane invagination	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0030117	membrane coat	CC	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24878737	GO:0051258	protein polymerization	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	24107264	GO:0039702	viral budding via host ESCRT complex	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0005634	nucleus	CC	IDA	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0005737	cytoplasm	CC	IDA	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	21975012	GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	BP	IMP	False	REMOVE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0006900	vesicle budding from membrane	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0006900	vesicle budding from membrane	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0006900	vesicle budding from membrane	BP	IGI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0006900	vesicle budding from membrane	BP	IGI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0009898	cytoplasmic side of plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0009898	cytoplasmic side of plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0051117	ATPase binding	MF	IPI	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0051117	ATPase binding	MF	IPI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0097320	plasma membrane tubulation	BP	IMP	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0097320	plasma membrane tubulation	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	18209100	GO:0097320	plasma membrane tubulation	BP	IGI	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0097320	plasma membrane tubulation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4A	22724069	GO:0030496	midbody	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4A	18209100	GO:0180020	membrane bending activity	MF	IDA	False	NEW	DIRECT_BINDING	molecular	low	False	True
human	CHMP4A	18209100	GO:0180020	membrane bending activity	MF	IDA	False	NEW	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	18511562	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	19523902	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	21889351	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	22484091	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	23051622	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
human	CHMP4B	32296183	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	19523902	GO:0042802	identical protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	17984323	GO:0000421	autophagosome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP4B	36107470	GO:0000815	ESCRT III complex	CC	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	17984323	GO:0005765	lysosomal membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	24878737	GO:0005886	plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	17984323	GO:0006914	autophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP4B	16505166	GO:0036258	multivesicular body assembly	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	24878737	GO:0039702	viral budding via host ESCRT complex	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	17984323	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	24878737	GO:0046761	viral budding from plasma membrane	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	16505166	GO:0051469	vesicle fusion with vacuole	BP	NAS	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	16505166	GO:0061763	multivesicular body-lysosome fusion	BP	NAS	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	19234443	GO:0090148	membrane fission	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	17984323	GO:0097352	autophagosome maturation	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	CHMP4B	17984323	GO:1902774	late endosome to lysosome transport	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	17984323	GO:1904930	amphisome membrane	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	15511219	GO:0031902	late endosome membrane	CC	EXP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	15511219	GO:0031902	late endosome membrane	CC	EXP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	21975012	GO:0050877	nervous system process	BP	IMP	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	21975012	GO:0071985	multivesicular body sorting pathway	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	34818527	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	34818527	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	34818527	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DNA_DAMAGE_FOCI	phenotypic	high	False	True
human	CHMP4B	34818527	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	22162750	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	22162750	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	18209100	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	18209100	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	18209100	GO:0042802	identical protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	18209100	GO:0042802	identical protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	18209100	GO:0051258	protein polymerization	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	CHMP4B	18209100	GO:0051258	protein polymerization	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	25468996	GO:0045296	cadherin binding	MF	HDA	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	20588296	GO:0016236	macroautophagy	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4B	25468996	GO:0031982	vesicle	CC	IDA	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	24095276	GO:0006914	autophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	False
human	CHMP4B	20588296	GO:0000815	ESCRT III complex	CC	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4B	20588296	GO:0036258	multivesicular body assembly	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4B	20588296	GO:0039702	viral budding via host ESCRT complex	BP	TAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
human	CHMP4B	24878737	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	24878737	GO:0030117	membrane coat	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	CHMP4B	17701905	GO:0005737	cytoplasm	CC	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	CHMP4B	17701905	GO:0005768	endosome	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	CHMP4B	17701905	GO:0036438	maintenance of lens transparency	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	CHMP4B	17701905	GO:0046755	viral budding	BP	IMP	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	CHMP4B	24107264	GO:0039702	viral budding via host ESCRT complex	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	CHMP4B	21975012	GO:0000815	ESCRT III complex	CC	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	21975012	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	21975012	GO:0005634	nucleus	CC	IDA	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	21975012	GO:0005737	cytoplasm	CC	IDA	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	CHMP4B	21975012	GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	BP	IMP	False	REMOVE	AUTOPHAGY_FLUX	phenotypic	high	False	True
