gene_symbol	gene_name	target_go_id	target_go_label	goa_status	mapping_scopes	mapping_files	mapping_subjects	pn_codes	representative_genes	supporting_goa_terms	projection_count
DNAJC21		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	BOP1;DDX27;PELP1;PES1;WDR12		1
DNAJC21		GO:0042254	ribosome biogenesis	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	AATF;IMP3;NOP56;UTP4		1
DNAJC22		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC24		GO:0030544	Hsp70 protein binding	new_to_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB		1
DNAJC25		GO:0030544	Hsp70 protein binding	new_to_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB		1
DNAJC25-GNG10		GO:0030544	Hsp70 protein binding	no_local_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB		1
DNAJC27		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC28		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC3		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0051087 protein-folding chaperone binding	1
DNAJC30		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Mitochondrial proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Mitochondrial proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC4		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Mitochondrial proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Mitochondrial proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC5		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC5B		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding	1
DNAJC5G		GO:0030544	Hsp70 protein binding	new_to_goa	ok_for_propagation_to_go	chaperone_systems.yaml	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	ER proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB		1
DNAJC6		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding;GO:0031072 heat shock protein binding	1
DNAJC7		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding;GO:0031072 heat shock protein binding	1
DNAJC7		GO:0031072	heat shock protein binding	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone|CC-TPR and J domain containing	DNAAF4;DNAJC7;SMYD4;TTC12;TTC4	GO:0031072 heat shock protein binding	1
DNAJC8		GO:0030544	Hsp70 protein binding	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0030544 Hsp70 protein binding	1
DNAJC9		GO:0030544	Hsp70 protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	Cytonuclear proteostasis|Chaperone|HSP70 system|J-domain containing HSP70 cochaperone	DNAJA3;DNAJB1;DNAJB6;HSCB	GO:0005515 protein binding;GO:0031072 heat shock protein binding;GO:0051087 protein-folding chaperone binding	1
DNASE2		GO:0004518	nuclease activity	entailed_by_goa_closure	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal nuclease	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal nuclease	DNASE2;DNASE2B	GO:0004520 DNA endonuclease activity;GO:0004531 deoxyribonuclease II activity	1
DNASE2B		GO:0004518	nuclease activity	entailed_by_goa_closure	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal nuclease	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal nuclease	DNASE2;DNASE2B	GO:0004520 DNA endonuclease activity;GO:0004531 deoxyribonuclease II activity	1
DNM1L		GO:0000423	mitophagy	supported_by_goa_regulation	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy|Modulator of mitochondrial morphology-induced mitophagy	ATP5IF1;PARL;PGAM5;PINK1;PRKN	GO:1901524 regulation of mitophagy	1
DPP4		GO:0008233	peptidase activity	entailed_by_goa_closure	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal protein catabolism|Lysosomal peptidase	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal protein catabolism|Lysosomal peptidase	DPP4;DPP7;GGH;LGMN;TPP1	GO:0004252 serine-type endopeptidase activity;GO:0008236 serine-type peptidase activity;GO:0008239 dipeptidyl-peptidase activity;GO:0008240 tripeptidyl-peptidase activity	1
DPP7		GO:0008233	peptidase activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal protein catabolism|Lysosomal peptidase	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal protein catabolism|Lysosomal peptidase	DPP4;DPP7;GGH;LGMN;TPP1	GO:0008233 peptidase activity	1
DRG2		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|other RQC processes	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
DTD1		GO:0002161	aminoacyl-tRNA deacylase activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|tRNA deacylase	Translation|Cytosolic translation|Translation elongation|tRNA deacylase	DTD1;DTD2	GO:0002161 aminoacyl-tRNA deacylase activity	1
DTD2		GO:0002161	aminoacyl-tRNA deacylase activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|tRNA deacylase	Translation|Cytosolic translation|Translation elongation|tRNA deacylase	DTD1;DTD2	GO:0002161 aminoacyl-tRNA deacylase activity	1
DTL		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	more_specific_than_existing_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate receptor|WD40|other	BRWD1;BRWD3;DCAF1;DCAF6;PHIP	GO:0030674 protein-macromolecule adaptor activity	1
DTX1		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|Deltex|WWE	MID1;MID2;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	1
DTX2		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|Deltex|WWE	MID1;MID2;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	1
DTX3		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|Deltex|other	MID1;MID2;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	1
DTX3L		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|Deltex|other	MID1;MID2;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	1
DTX4		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|Deltex|WWE	MID1;MID2;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	1
DUSP12		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	BOP1;DDX27;PELP1;PES1;WDR12		1
DUSP12		GO:0042254	ribosome biogenesis	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	AATF;IMP3;NOP56;UTP4		1
DZIP3		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|ubiquitin binding domain|TTC3/DZIP3;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase|RING / with UBD|UBA-like (other)	ASB2;FBXW4;FBXW7;FBXW8;MID1;MID2;PML;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	2
E2F1		GO:0003700	DNA-binding transcription factor activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy gene expression|E2F1 transcriptional program|Transcription factor	Autophagy-Lysosome Pathway|Autophagy gene expression|E2F1 transcriptional program|Transcription factor	E2F1	GO:0003700 DNA-binding transcription factor activity	1
E4F1		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic E3	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic E3|C2H2 ZnF (two clusters)	KAT2B;PPARA;PPARG;TNFAIP3;ZFP91	GO:0061630 ubiquitin protein ligase activity	1
EARS2		GO:0004812	aminoacyl-tRNA ligase activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Translation elongation|tRNA synthetase	Translation|Mitochondrial translation|Translation elongation|tRNA synthetase	AARS2;CARS2;DARS2;EARS2;FARS2	GO:0004812 aminoacyl-tRNA ligase activity	1
ECPAS		GO:0070628	proteasome binding	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome activators and inhibitors|modulator	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome activators and inhibitors|modulator|Armadillo-like	ECPAS;PITHD1;PSME4;PSMF1	GO:0070628 proteasome binding	1
ECT2L		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul1 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul1 substrate receptor|F-box|other	FBXL2;FBXL3;FBXL4;FBXL5;SKP2		1
EDEM1		GO:0006487	protein N-linked glycosylation	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	DAD1;DDOST;MAGT1;OSTC;RPN1		1
EDEM1		GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	already_in_goa_exact	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	EDEM1;EDEM2;EDEM3;MAN1B1	GO:1904382 mannose trimming involved in glycoprotein ERAD pathway	1
EDEM2		GO:0006487	protein N-linked glycosylation	more_specific_than_existing_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	DAD1;DDOST;MAGT1;OSTC;RPN1	GO:0009100 glycoprotein metabolic process	1
EDEM2		GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	more_specific_than_existing_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	EDEM1;EDEM2;EDEM3;MAN1B1	GO:0009100 glycoprotein metabolic process;GO:0036503 ERAD pathway;GO:0097466 ubiquitin-dependent glycoprotein ERAD pathway	1
EDEM3		GO:0006487	protein N-linked glycosylation	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	DAD1;DDOST;MAGT1;OSTC;RPN1		1
EDEM3		GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	already_in_goa_exact	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Mannose trimming	EDEM1;EDEM2;EDEM3;MAN1B1	GO:1904382 mannose trimming involved in glycoprotein ERAD pathway	1
EDF1		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|other RQC processes	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
EEA1		GO:0005543	phospholipid binding	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|phospholipid binding	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|phospholipid binding|UBZ (C2H2)	EEA1	GO:0005545 1-phosphatidylinositol binding	1
EEF1A1		GO:0003746	translation elongation factor activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|assorted elongation factors	Translation|Cytosolic translation|Translation elongation|assorted elongation factors	EEF1A1;EEF1A2;EEF2;EEF2K;EEF2KMT	GO:0003746 translation elongation factor activity	1
EEF1A1		GO:1904716	positive regulation of chaperone-mediated autophagy	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Lysosomal modulator of chaperone-mediated autophagy|Chaperone-mediated autophagy enhancer	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Lysosomal modulator of chaperone-mediated autophagy|Chaperone-mediated autophagy enhancer|Modulator of LAMP2A multimerization	AMBRA1;GFAP;MT-RNR2;PSME1;TP53	GO:1904714 regulation of chaperone-mediated autophagy	1
EEF1A2		GO:0003746	translation elongation factor activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|assorted elongation factors	Translation|Cytosolic translation|Translation elongation|assorted elongation factors	EEF1A1;EEF1A2;EEF2;EEF2K;EEF2KMT	GO:0003746 translation elongation factor activity	1
