organism	gene	kind	reference_id	path	supporting_text
POPTR	METK5	not_verbatim	file:POPTR/METK5/METK5-uniprot.txt	existing_annotations[5].review.supported_by[0]	CATALYTIC ACTIVITY: L-methionine + ATP + H2O = S-adenosyl-L-methionine + phosphate + diphosphate.
POPTR	METK5	not_verbatim	file:POPTR/METK5/METK5-uniprot.txt	core_functions[0].supported_by[1]	CATALYTIC ACTIVITY: EC=2.5.1.6.
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[0].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[1].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[3].review.supported_by[0]	Trans-Golgi network membrane localization is experimentally supported for NRAMP3.1.
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[4].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[5].review.supported_by[0]	CATALYTIC ACTIVITY: Reaction=Mn(2+)(in) = Mn(2+)(out); Reaction=Fe(2+)(in) = Fe(2+)(out).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[8].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[9].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[10].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	existing_annotations[12].review.supported_by[0]	CATALYTIC ACTIVITY: Reaction=Mn(2+)(in) = Mn(2+)(out); Reaction=Fe(2+)(in) = Fe(2+)(out).
POPTR	NRAMP3.1	not_verbatim	file:POPTR/NRAMP3.1/NRAMP3.1-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: Divalent metal transporter. Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[0].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[1].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[3].review.supported_by[0]	Vacuole membrane localization is experimentally supported for NRAMP3.2.
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[4].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[5].review.supported_by[0]	CATALYTIC ACTIVITY: Reaction=Mn(2+)(in) = Mn(2+)(out); Reaction=Fe(2+)(in) = Fe(2+)(out).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[9].review.supported_by[0]	FUNCTION: Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	existing_annotations[11].review.supported_by[0]	CATALYTIC ACTIVITY: Reaction=Mn(2+)(in) = Mn(2+)(out); Reaction=Fe(2+)(in) = Fe(2+)(out).
POPTR	NRAMP3.2	not_verbatim	file:POPTR/NRAMP3.2/NRAMP3.2-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: Divalent metal transporter. Can transport manganese (Mn) and iron (Fe).
POPTR	NRAMP6.1	not_verbatim	file:POPTR/NRAMP6.1/NRAMP6.1-uniprot.txt	existing_annotations[2].review.supported_by[0]	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
POPTR	NRAMP6.1	not_verbatim	file:POPTR/NRAMP6.1/NRAMP6.1-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
POPTR	NRAMP7.1	not_verbatim	file:POPTR/NRAMP7.1/NRAMP7.1-uniprot.txt	existing_annotations[2].review.supported_by[0]	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
POPTR	NRAMP7.1	not_verbatim	file:POPTR/NRAMP7.1/NRAMP7.1-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
POPTR	NRAMP7.2	not_verbatim	file:POPTR/NRAMP7.2/NRAMP7.2-uniprot.txt	existing_annotations[2].review.supported_by[0]	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
POPTR	NRAMP7.2	not_verbatim	file:POPTR/NRAMP7.2/NRAMP7.2-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
POPTR	WIN8	not_verbatim	file:POPTR/WIN8/WIN8-uniprot.txt	existing_annotations[1].review.supported_by[0]	Reaction=Random endo-hydrolysis of N-acetyl-beta-D-glucosaminide linkages in chitin and chitodextrins.
POPTR	WIN8	not_verbatim	file:POPTR/WIN8/WIN8-uniprot.txt	existing_annotations[2].review.supported_by[0]	Reaction=Random endo-hydrolysis of N-acetyl-beta-D-glucosaminide linkages in chitin and chitodextrins.
POPTR	XGOAT3	not_verbatim	file:POPTR/XGOAT3/XGOAT3-uniprot.txt	existing_annotations[0].review.supported_by[0]	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.
POPTR	XGOAT3	not_verbatim	file:POPTR/XGOAT3/XGOAT3-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.
POPTR	XGOAT4	not_verbatim	file:POPTR/XGOAT4/XGOAT4-uniprot.txt	existing_annotations[0].review.supported_by[0]	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.
POPTR	XGOAT4	not_verbatim	file:POPTR/XGOAT4/XGOAT4-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.
POPTR	accD	not_verbatim	file:POPTR/accD/accD-uniprot.txt	existing_annotations[3].review.supported_by[0]	COFACTOR: Binds 1 zinc ion per subunit.
POPTR	atpA	not_verbatim	file:POPTR/atpA/atpA-uniprot.txt	existing_annotations[8].review.supported_by[0]	KW ATP-binding; Nucleotide-binding;
POPTR	ndhD	not_verbatim	file:POPTR/ndhD/ndhD-uniprot.txt	existing_annotations[1].review.supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhD	not_verbatim	file:POPTR/ndhD/ndhD-uniprot.txt	existing_annotations[3].review.supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhD	not_verbatim	file:POPTR/ndhD/ndhD-uniprot.txt	existing_annotations[4].review.supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhD	not_verbatim	file:POPTR/ndhD/ndhD-uniprot.txt	existing_annotations[6].review.supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhD	not_verbatim	file:POPTR/ndhD/ndhD-uniprot.txt	core_functions[0].supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhF	not_verbatim	file:POPTR/ndhF/ndhF-uniprot.txt	existing_annotations[1].review.supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhF	not_verbatim	file:POPTR/ndhF/ndhF-uniprot.txt	core_functions[0].supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhG	not_verbatim	file:POPTR/ndhG/ndhG-uniprot.txt	existing_annotations[0].review.supported_by[0]	Reaction=a plastoquinone + NADH/NADPH = a plastoquinol + NAD/NADP.
POPTR	ndhG	not_verbatim	file:POPTR/ndhG/ndhG-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: NDH shuttles electrons from NAD(P)H:plastoquinone to quinones in the photosynthetic chain.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[1].review.supported_by[0]	FUNCTION: NDH shuttles electrons from NAD(P)H:plastoquinone to quinones in the photosynthetic chain.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[2].review.supported_by[0]	CATALYTIC ACTIVITY: a plastoquinone + NADH/NADPH + protons = a plastoquinol + NAD/NADP.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[4].review.supported_by[0]	COFACTOR: Binds 1 [4Fe-4S] cluster.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[5].review.supported_by[0]	CATALYTIC ACTIVITY: a plastoquinone + NADH/NADPH + protons = a plastoquinol + NAD/NADP.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[8].review.supported_by[0]	FUNCTION: NDH shuttles electrons from NAD(P)H:plastoquinone to quinones in the photosynthetic chain.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[9].review.supported_by[0]	FUNCTION: NDH shuttles electrons to quinones in the photosynthetic chain.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[10].review.supported_by[0]	CATALYTIC ACTIVITY: a plastoquinone is reduced to a plastoquinol.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[11].review.supported_by[0]	COFACTOR: Binds 1 [4Fe-4S] cluster.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	existing_annotations[12].review.supported_by[0]	COFACTOR: Binds 1 [4Fe-4S] cluster.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: NDH shuttles electrons from NAD(P)H:plastoquinone, via FMN and iron-sulfur centers, to quinones in the photosynthetic chain.
POPTR	ndhK	not_verbatim	file:POPTR/ndhK/ndhK-uniprot.txt	core_functions[0].supported_by[1]	COFACTOR: Binds 1 [4Fe-4S] cluster.
POPTR	psaA	not_verbatim	file:POPTR/psaA/psaA-uniprot.txt	existing_annotations[0].review.supported_by[0]	P700 is a chlorophyll a/chlorophyll a prime dimer.
POPTR	psaA	not_verbatim	file:POPTR/psaA/psaA-uniprot.txt	existing_annotations[1].review.supported_by[0]	PsaA and PsaB bind P700 and the electron acceptors A0, A1 and FX.
POPTR	psaA	not_verbatim	file:POPTR/psaA/psaA-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: PsaA and PsaB bind P700, the primary electron donor of photosystem I, as well as electron acceptors A0, A1 and FX.
POPTR	psaA	not_verbatim	file:POPTR/psaA/psaA-uniprot.txt	core_functions[0].supported_by[1]	CATALYTIC ACTIVITY: reduced plastocyanin plus light plus oxidized ferredoxin yields oxidized plastocyanin plus reduced ferredoxin.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[0].review.supported_by[0]	The D1/D2 reaction center heterodimer binds P680 and electron acceptors.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[1].review.supported_by[0]	The D1/D2 heterodimer shares a non-heme iron.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[2].review.supported_by[0]	The D1/D2 reaction center heterodimer binds P680 and subsequent electron acceptors.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[4].review.supported_by[0]	Photosystem II uses light energy to abstract electrons from H2O and reduce plastoquinone.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[6].review.supported_by[0]	Photosystem II is a light-driven water:plastoquinone oxidoreductase.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[8].review.supported_by[0]	CATALYTIC ACTIVITY: 2 plastoquinone + light + 2 H2O = 2 plastoquinol + O2.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	existing_annotations[9].review.supported_by[0]	Photosystem II uses light energy to generate O2 and a proton gradient.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: The D1/D2 reaction center heterodimer binds P680 and subsequent electron acceptors.
POPTR	psbA	not_verbatim	file:POPTR/psbA/psbA-uniprot.txt	core_functions[0].supported_by[1]	COFACTOR: D1 provides most of the ligands for the Mn4-Ca-O5 cluster of the oxygen-evolving complex.
POPTR	psbD	not_verbatim	file:POPTR/psbD/psbD-uniprot.txt	existing_annotations[0].review.supported_by[0]	The D1/D2 reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors.
POPTR	psbD	not_verbatim	file:POPTR/psbD/psbD-uniprot.txt	existing_annotations[3].review.supported_by[0]	The D1/D2 reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors.
POPTR	psbD	not_verbatim	file:POPTR/psbD/psbD-uniprot.txt	existing_annotations[4].review.supported_by[0]	The D1/D2 reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors.
POPTR	psbD	not_verbatim	file:POPTR/psbD/psbD-uniprot.txt	existing_annotations[6].review.supported_by[0]	The D1/D2 reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors.
POPTR	psbD	not_verbatim	file:POPTR/psbD/psbD-uniprot.txt	core_functions[0].supported_by[0]	The D1/D2 reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors.
POPTR	rbcL	not_verbatim	file:POPTR/rbcL/rbcL-uniprot.txt	existing_annotations[0].review.supported_by[0]	COFACTOR: Binds 1 Mg(2+) ion per subunit.
POPTR	rbcL	not_verbatim	file:POPTR/rbcL/rbcL-uniprot.txt	existing_annotations[2].review.supported_by[0]	FUNCTION: RuBisCO catalyzes the carboxylation of D-ribulose 1,5-bisphosphate.
POPTR	rbcL	not_verbatim	file:POPTR/rbcL/rbcL-uniprot.txt	existing_annotations[3].review.supported_by[0]	RecName: Full=Ribulose bisphosphate carboxylase large chain; EC=4.1.1.39.
POPTR	rbcL	not_verbatim	file:POPTR/rbcL/rbcL-uniprot.txt	existing_annotations[4].review.supported_by[0]	FUNCTION: RuBisCO catalyzes the carboxylation of D-ribulose 1,5-bisphosphate.
POPTR	rbcL	not_verbatim	file:POPTR/rbcL/rbcL-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: RuBisCO catalyzes the carboxylation of D-ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation.
POPTR	rbcL	not_verbatim	file:POPTR/rbcL/rbcL-uniprot.txt	core_functions[0].supported_by[1]	CATALYTIC ACTIVITY: EC=4.1.1.39.
POPTR	rpl16	not_verbatim	file:POPTR/rpl16/rpl16-goa.tsv	existing_annotations[2].review.supported_by[2]	GOA includes rRNA binding annotations for rpl16 from IBA and InterPro sources.
POPTR	rpl16	not_verbatim	file:POPTR/rpl16/rpl16-goa.tsv	existing_annotations[8].review.supported_by[2]	GOA includes rRNA binding annotations for rpl16 from IBA and InterPro sources.
POPTR	rpl16	not_verbatim	file:POPTR/rpl16/rpl16-goa.tsv	core_functions[1].supported_by[2]	GOA includes rRNA binding annotations for rpl16 from IBA and InterPro sources.
POPTR	rpoC1	not_verbatim	file:POPTR/rpoC1/rpoC1-uniprot.txt	existing_annotations[2].review.supported_by[0]	COFACTOR: Binds 1 Mg(2+) ion per subunit.
POPTR	rpoC1	not_verbatim	file:POPTR/rpoC1/rpoC1-uniprot.txt	existing_annotations[6].review.supported_by[0]	COFACTOR: Binds 1 Zn(2+) ion per subunit.
POPTR	rpoC1	not_verbatim	file:POPTR/rpoC1/rpoC1-uniprot.txt	existing_annotations[8].review.supported_by[0]	CATALYTIC ACTIVITY: RNA(n) + a ribonucleoside 5-triphosphate = RNA(n+1) + diphosphate.
POPTR	rpoC1	not_verbatim	file:POPTR/rpoC1/rpoC1-uniprot.txt	core_functions[0].supported_by[1]	The chloroplast RNA polymerase core is composed of alpha, beta, beta prime, and beta double-prime subunits.
POPTR	rpoC2	not_verbatim	file:POPTR/rpoC2/rpoC2-uniprot.txt	existing_annotations[5].review.supported_by[0]	COFACTOR: Binds 1 Zn(2+) ion per subunit.
POPTR	rps18	not_verbatim	file:POPTR/rps18/rps18-uniprot.txt	existing_annotations[7].review.supported_by[0]	DR GO; GO:0019843; F:rRNA binding; IEA:UniProtKB-UniRule.
POPTR	rps18	not_verbatim	file:POPTR/rps18/rps18-uniprot.txt	core_functions[1].supported_by[0]	DR GO; GO:0019843; F:rRNA binding; IEA:UniProtKB-UniRule.
POPTR	rps4	not_verbatim	file:POPTR/rps4/rps4-uniprot.txt	existing_annotations[1].review.supported_by[0]	FUNCTION: it binds directly to 16S rRNA.
POPTR	rps4	not_verbatim	file:POPTR/rps4/rps4-uniprot.txt	existing_annotations[3].review.supported_by[0]	FUNCTION: it binds directly to 16S rRNA.
POPTR	rps4	not_verbatim	file:POPTR/rps4/rps4-uniprot.txt	existing_annotations[8].review.supported_by[0]	FUNCTION: it binds directly to 16S rRNA.
PSEAE	ftsI	not_verbatim	file:PSEAE/ftsI/ftsI-deep-research-falcon.md	existing_annotations[0].review.supported_by[1]	See deep research file for comprehensive analysis
PSEAE	rhlB	not_verbatim	file:PSEAE/rhlB/rhlB-deep-research.md	existing_annotations[0].review.supported_by[1]	See deep research file for comprehensive analysis
PSEAE	rpsD	not_verbatim	file:PSEAE/rpsD/rpsD-deep-research-bioreason-sft.md	existing_annotations[9].review.supported_by[1]	[BioReason inferred] cytosolic small ribosomal subunit (GO:0022627)
PSEAE	secF	not_verbatim	file:PSEAE/secF/secF-deep-research-bioreason-sft.md	existing_annotations[8].review.supported_by[2]	[BioReason SFT] A multi-pass inner-membrane component of the bacterial Sec pathway
PSEAI	merA	not_verbatim	file:PSEAI/merA/merA-deep-research.md	existing_annotations[11].review.supported_by[0]	MerA is a cytosolic enzyme, functioning within the bacterial cytoplasm to reduce mercury ions. When P. aeruginosa carrying a mer plasmid is induced with mercury, MerA can constitute up to ~6% of the soluble (cytoplasmic) protein content
PSEAI	merB	not_verbatim	file:PSEAI/merB/merB-deep-research.md	existing_annotations[0].review.supported_by[0]	MerB is an organomercurial lyase enzyme that catalyzes the protonolytic cleavage of the carbon–mercury bond in organomercury compounds. MerB converts toxic organomercurials (such as methylmercury or phenylmercury compounds) into an inorganic mercuric ion (Hg^2+), while releasing the organic moiety a
