file	path	ref_id	status	similarity	supporting_text	best_match
genes/human/ATP5MC1/ATP5MC1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:37244256	AUTOFIX	1.00	Water molecules are identified in the inlet and outlet half-channels, suggesting that the proton transfer in these two half-channels proceed via a Grotthus mechanism. The rotational substep of the c subunit accommodates symmetry mismatch.	Water molecules are identified in the inlet and outlet half-channels, suggesting that the proton transfer in these two half-channels proceed via a Grotthus mechanism
genes/human/ATP5MC1/ATP5MC1-ai-review.yaml	.core_functions[1].supported_by[2]	PMID:9242922	LOW_SIM	0.23	The three beta-subunits of F1 exist in three distinct conformational states at any given moment open (O), loose (L), and tight (T). Rotation of the gamma-subunit, driven by the c-ring, causes sequential conformational changes in each beta-subunit.	An X-ray structure of the F1 portion of the mitochondrial ATP synthase shows asymmetry and differences in nucleotide binding of the catalytic beta subunits that support the binding change mechanism with an internal rotation of the gamma subunit
genes/human/ATP5MC1/ATP5MC1-ai-review.yaml	.core_functions[2].supported_by[2]	PMID:30760595	AUTOFIX	0.81	No specific lipids or proteins beyond the ATP synthase dimers themselves are required for row formation and membrane remodeling, though cardiolipin promotes dimer row formation and is essential for proper cristae structure.	No specific lipids or proteins other than ATP synthase dimers are required for row formation and membrane remodelling
genes/human/ATP6V0C/ATP6V0C-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:33065002	AUTOFIX	0.95	cryo-EM structures of human V-ATPase in three rotational states at up to 2.9-A resolution	Here, we report cryoelectron microscopy structures of human V-ATPase in three rotational states at up to 2.9-Å resolution
genes/human/ATP6V0D2/ATP6V0D2-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	PMID:39477683	REVIEW	0.52	ATP6V0D2 directly promotes autophagosome-lysosome fusion by physically interacting with RAB7 and HOPS complex components	Mechanistically, ATP6V0D2 directly bound to RAB7 and VPS41 and promoted the RAB7-HOPS interaction, facilitating SNARE complex assembly and autophagosome-lysosome fusion
genes/human/ATP6V0D2/ATP6V0D2-ai-review.yaml	.existing_annotations[4].review.supported_by[1]	PMID:39477683	LOW_SIM	0.26	ATP6V0D2 enhances lysosomal acidification and activity: depletion increased RFP+GFP+ LC3 puncta (indicating impaired fusion/degradation)	Moreover, ATP6V0D2 promoted autolysosome degradation by increasing the acidification and activity of lysosomes during the later stages of macroautophagy/autophagy
genes/human/ATP6V0D2/ATP6V0D2-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	Chen et al. 2025 Biomolecules	NO_MATCH	0.00	in macrophages ATP6V0D2 facilitates autophagosome-lysosome fusion to restrain inflammasome activation and bacterial infection	
genes/human/ATP6V0D2/ATP6V0D2-ai-review.yaml	.existing_annotations[16].review.supported_by[0]	PMID:39477683	LOW_SIM	0.32	In human cells, ATP6V0D2 localizes to lysosomes/acidic vesicles, where it contributes to lysosomal acidification and degradative capacity	ATL-I exhibited robust antiangiogenic capacity by inhibiting EPAS1/HIF2α-mediated VEGFA production in VHL-deficient ccRCC, and it promoted autophagic degradation of EPAS1 by upregulating the ATPase subunit ATP6V0D2 (ATPase H+ transporting V0 subunit d2) to increase lysosomal function and facilitated fusion between autophagosomes and lysosomes
genes/human/ATP6V0D2/ATP6V0D2-ai-review.yaml	.existing_annotations[24].review.supported_by[0]	PMID:39477683	REVIEW	0.52	ATP6V0D2 directly promotes autophagosome-lysosome fusion by physically interacting with RAB7 and HOPS complex components	Mechanistically, ATP6V0D2 directly bound to RAB7 and VPS41 and promoted the RAB7-HOPS interaction, facilitating SNARE complex assembly and autophagosome-lysosome fusion
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.7554/eLife.72316	LOW_SIM	0.49	IRSp53 recognizes ~100 nm PM evaginations produced by stretch/compression, triggering a rapid Rac1/Arp2/3 actin polymerization burst	These evaginations are recognized by I-BAR proteins, which triggers a burst of actin polymerization mediated by Rac1 and Arp2/3
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	DOI:10.7554/eLife.72316	REVIEW	0.70	A mechanosensing mechanism controls plasma membrane shape homeostasis at the nanoscale	Our results demonstrate a new mechanosensing mechanism for PM shape homeostasis, with potential applicability in different physiological scenarios.
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[51].review.supported_by[0]	DOI:10.7554/eLife.72316	LOW_SIM	0.22	Sites of action: IRSp53 concentrates at the plasma membrane at regions of negative curvature	As cells migrate and experience forces from their surroundings, they constantly undergo mechanical deformations which reshape their plasma membrane (PM)
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[52].review.supported_by[0]	DOI:10.7554/eLife.72316	REVIEW	0.70	A mechanosensing mechanism controls plasma membrane shape homeostasis at the nanoscale	Our results demonstrate a new mechanosensing mechanism for PM shape homeostasis, with potential applicability in different physiological scenarios.
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[59].review.supported_by[0]	DOI:10.1242/jcs.262064	LOW_SIM	0.26	IRSp53 is a curvature-sensitive membrane-cytoskeleton adaptor that couples plasma membrane shape to actin remodeling	In this Review, we discuss these processes in the light of the past and recent virology literature, incorporating lessons from studies on the quantitative biophysics of viral self-assembly, and explore how Gag might reorganize the plasma membrane and divert host cell membrane curving proteins and cortical actin-related factors to achieve particle assembly and budding.
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[64].review.supported_by[0]	DOI:10.7554/eLife.72316	NO_MATCH	0.00	In neurons, it is enriched at dendritic spine structures	
genes/human/BAIAP2/BAIAP2-ai-review.yaml	.existing_annotations[72].review.supported_by[0]	DOI:10.7554/eLife.72316	NO_MATCH	0.00	IRSp53 has established roles in dendritic spine morphogenesis and synaptic plasticity	
genes/human/BRCA2/BRCA2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:20729832	AUTOFIX	0.98	Purified human BRCA2 stimulates RAD51-mediated recombination...BRCA2 can bind single-stranded DNA directly and can stimulate RAD51-mediated recombination	# Purified human BRCA2 stimulates RAD51-mediated recombination
genes/human/BRCA2/BRCA2-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:19369211	AUTOFIX	0.99	PALB2 is an integral component of the BRCA complex required for homologous recombination repair...BRCA2 acts as a mediator of RAD51 nucleoprotein filament formation	# PALB2 is an integral component of the BRCA complex required for homologous recombination repair
genes/human/BRCA2/BRCA2-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:9560268	AUTOFIX	0.74	The BRC repeats in BRCA2 are critical for RAD51 binding...BRCA2 facilitates the formation of RAD51 nucleoprotein filaments	The BRC repeats in BRCA2 are critical for RAD51 binding and resistance to methyl methanesulfonate treatment
genes/human/BTF3/BTF3-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:22767497	LOW_SIM	0.43	Plays a role in T-cell responses in the adaptive immune response	On the other hand, antagonist anti-CD277 mAbs might be exploited to dampen deleterious Vγ9Vδ2 T-cell responses, 47 for instance, during Mycobacterium tuberculosis –induced immune restoration syndrome in AIDS patients under therapy
genes/human/C1QBP/C1QBP-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:39019044	LOW_SIM	0.28	C1QBP recognizes m5C-modified mitochondrial RNAs and promotes their degradation via recruitment of the mitochondrial degradosome complex.	These m5C-modified RNAs are recognized by complement C1q-binding protein (C1QBP), which recruits polyribonucleotide nucleotidyltransferase to facilitate RNA turnover
genes/human/CALM1/CALM1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:31454269	AUTOFIX	0.72	Mutations in calmodulin cause ventricular tachycardia and sudden cardiac death	Calmodulin mutations are associated with a diversity of heart rhythm disorders, including LQTS, CPVT, idiopathic ventricular tachycardia, and sudden death
genes/human/CALM3/CALM3-ai-review.yaml	.core_functions[2].supported_by[2]	PMID:31454269	AUTOFIX	0.97	both mutants impaired Ca 2+-dependent inactivation (CDI) of L-type Ca 2+ channels and prolonged action potential duration	Human-induced pluripotent stem cell-derived cardiomyocytes overexpressing mutant or wild-type CaM showed that both mutants impaired Ca2+-dependent inactivation of L-type Ca2+ channels and prolonged action potential duration
genes/human/CAMK2A/CAMK2A-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:28130356	AUTOFIX	0.99	Simultaneous activation of adjacent subunits in the holoenzyme stimulates intersubunit autophosphorylation at Thr286, which generates autonomous (Ca2+-independent) CaMKII activity	Simultaneous activation of adjacent subunits in the holoenzyme stimulates intersubunit autophosphorylation at Thr286, which generates autonomous (Ca 2+ -independent) CaMKII activity
genes/human/CASP14/CASP14-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:10203698	REVIEW	0.58	Caspase-14 identified as a caspase homologue with specific expression in adult skin	The high constitutive expression levels in embryos and specific expression in adult skin suggest a role in ontogenesis and skin physiology
genes/human/CDKN1C/CDKN1C-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	PMID:16289477	AUTOFIX	0.89	we report a novel function for the cyclin-dependent kinase inhibitor p27Kip1 in inhibiting DNA replication through its interaction with MCM7 [study focused on p27, not p57]	Here, we report a novel function for the cyclin-dependent kinase inhibitor p27Kip1 in inhibiting DNA replication through its interaction with MCM7, a DNA replication protein that is essential for initiation of DNA replication and maintenance of genomic integrity
genes/human/CFAP61/CFAP61-ai-review.yaml	.existing_annotations[2].review.supported_by[1]	PMID:35174165	LOW_SIM	0.34	...The specific signals of CFAP61, co-localizing with alpha-Tubulin, were detected on the sperm tails from a fertile control...	CFAP61 and CFAP251 signals were absent from sperm tails of the patients, which suggested the loss of functional CSC in sperm flagella
genes/human/CFTR/CFTR-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:15010471	AUTOFIX	0.83	Dynamic control of CFTR Cl(-)/HCO3(-) selectivity by external Cl(-)	# Dynamic control of cystic fibrosis transmembrane conductance regulator Cl(-)/HCO3(-) selectivity by external Cl(-)
genes/human/CFTR/CFTR-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:10581360	AUTOFIX	0.97	Differential function of the two nucleotide binding domains on CFTR	# Differential function of the two nucleotide binding domains on cystic fibrosis transmembrane conductance regulator
genes/human/CFTR/CFTR-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:19621064	AUTOFIX	0.76	CFTR delivery restores normal rates of mucus transport to CF airway epithelium	# CFTR delivery to 25% of surface epithelial cells restores normal rates of mucus transport to human cystic fibrosis airway epithelium
genes/human/CHMP2A/CHMP2A-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:16554368	AUTOFIX	0.88	Depletion of hVps24 by siRNA showed that this ESCRT subunit is important for degradation of the epidermal growth factor	Depletion of hVps24 by siRNA showed that this ESCRT subunit, like Tsg101, is important for degradation of the epidermal growth factor (EGF) receptor (EGFR) and for transport of the receptor from early endosomes to lysosomes
genes/human/CLU/CLU-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:19996109	AUTOFIX	1.00	These proteins were identified by mass spectrometry as ceruloplasmin, fibrinogen, and albumin as major plasma clients for CLU under shear stress.	These proteins were identified by mass spectrometry as ceruloplasmin, fibrinogen, and albumin
genes/human/COPG1/COPG1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:33529166	REVIEW	0.69	Combined immunodeficiency due to a mutation in the gamma1 subunit of the coat protein I complex... The coatomer interacts with KDEL receptors; the interaction is important for retrograde trafficking of KDEL-bearing proteins from the Golgi to the endoplasmic reticulum	# Combined immunodeficiency due to a mutation in the γ1 subunit of the coat protein I complex
genes/human/COPG2/COPG2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:14729954	AUTOFIX	0.93	A population of COPI vesicles was characterized that almost exclusively contains gamma2/zeta1 coatomer. [...] COPI vesicles are held to mediate retrograde transport, between the Golgi and the ER or retrograde transport within the Golgi apparatus	A population of COPI vesicles was characterized that almost exclusively contains gamma 2/zeta 1 coatomer
genes/human/COPS2/COPS2-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:25043011	AUTOFIX	0.98	Here we present the crystal structure of the entire ~350-kDa human CSN holoenzyme at 3.8 A resolution.	Here we present the crystal structure of the entire ∼350-kDa human CSN holoenzyme at 3.8 Å resolution, detailing the molecular architecture of the complex
genes/human/COX5B/COX5B-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:30030519	LOW_SIM	0.31	Structure of intact 14-subunit human Complex IV shows COX5B as peripheral subunit on matrix side of inner membrane. Complex IV catalyzes terminal step of electron transport: reduction of O₂ to H₂O coupled to proton pumping.	Structure of the intact 14-subunit human cytochrome c oxidase
genes/human/CRISP3/CRISP3-ai-review.yaml	.existing_annotations[12].review.supported_by[0]	PMID:12223513	AUTOFIX	1.00	CRISP-3 was found to be a matrix protein, which is stored in granules as glycosylated and as unglycosylated protein [note: matrix here refers to granule matrix, not ECM]	CRISP-3 was found to be a matrix protein, which is stored in granules as glycosylated and as unglycosylated protein
