gene,category,family
Col1a2,Core matrisome,Collagens
AA960264,Core matrisome,Collagens
AI325291,Core matrisome,Collagens
Col1a-2,Core matrisome,Collagens
Cola-2,Core matrisome,Collagens
Cola2,Core matrisome,Collagens
oim,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88468,Core matrisome,Collagens
E0CXI2,Core matrisome,Collagens
Q01149,Core matrisome,Collagens
Q3TP88,Core matrisome,Collagens
Q3TU64,Core matrisome,Collagens
Q3TUE2,Core matrisome,Collagens
Q3TX57,Core matrisome,Collagens
Q91VL4,Core matrisome,Collagens
NP_031769.2,Core matrisome,Collagens
ENSMUSG00000029661,Core matrisome,Collagens
Col20a1,Core matrisome,Collagens
1700051I12Rik,Core matrisome,Collagens
MGI,Core matrisome,Collagens
1920618,Core matrisome,Collagens
F6UFI2,Core matrisome,Collagens
F6ZXI1,Core matrisome,Collagens
F6ZZM4,Core matrisome,Collagens
Q923P0,Core matrisome,Collagens
NP_082794.1,Core matrisome,Collagens
ENSMUSG00000016356,Core matrisome,Collagens
Col22a1,Core matrisome,Collagens
2310067L16Rik,Core matrisome,Collagens
C80743,Core matrisome,Collagens
MGI,Core matrisome,Collagens
1916950,Core matrisome,Collagens
E0CYH5,Core matrisome,Collagens
E9Q7P1,Core matrisome,Collagens
F6TGL6,Core matrisome,Collagens
Q9CV06,Core matrisome,Collagens
NP_081450.1,Core matrisome,Collagens
XP_006521444.1,Core matrisome,Collagens
XP_006521445.1,Core matrisome,Collagens
ENSMUSG00000079022,Core matrisome,Collagens
Col23a1,Core matrisome,Collagens
2810458L13Rik,Core matrisome,Collagens
AI429655,Core matrisome,Collagens
MGI,Core matrisome,Collagens
2653243,Core matrisome,Collagens
B1ATK5,Core matrisome,Collagens
Q8K4G2,Core matrisome,Collagens
NP_700442.2,Core matrisome,Collagens
ENSMUSG00000063564,Core matrisome,Collagens
Col24a1,Core matrisome,Collagens
5430404K19Rik,Core matrisome,Collagens
MGC107332,Core matrisome,Collagens
MGI,Core matrisome,Collagens
1918605,Core matrisome,Collagens
D3Z1L7,Core matrisome,Collagens
Q30D77,Core matrisome,Collagens
Q569E3,Core matrisome,Collagens
Q7TSP8,Core matrisome,Collagens
Q9D3N3,Core matrisome,Collagens
NP_082046.2,Core matrisome,Collagens
XP_006502160.1,Core matrisome,Collagens
XP_006502161.1,Core matrisome,Collagens
ENSMUSG00000028197,Core matrisome,Collagens
Col25a1,Core matrisome,Collagens
2700062B08Rik,Core matrisome,Collagens
MGI,Core matrisome,Collagens
1924268,Core matrisome,Collagens
A0PJC4,Core matrisome,Collagens
B2RQR7,Core matrisome,Collagens
E9Q5L6,Core matrisome,Collagens
Q99MQ5,Core matrisome,Collagens
V9GWX5,Core matrisome,Collagens
NP_001231881.1,Core matrisome,Collagens
NP_084114.2,Core matrisome,Collagens
NP_942004.1,Core matrisome,Collagens
ENSMUSG00000058897,Core matrisome,Collagens
Col26a1,Core matrisome,Collagens
9430032K24Rik,Core matrisome,Collagens
BC002218,Core matrisome,Collagens
Col26a,Core matrisome,Collagens
Emu2,Core matrisome,Collagens
MGC7475,Core matrisome,Collagens
Emid2,Core matrisome,Collagens
MGI,Core matrisome,Collagens
2155345,Core matrisome,Collagens
Q91VF6,Core matrisome,Collagens
Q99LU7,Core matrisome,Collagens
NP_077794.2,Core matrisome,Collagens
XP_006504424.1,Core matrisome,Collagens
ENSMUSG00000004415,Core matrisome,Collagens
Col27a1,Core matrisome,Collagens
5730512J02Rik,Core matrisome,Collagens
AI449266,Core matrisome,Collagens
mKIAA1870,Core matrisome,Collagens
MGI,Core matrisome,Collagens
2672118,Core matrisome,Collagens
Q5QNQ9,Core matrisome,Collagens
V9GXJ0,Core matrisome,Collagens
V9GXJ7,Core matrisome,Collagens
NP_079961.3,Core matrisome,Collagens
ENSMUSG00000045672,Core matrisome,Collagens
Col28a1,Core matrisome,Collagens
Col28,Core matrisome,Collagens
Gm466,Core matrisome,Collagens
MGI,Core matrisome,Collagens
2685312,Core matrisome,Collagens
Q2UY11,Core matrisome,Collagens
NP_001032954.1,Core matrisome,Collagens
XP_006505094.1,Core matrisome,Collagens
XP_006505095.1,Core matrisome,Collagens
ENSMUSG00000068794,Core matrisome,Collagens
Col2a1,Core matrisome,Collagens
Col2,Core matrisome,Collagens
Col2a,Core matrisome,Collagens
Col2a-1,Core matrisome,Collagens
Del1,Core matrisome,Collagens
Dmm,Core matrisome,Collagens
MGC90638,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88452,Core matrisome,Collagens
D3Z7T2,Core matrisome,Collagens
P28481,Core matrisome,Collagens
NP_001106987.2,Core matrisome,Collagens
NP_112440.2,Core matrisome,Collagens
ENSMUSG00000022483,Core matrisome,Collagens
Col3a1,Core matrisome,Collagens
AW550625,Core matrisome,Collagens
Col3a-1,Core matrisome,Collagens
KIAA4231,Core matrisome,Collagens
MMS10-W,Core matrisome,Collagens
Ms10w,Core matrisome,Collagens
mKIAA4231,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88453,Core matrisome,Collagens
P08121,Core matrisome,Collagens
Q3TVI5,Core matrisome,Collagens
Q3TW25,Core matrisome,Collagens
Q3UH72,Core matrisome,Collagens
Q5DTG2,Core matrisome,Collagens
Q7TT32,Core matrisome,Collagens
Q8BJU6,Core matrisome,Collagens
Q8BKY2,Core matrisome,Collagens
Q8BLW4,Core matrisome,Collagens
Q8BMR6,Core matrisome,Collagens
Q8K173,Core matrisome,Collagens
Q9CSB7,Core matrisome,Collagens
NP_034060.2,Core matrisome,Collagens
ENSMUSG00000026043,Core matrisome,Collagens
Col4a1,Core matrisome,Collagens
Bru,Core matrisome,Collagens
Col4a-1,Core matrisome,Collagens
Del(8)44H,Core matrisome,Collagens
Raw,Core matrisome,Collagens
Svc,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88454,Core matrisome,Collagens
P02463,Core matrisome,Collagens
NP_034061.2,Core matrisome,Collagens
ENSMUSG00000031502,Core matrisome,Collagens
Col4a2,Core matrisome,Collagens
AU019502,Core matrisome,Collagens
Col4a-2,Core matrisome,Collagens
MGC7371,Core matrisome,Collagens
canstatin,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88455,Core matrisome,Collagens
B2RQQ8,Core matrisome,Collagens
D3YV27,Core matrisome,Collagens
P08122,Core matrisome,Collagens
NP_034062.3,Core matrisome,Collagens
ENSMUSG00000031503,Core matrisome,Collagens
Col4a3,Core matrisome,Collagens
[a]3(IV),Core matrisome,Collagens
alpha3(IV),Core matrisome,Collagens
tumstatin,Core matrisome,Collagens
MGI,Core matrisome,Collagens
104688,Core matrisome,Collagens
F6RIS8,Core matrisome,Collagens
M0QWQ2,Core matrisome,Collagens
Q9QZS0,Core matrisome,Collagens
NP_031760.2,Core matrisome,Collagens
ENSMUSG00000079465,Core matrisome,Collagens
Col4a4,Core matrisome,Collagens
E130010M05Rik,Core matrisome,Collagens
[a]4(IV),Core matrisome,Collagens
MGI,Core matrisome,Collagens
104687,Core matrisome,Collagens
Q3UQE0,Core matrisome,Collagens
Q8BPT9,Core matrisome,Collagens
Q9QZR9,Core matrisome,Collagens
NP_031761.1,Core matrisome,Collagens
ENSMUSG00000067158,Core matrisome,Collagens
Col4a5,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88456,Core matrisome,Collagens
F7CK55,Core matrisome,Collagens
P70165,Core matrisome,Collagens
Q3TP61,Core matrisome,Collagens
Q61436,Core matrisome,Collagens
Q63ZW6,Core matrisome,Collagens
Q80V57,Core matrisome,Collagens
Q8BNS7,Core matrisome,Collagens
Q9ESQ2,Core matrisome,Collagens
NP_001156627.1,Core matrisome,Collagens
NP_031762.2,Core matrisome,Collagens
ENSMUSG00000031274,Core matrisome,Collagens
Col4a6,Core matrisome,Collagens
BB116301,Core matrisome,Collagens
MGI,Core matrisome,Collagens
2152695,Core matrisome,Collagens
B1AVK5,Core matrisome,Collagens
Q3TNM7,Core matrisome,Collagens
Q6PFB1,Core matrisome,Collagens
Q99K97,Core matrisome,Collagens
Q9ESQ1,Core matrisome,Collagens
NP_444415.2,Core matrisome,Collagens
ENSMUSG00000031273,Core matrisome,Collagens
Col5a1,Core matrisome,Collagens
AI413331,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88457,Core matrisome,Collagens
A3KGE7,Core matrisome,Collagens
B1AWB9,Core matrisome,Collagens
O88207,Core matrisome,Collagens
NP_056549.2,Core matrisome,Collagens
ENSMUSG00000026837,Core matrisome,Collagens
Col5a2,Core matrisome,Collagens
1110014L14Rik,Core matrisome,Collagens
D230017N05,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88458,Core matrisome,Collagens
Q3U962,Core matrisome,Collagens
Q8BNA3,Core matrisome,Collagens
NP_031763.2,Core matrisome,Collagens
ENSMUSG00000026042,Core matrisome,Collagens
Col5a3,Core matrisome,Collagens
MGI,Core matrisome,Collagens
1858212,Core matrisome,Collagens
A1A4B3,Core matrisome,Collagens
Q920S4,Core matrisome,Collagens
Q9JLI2,Core matrisome,Collagens
NP_058615.1,Core matrisome,Collagens
ENSMUSG00000004098,Core matrisome,Collagens
Col6a1,Core matrisome,Collagens
AI747156,Core matrisome,Collagens
Col6a-1,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88459,Core matrisome,Collagens
B0LAD9,Core matrisome,Collagens
Q04857,Core matrisome,Collagens
Q8BT34,Core matrisome,Collagens
Q8C6Y0,Core matrisome,Collagens
Q99LW4,Core matrisome,Collagens
NP_034063.1,Core matrisome,Collagens
ENSMUSG00000001119,Core matrisome,Collagens
Col6a2,Core matrisome,Collagens
Col6a-2,Core matrisome,Collagens
MGC36205,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88460,Core matrisome,Collagens
D3Z7D5,Core matrisome,Collagens
Q02788,Core matrisome,Collagens
XP_006513240.1,Core matrisome,Collagens
NP_666119.1,Core matrisome,Collagens
ENSMUSG00000020241,Core matrisome,Collagens
Col6a3,Core matrisome,Collagens
AI507288,Core matrisome,Collagens
Col6a-3,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88461,Core matrisome,Collagens
D3YWD1,Core matrisome,Collagens
E9PWQ3,Core matrisome,Collagens
J3QQ16,Core matrisome,Collagens
O88493,Core matrisome,Collagens
O88494,Core matrisome,Collagens
Q05504,Core matrisome,Collagens
Q66K11,Core matrisome,Collagens
Q80VJ0,Core matrisome,Collagens
Q99K31,Core matrisome,Collagens
Q9Z0I9,Core matrisome,Collagens
NP_001229938.1,Core matrisome,Collagens
NP_001229937.1,Core matrisome,Collagens
ENSMUSG00000048126,Core matrisome,Collagens
Col6a4,Core matrisome,Collagens
Dvwa,Core matrisome,Collagens
1110001D15Rik,Core matrisome,Collagens
AI413310,Core matrisome,Collagens
AU023415,Core matrisome,Collagens
EG235580,Core matrisome,Collagens
MGI,Core matrisome,Collagens
1915803,Core matrisome,Collagens
A2AX52,Core matrisome,Collagens
Q9CTL0,Core matrisome,Collagens
NP_081039.2,Core matrisome,Collagens
ENSMUSG00000032572,Core matrisome,Collagens
Col6a5,Core matrisome,Collagens
Col29a1,Core matrisome,Collagens
EG665033,Core matrisome,Collagens
Gm7455,Core matrisome,Collagens
MGI,Core matrisome,Collagens
3648134,Core matrisome,Collagens
A6H584,Core matrisome,Collagens
NP_001161395.1,Core matrisome,Collagens
ENSMUSG00000091345,Core matrisome,Collagens
Col6a6,Core matrisome,Collagens
E330019B14,Core matrisome,Collagens
E330026B02Rik,Core matrisome,Collagens
MGI,Core matrisome,Collagens
2444259,Core matrisome,Collagens
B9EK79,Core matrisome,Collagens
E9Q6A6,Core matrisome,Collagens
Q8C6K9,Core matrisome,Collagens
NP_001096077.1,Core matrisome,Collagens
NP_766515.2,Core matrisome,Collagens
ENSMUSG00000043719,Core matrisome,Collagens
Col7a1,Core matrisome,Collagens
AW209154,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88462,Core matrisome,Collagens
Q63870,Core matrisome,Collagens
Q6P7U1,Core matrisome,Collagens
NP_031764.2,Core matrisome,Collagens
XP_006511998.1,Core matrisome,Collagens
ENSMUSG00000025650,Core matrisome,Collagens
Col8a1,Core matrisome,Collagens
Col8a-1,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88463,Core matrisome,Collagens
Q00780,Core matrisome,Collagens
NP_031765.2,Core matrisome,Collagens
ENSMUSG00000068196,Core matrisome,Collagens
Col8a2,Core matrisome,Collagens
AI429819,Core matrisome,Collagens
MGC90765,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88464,Core matrisome,Collagens
A3KFY1,Core matrisome,Collagens
P25318,Core matrisome,Collagens
NP_955767.1,Core matrisome,Collagens
ENSMUSG00000056174,Core matrisome,Collagens
Col9a1,Core matrisome,Collagens
Col9a-1,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88465,Core matrisome,Collagens
G3X995,Core matrisome,Collagens
Q05722,Core matrisome,Collagens
Q80VN9,Core matrisome,Collagens
Q8BSQ4,Core matrisome,Collagens
Q8BT32,Core matrisome,Collagens
Q8CEP0,Core matrisome,Collagens
Q9CT83,Core matrisome,Collagens
Q9D0D2,Core matrisome,Collagens
NP_031766.3,Core matrisome,Collagens
NP_001277620.1,Core matrisome,Collagens
ENSMUSG00000026147,Core matrisome,Collagens
Col9a2,Core matrisome,Collagens
AI427499,Core matrisome,Collagens
Col9a-2,Core matrisome,Collagens
MGI,Core matrisome,Collagens
88466,Core matrisome,Collagens
I7HJR1,Core matrisome,Collagens
Q07643,Core matrisome,Collagens
Q8K2W0,Core matrisome,Collagens
NP_031767.2,Core matrisome,Collagens
ENSMUSG00000028626,Core matrisome,Collagens
Col9a3,Core matrisome,Collagens
AV006866,Core matrisome,Collagens
MGI,Core matrisome,Collagens
894686,Core matrisome,Collagens
A2ACT7,Core matrisome,Collagens
Q14C48,Core matrisome,Collagens
Q61248,Core matrisome,Collagens
Q8BSX1,Core matrisome,Collagens
Q8K2L1,Core matrisome,Collagens
Q8VHY3,Core matrisome,Collagens
Q9CTK5,Core matrisome,Collagens
Q9JKK4,Core matrisome,Collagens
NP_034066.2,Core matrisome,Collagens
XP_006500615.1,Core matrisome,Collagens
ENSMUSG00000027570,Core matrisome,Collagens
Acan,Core matrisome,Proteoglycans
Agc,Core matrisome,Proteoglycans
Agc1,Core matrisome,Proteoglycans
Cspg1,Core matrisome,Proteoglycans
cmd,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
99602,Core matrisome,Proteoglycans
Q61282,Core matrisome,Proteoglycans
NP_031450.2,Core matrisome,Proteoglycans
ENSMUSG00000030607,Core matrisome,Proteoglycans
Aspn,Core matrisome,Proteoglycans
4631401G09Rik,Core matrisome,Proteoglycans
AA986886,Core matrisome,Proteoglycans
Plap1,Core matrisome,Proteoglycans
Slrr1c,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1913945,Core matrisome,Proteoglycans
A6H6K1,Core matrisome,Proteoglycans
Q99MQ4,Core matrisome,Proteoglycans
Q9CTL6,Core matrisome,Proteoglycans
NP_001165952.1,Core matrisome,Proteoglycans
NP_079987.2,Core matrisome,Proteoglycans
ENSMUSG00000021388,Core matrisome,Proteoglycans
Bcan,Core matrisome,Proteoglycans
Cspg7,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1096385,Core matrisome,Proteoglycans
Q3TQE9,Core matrisome,Proteoglycans
Q3TSQ8,Core matrisome,Proteoglycans
Q61361,Core matrisome,Proteoglycans
NP_001103228.1,Core matrisome,Proteoglycans
NP_031555.2,Core matrisome,Proteoglycans
XP_006500999.1,Core matrisome,Proteoglycans
XP_006501000.1,Core matrisome,Proteoglycans
ENSMUSG00000004892,Core matrisome,Proteoglycans
Bgn,Core matrisome,Proteoglycans
BG,Core matrisome,Proteoglycans
DSPG1,Core matrisome,Proteoglycans
PG-S1,Core matrisome,Proteoglycans
PGI,Core matrisome,Proteoglycans
SLRR1A,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
88158,Core matrisome,Proteoglycans
P28653,Core matrisome,Proteoglycans
Q3TAF9,Core matrisome,Proteoglycans
Q3TNY9,Core matrisome,Proteoglycans
Q3UXK8,Core matrisome,Proteoglycans
Q6PG76,Core matrisome,Proteoglycans
Q7TMW3,Core matrisome,Proteoglycans
NP_031568.2,Core matrisome,Proteoglycans
ENSMUSG00000031375,Core matrisome,Proteoglycans
Chad,Core matrisome,Proteoglycans
SLRR4A,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1096866,Core matrisome,Proteoglycans
O55226,Core matrisome,Proteoglycans
Q3TV01,Core matrisome,Proteoglycans
Q3TYW1,Core matrisome,Proteoglycans
NP_031715.1,Core matrisome,Proteoglycans
ENSMUSG00000039084,Core matrisome,Proteoglycans
Chadl,Core matrisome,Proteoglycans
AY100452,Core matrisome,Proteoglycans
D930017K21Rik,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
3036284,Core matrisome,Proteoglycans
E9Q7T7,Core matrisome,Proteoglycans
G3UXV0,Core matrisome,Proteoglycans
G3UY83,Core matrisome,Proteoglycans
Q8K3I0,Core matrisome,Proteoglycans
NP_001157792.1,Core matrisome,Proteoglycans
ENSMUSG00000063765,Core matrisome,Proteoglycans
Dcn,Core matrisome,Proteoglycans
DC,Core matrisome,Proteoglycans
DSPG2,Core matrisome,Proteoglycans
PG40,Core matrisome,Proteoglycans
PGII,Core matrisome,Proteoglycans
PGS2,Core matrisome,Proteoglycans
SLRR1B,Core matrisome,Proteoglycans
mDcn,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
94872,Core matrisome,Proteoglycans
P28654,Core matrisome,Proteoglycans
Q3TSV1,Core matrisome,Proteoglycans
Q3UKR1,Core matrisome,Proteoglycans
Q6LAK9,Core matrisome,Proteoglycans
NP_001177380.1,Core matrisome,Proteoglycans
NP_031859.1,Core matrisome,Proteoglycans
ENSMUSG00000019929,Core matrisome,Proteoglycans
Epyc,Core matrisome,Proteoglycans
Dspg3,Core matrisome,Proteoglycans
PG-Lb,Core matrisome,Proteoglycans
SLRR3B,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
107942,Core matrisome,Proteoglycans
P70186,Core matrisome,Proteoglycans
Q3TZF5,Core matrisome,Proteoglycans
Q3TZF6,Core matrisome,Proteoglycans
NP_031910.1,Core matrisome,Proteoglycans
XP_006513266.1,Core matrisome,Proteoglycans
ENSMUSG00000019936,Core matrisome,Proteoglycans
Esm1,Core matrisome,Proteoglycans
0610042H23Rik,Core matrisome,Proteoglycans
AV004503,Core matrisome,Proteoglycans
ESM-1,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1918940,Core matrisome,Proteoglycans
B9EJX9,Core matrisome,Proteoglycans
Q8VE00,Core matrisome,Proteoglycans
Q9QYY7,Core matrisome,Proteoglycans
NP_076101.1,Core matrisome,Proteoglycans
ENSMUSG00000042379,Core matrisome,Proteoglycans
Fmod,Core matrisome,Proteoglycans
AI131919,Core matrisome,Proteoglycans
AU041740,Core matrisome,Proteoglycans
SLRR2E,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1328364,Core matrisome,Proteoglycans
E0CX60,Core matrisome,Proteoglycans
P50608,Core matrisome,Proteoglycans
Q543D2,Core matrisome,Proteoglycans
Q7TPZ1,Core matrisome,Proteoglycans
Q8BNU3,Core matrisome,Proteoglycans
NP_067330.1,Core matrisome,Proteoglycans
ENSMUSG00000041559,Core matrisome,Proteoglycans
Hapln1,Core matrisome,Proteoglycans
BB099155,Core matrisome,Proteoglycans
CLP,Core matrisome,Proteoglycans
Crtl1,Core matrisome,Proteoglycans
Crtl1l,Core matrisome,Proteoglycans
LP,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1337006,Core matrisome,Proteoglycans
Q9QUP5,Core matrisome,Proteoglycans
NP_038528.3,Core matrisome,Proteoglycans
ENSMUSG00000021613,Core matrisome,Proteoglycans
Hapln2,Core matrisome,Proteoglycans
4930401E20Rik,Core matrisome,Proteoglycans
Bral1,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
2137300,Core matrisome,Proteoglycans
B2RRU7,Core matrisome,Proteoglycans
E0CXI3,Core matrisome,Proteoglycans
Q9ESM3,Core matrisome,Proteoglycans
NP_071314.1,Core matrisome,Proteoglycans
XP_006502211.1,Core matrisome,Proteoglycans
ENSMUSG00000004894,Core matrisome,Proteoglycans
Hapln3,Core matrisome,Proteoglycans
4930554N11Rik,Core matrisome,Proteoglycans
Lpr3,Core matrisome,Proteoglycans
MGC124072,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1914916,Core matrisome,Proteoglycans
Q2NLE4,Core matrisome,Proteoglycans
Q80WM5,Core matrisome,Proteoglycans
NP_839986.2,Core matrisome,Proteoglycans
XP_006541189.1,Core matrisome,Proteoglycans
XP_006541190.1,Core matrisome,Proteoglycans
XP_006541191.1,Core matrisome,Proteoglycans
ENSMUSG00000030606,Core matrisome,Proteoglycans
Hapln4,Core matrisome,Proteoglycans
9330174O11,Core matrisome,Proteoglycans
Bral2,Core matrisome,Proteoglycans
Lpr4,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
2679531,Core matrisome,Proteoglycans
Q80WM4,Core matrisome,Proteoglycans
NP_808568.1,Core matrisome,Proteoglycans
ENSMUSG00000007594,Core matrisome,Proteoglycans
Hspg2,Core matrisome,Proteoglycans
AI852380,Core matrisome,Proteoglycans
Pcn,Core matrisome,Proteoglycans
Plc,Core matrisome,Proteoglycans
per,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
96257,Core matrisome,Proteoglycans
B1B0C7,Core matrisome,Proteoglycans
E9PZ16,Core matrisome,Proteoglycans
Q05793,Core matrisome,Proteoglycans
Q2XQV0,Core matrisome,Proteoglycans
Q3UHH3,Core matrisome,Proteoglycans
Q52KG8,Core matrisome,Proteoglycans
Q5RKM8,Core matrisome,Proteoglycans
NP_032331.2,Core matrisome,Proteoglycans
ENSMUSG00000028763,Core matrisome,Proteoglycans
Impg1,Core matrisome,Proteoglycans
A930015H12Rik,Core matrisome,Proteoglycans
IMP150,Core matrisome,Proteoglycans
SPACR,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1926876,Core matrisome,Proteoglycans
Q8R1W8,Core matrisome,Proteoglycans
Z4YNB5,Core matrisome,Proteoglycans
NP_071299.3,Core matrisome,Proteoglycans
XP_006511391.1,Core matrisome,Proteoglycans
ENSMUSG00000032343,Core matrisome,Proteoglycans
Impg2,Core matrisome,Proteoglycans
IPM200,Core matrisome,Proteoglycans
PG10.2,Core matrisome,Proteoglycans
Rsbp,Core matrisome,Proteoglycans
Spacrcan,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
3044955,Core matrisome,Proteoglycans
Q80XH2,Core matrisome,Proteoglycans
Q8C8X6,Core matrisome,Proteoglycans
NP_777365.2,Core matrisome,Proteoglycans
ENSMUSG00000035270,Core matrisome,Proteoglycans
Kera,Core matrisome,Proteoglycans
CNA2,Core matrisome,Proteoglycans
SLRR2B,Core matrisome,Proteoglycans
MGI,Core matrisome,Proteoglycans
1202398,Core matrisome,Proteoglycans
A4FUJ3,Core matrisome,Proteoglycans
O35367,Core matrisome,Proteoglycans
Q8C3D9,Core matrisome,Proteoglycans
NP_032464.1,Core matrisome,Proteoglycans
