gene,category,family
col4a3,Core matrisome,Collagens
ZDB-GENE-070802-4,Core matrisome,Collagens
X1WCV8,Core matrisome,Collagens
Q58FS7,Core matrisome,Collagens
F1R5V4,Core matrisome,Collagens
ENSDARG00000003395,Core matrisome,Collagens
col4a4,Core matrisome,Collagens
ZDB-GENE-101001-1,Core matrisome,Collagens
F1QW09,Core matrisome,Collagens
Q4TZW9,Core matrisome,Collagens
A0A0R4IDM5,Core matrisome,Collagens
X1WFR7,Core matrisome,Collagens
ENSDARG00000002831,Core matrisome,Collagens
col4a5,Core matrisome,Collagens
ZDB-GENE-030131-2281,Core matrisome,Collagens
F1R6V4,Core matrisome,Collagens
B0UXF7,Core matrisome,Collagens
Q4TZX0,Core matrisome,Collagens
ENSDARG00000052063,Core matrisome,Collagens
col4a6,Core matrisome,Collagens
ZDB-GENE-101001-2,Core matrisome,Collagens
F1QYN1,Core matrisome,Collagens
Q4TZW7,Core matrisome,Collagens
ENSDARG00000052061,Core matrisome,Collagens
col5a1,Core matrisome,Collagens
ZDB-GENE-041105-6,Core matrisome,Collagens
D6MUD5,Core matrisome,Collagens
F6NPA4,Core matrisome,Collagens
A0A0R4IRG2,Core matrisome,Collagens
ENSDARG00000012593,Core matrisome,Collagens
col5a2a,Core matrisome,Collagens
ZDB-GENE-030616-13,Core matrisome,Collagens
F1QT86,Core matrisome,Collagens
ENSDARG00000031678,Core matrisome,Collagens
col5a2b,Core matrisome,Collagens
ZDB-GENE-110406-2,Core matrisome,Collagens
A0A0R4IRR2,Core matrisome,Collagens
E7FE47,Core matrisome,Collagens
ENSDARG00000024847,Core matrisome,Collagens
col5a3a,Core matrisome,Collagens
ZDB-GENE-030131-968,Core matrisome,Collagens
A0A0R4IW47,Core matrisome,Collagens
D6MUD6,Core matrisome,Collagens
ENSDARG00000098294,Core matrisome,Collagens
col5a3b,Core matrisome,Collagens
ZDB-GENE-110728-4,Core matrisome,Collagens
A0A0R4IVL6,Core matrisome,Collagens
A0A0R4IN07,Core matrisome,Collagens
D6MUD7,Core matrisome,Collagens
ENSDARG00000101816,Core matrisome,Collagens
col6a1,Core matrisome,Collagens
ZDB-GENE-070501-6,Core matrisome,Collagens
A0A0R4IDY3,Core matrisome,Collagens
F1Q6P3,Core matrisome,Collagens
ENSDARG00000074908,Core matrisome,Collagens
col6a2,Core matrisome,Collagens
ZDB-GENE-070501-7,Core matrisome,Collagens
A3KNX1,Core matrisome,Collagens
E7FCV8,Core matrisome,Collagens
ENSDARG00000061436,Core matrisome,Collagens
col6a3,Core matrisome,Collagens
ZDB-GENE-070501-8,Core matrisome,Collagens
F1Q4X1,Core matrisome,Collagens
F1QMR9,Core matrisome,Collagens
F6NRG0,Core matrisome,Collagens
F1QKE8,Core matrisome,Collagens
F1QV92,Core matrisome,Collagens
ENSDARG00000095915,Core matrisome,Collagens
col6a6,Core matrisome,Collagens
ZDB-GENE-041111-303,Core matrisome,Collagens
F1Q924,Core matrisome,Collagens
X1WEZ4,Core matrisome,Collagens
ENSDARG00000079752,Core matrisome,Collagens
col6a6b,Core matrisome,Collagens
ZDB-GENE-160215-2,Core matrisome,Collagens
col7a1,Core matrisome,Collagens
ZDB-GENE-030131-2427,Core matrisome,Collagens
E7FA40,Core matrisome,Collagens
X1WHK5,Core matrisome,Collagens
X1WE19,Core matrisome,Collagens
ENSDARG00000021720,Core matrisome,Collagens
col7a1l,Core matrisome,Collagens
ZDB-GENE-030131-9861,Core matrisome,Collagens
A0A0R4ITJ5,Core matrisome,Collagens
F1QKQ2,Core matrisome,Collagens
F1Q960,Core matrisome,Collagens
A6N5Z0,Core matrisome,Collagens
ENSDARG00000069692,Core matrisome,Collagens
col8a1a,Core matrisome,Collagens
ZDB-GENE-070912-274,Core matrisome,Collagens
B7SW26,Core matrisome,Collagens
B0S5W0,Core matrisome,Collagens
ENSDARG00000077403,Core matrisome,Collagens
ENSDARG00000111174,Core matrisome,Collagens
col8a1b,Core matrisome,Collagens
ZDB-GENE-060503-140,Core matrisome,Collagens
X1WGI4,Core matrisome,Collagens
Q1L863,Core matrisome,Collagens
ENSDARG00000003533,Core matrisome,Collagens
col8a2,Core matrisome,Collagens
ZDB-GENE-060503-488,Core matrisome,Collagens
Q1LUA9,Core matrisome,Collagens
ENSDARG00000060893,Core matrisome,Collagens
col9a1a,Core matrisome,Collagens
ZDB-GENE-080721-25,Core matrisome,Collagens
B3DJC9,Core matrisome,Collagens
F1QTQ2,Core matrisome,Collagens
ENSDARG00000073699,Core matrisome,Collagens
col9a1b,Core matrisome,Collagens
ZDB-GENE-040426-2410,Core matrisome,Collagens
A0A0R4II70,Core matrisome,Collagens
E9QHV3,Core matrisome,Collagens
B8A4T6,Core matrisome,Collagens
Q6NUV1,Core matrisome,Collagens
ENSDARG00000031483,Core matrisome,Collagens
ENSDARG00000115115,Core matrisome,Collagens
col9a2,Core matrisome,Collagens
ZDB-GENE-030131-9786,Core matrisome,Collagens
Q8JGL8,Core matrisome,Collagens
Q1LXU2,Core matrisome,Collagens
Q66L59,Core matrisome,Collagens
F1Q7T7,Core matrisome,Collagens
ENSDARG00000024492,Core matrisome,Collagens
col9a3,Core matrisome,Collagens
ZDB-GENE-030131-9799,Core matrisome,Collagens
A9JTG2,Core matrisome,Collagens
F1R1F1,Core matrisome,Collagens
ENSDARG00000037845,Core matrisome,Collagens
acana,Core matrisome,Proteoglycans
ZDB-GENE-050208-221,Core matrisome,Proteoglycans
M9MMB0,Core matrisome,Proteoglycans
F1QW90,Core matrisome,Proteoglycans
Q75ZI2,Core matrisome,Proteoglycans
F1Q788,Core matrisome,Proteoglycans
Q58EI4,Core matrisome,Proteoglycans
F1QDA1,Core matrisome,Proteoglycans
A0A0R4IP31,Core matrisome,Proteoglycans
E7F537,Core matrisome,Proteoglycans
ENSDARG00000035891,Core matrisome,Proteoglycans
acanb,Core matrisome,Proteoglycans
ZDB-GENE-100422-16,Core matrisome,Proteoglycans
F1R511,Core matrisome,Proteoglycans
F8W252,Core matrisome,Proteoglycans
ENSDARG00000045799,Core matrisome,Proteoglycans
ENSDARG00000113408,Core matrisome,Proteoglycans
aspn,Core matrisome,Proteoglycans
ZDB-GENE-041105-7,Core matrisome,Proteoglycans
Q1LXA7,Core matrisome,Proteoglycans
Q1LXA6,Core matrisome,Proteoglycans
Q504E0,Core matrisome,Proteoglycans
A8BBD1,Core matrisome,Proteoglycans
Q9DE02,Core matrisome,Proteoglycans
Q6DBT8,Core matrisome,Proteoglycans
ENSDARG00000002192,Core matrisome,Proteoglycans
bcan,Core matrisome,Proteoglycans
ZDB-GENE-030131-6045,Core matrisome,Proteoglycans
A4JYN2,Core matrisome,Proteoglycans
Q75T40,Core matrisome,Proteoglycans
A0A0R4IXT8,Core matrisome,Proteoglycans
ENSDARG00000099412,Core matrisome,Proteoglycans
bgna,Core matrisome,Proteoglycans
ZDB-GENE-040704-74,Core matrisome,Proteoglycans
B0CM13,Core matrisome,Proteoglycans
Q6GMI5,Core matrisome,Proteoglycans
A8BBH0,Core matrisome,Proteoglycans
ENSDARG00000017884,Core matrisome,Proteoglycans
bgnb,Core matrisome,Proteoglycans
ZDB-GENE-040426-21,Core matrisome,Proteoglycans
Q6PBP5,Core matrisome,Proteoglycans
B7ZDB5,Core matrisome,Proteoglycans
F1RCG4,Core matrisome,Proteoglycans
Q6NYY6,Core matrisome,Proteoglycans
A8BBG1,Core matrisome,Proteoglycans
ENSDARG00000002945,Core matrisome,Proteoglycans
ENSDARG00000110495,Core matrisome,Proteoglycans
chad,Core matrisome,Proteoglycans
ZDB-GENE-040426-1130,Core matrisome,Proteoglycans
F1Q7R2,Core matrisome,Proteoglycans
Q7SYE5,Core matrisome,Proteoglycans
ENSDARG00000045071,Core matrisome,Proteoglycans
chadla,Core matrisome,Proteoglycans
ZDB-GENE-121205-4,Core matrisome,Proteoglycans
E7EXH9,Core matrisome,Proteoglycans
ENSDARG00000055160,Core matrisome,Proteoglycans
chadlb,Core matrisome,Proteoglycans
ZDB-GENE-121205-5,Core matrisome,Proteoglycans
F1Q881,Core matrisome,Proteoglycans
B0CLZ4,Core matrisome,Proteoglycans
ENSDARG00000075903,Core matrisome,Proteoglycans
dcn,Core matrisome,Proteoglycans
ZDB-GENE-010102-1,Core matrisome,Proteoglycans
Q9DE01,Core matrisome,Proteoglycans
Q5RI45,Core matrisome,Proteoglycans
Q803T1,Core matrisome,Proteoglycans
ENSDARG00000012066,Core matrisome,Proteoglycans
epyc,Core matrisome,Proteoglycans
ZDB-GENE-041008-9,Core matrisome,Proteoglycans
A4FVI9,Core matrisome,Proteoglycans
A8BBB9,Core matrisome,Proteoglycans
Q15JE8,Core matrisome,Proteoglycans
B0S5X0,Core matrisome,Proteoglycans
Q5RI46,Core matrisome,Proteoglycans
Q568A7,Core matrisome,Proteoglycans
ENSDARG00000056950,Core matrisome,Proteoglycans
esm1,Core matrisome,Proteoglycans
ZDB-GENE-060929-748,Core matrisome,Proteoglycans
Q08CJ3,Core matrisome,Proteoglycans
A0A0R4IF38,Core matrisome,Proteoglycans
ENSDARG00000104370,Core matrisome,Proteoglycans
fmoda,Core matrisome,Proteoglycans
ZDB-GENE-041008-23,Core matrisome,Proteoglycans
F1QG51,Core matrisome,Proteoglycans
Q4V9E0,Core matrisome,Proteoglycans
A8BB94,Core matrisome,Proteoglycans
ENSDARG00000044895,Core matrisome,Proteoglycans
fmodb,Core matrisome,Proteoglycans
ZDB-GENE-080327-28,Core matrisome,Proteoglycans
A8BBH7,Core matrisome,Proteoglycans
B0UYH4,Core matrisome,Proteoglycans
ENSDARG00000010294,Core matrisome,Proteoglycans
hapln1a,Core matrisome,Proteoglycans
ZDB-GENE-050302-175,Core matrisome,Proteoglycans
B3DIH3,Core matrisome,Proteoglycans
A5PKS6,Core matrisome,Proteoglycans
Q1LXE2,Core matrisome,Proteoglycans
Q1LXE1,Core matrisome,Proteoglycans
A0A0B5JFG6,Core matrisome,Proteoglycans
Q60H44,Core matrisome,Proteoglycans
ENSDARG00000089769,Core matrisome,Proteoglycans
hapln1b,Core matrisome,Proteoglycans
ZDB-GENE-050920-1,Core matrisome,Proteoglycans
E9QFH9,Core matrisome,Proteoglycans
E7FBW8,Core matrisome,Proteoglycans
ENSDARG00000068516,Core matrisome,Proteoglycans
hapln2,Core matrisome,Proteoglycans
ZDB-GENE-030131-8089,Core matrisome,Proteoglycans
A4JYH5,Core matrisome,Proteoglycans
A2CF10,Core matrisome,Proteoglycans
A4JYQ1,Core matrisome,Proteoglycans
ENSDARG00000003903,Core matrisome,Proteoglycans
hapln3,Core matrisome,Proteoglycans
ZDB-GENE-040426-2089,Core matrisome,Proteoglycans
Q6NV41,Core matrisome,Proteoglycans
F1QVB2,Core matrisome,Proteoglycans
ENSDARG00000045802,Core matrisome,Proteoglycans
ENSDARG00000116387,Core matrisome,Proteoglycans
hapln4,Core matrisome,Proteoglycans
ZDB-GENE-060503-243,Core matrisome,Proteoglycans
Q1LV25,Core matrisome,Proteoglycans
ENSDARG00000018542,Core matrisome,Proteoglycans
hspg2,Core matrisome,Proteoglycans
ZDB-GENE-080807-4,Core matrisome,Proteoglycans
B0LVF1,Core matrisome,Proteoglycans
F1RCP6,Core matrisome,Proteoglycans
A0A0R4IMY4,Core matrisome,Proteoglycans
F1R5K7,Core matrisome,Proteoglycans
A0A0R4IVZ2,Core matrisome,Proteoglycans
B2RZI0,Core matrisome,Proteoglycans
A0A0R4IZA6,Core matrisome,Proteoglycans
ENSDARG00000076564,Core matrisome,Proteoglycans
impg1a,Core matrisome,Proteoglycans
ZDB-GENE-070424-197,Core matrisome,Proteoglycans
F1QV42,Core matrisome,Proteoglycans
F1QU29,Core matrisome,Proteoglycans
F1QEV5,Core matrisome,Proteoglycans
ENSDARG00000077187,Core matrisome,Proteoglycans
impg1b,Core matrisome,Proteoglycans
ZDB-GENE-101007-1,Core matrisome,Proteoglycans
F1QCJ0,Core matrisome,Proteoglycans
X1WDV1,Core matrisome,Proteoglycans
ENSDARG00000074839,Core matrisome,Proteoglycans
impg2a,Core matrisome,Proteoglycans
ZDB-GENE-140106-217,Core matrisome,Proteoglycans
F1R6Y4,Core matrisome,Proteoglycans
ENSDARG00000088751,Core matrisome,Proteoglycans
impg2b,Core matrisome,Proteoglycans
ZDB-GENE-081031-56,Core matrisome,Proteoglycans
A0A0R4IT75,Core matrisome,Proteoglycans
A0A0R4IE69,Core matrisome,Proteoglycans
A0A0R4IXW4,Core matrisome,Proteoglycans
A0A0J9YJ75,Core matrisome,Proteoglycans
A0A0R4IQJ1,Core matrisome,Proteoglycans
A0A0R4IUG0,Core matrisome,Proteoglycans
ENSDARG00000100288,Core matrisome,Proteoglycans
kera,Core matrisome,Proteoglycans
ZDB-GENE-041210-165,Core matrisome,Proteoglycans
Q5RI43,Core matrisome,Proteoglycans
Q5RI47,Core matrisome,Proteoglycans
Q0PZF1,Core matrisome,Proteoglycans
ENSDARG00000056938,Core matrisome,Proteoglycans
lum,Core matrisome,Proteoglycans
ZDB-GENE-040625-24,Core matrisome,Proteoglycans
A8BBA0,Core matrisome,Proteoglycans
F1R6G3,Core matrisome,Proteoglycans
Q6IQQ7,Core matrisome,Proteoglycans
ENSDARG00000045580,Core matrisome,Proteoglycans
ncana,Core matrisome,Proteoglycans
ZDB-GENE-051230-1,Core matrisome,Proteoglycans
Q75T39,Core matrisome,Proteoglycans
ENSDARG00000100128,Core matrisome,Proteoglycans
ncanb,Core matrisome,Proteoglycans
ZDB-GENE-050208-586,Core matrisome,Proteoglycans
F1QEZ8,Core matrisome,Proteoglycans
Q1LVM6,Core matrisome,Proteoglycans
F1R9V2,Core matrisome,Proteoglycans
ENSDARG00000005783,Core matrisome,Proteoglycans
nyx,Core matrisome,Proteoglycans
ZDB-GENE-061026-3,Core matrisome,Proteoglycans
Q00P20,Core matrisome,Proteoglycans
ENSDARG00000061791,Core matrisome,Proteoglycans
ogn,Core matrisome,Proteoglycans
ZDB-GENE-050208-650,Core matrisome,Proteoglycans
Q5BLC1,Core matrisome,Proteoglycans
Q1LV51,Core matrisome,Proteoglycans
ENSDARG00000044132,Core matrisome,Proteoglycans
omd,Core matrisome,Proteoglycans
ZDB-GENE-060503-756,Core matrisome,Proteoglycans
A0A0R4IFY2,Core matrisome,Proteoglycans
F6NL91,Core matrisome,Proteoglycans
ENSDARG00000093600,Core matrisome,Proteoglycans
optc,Core matrisome,Proteoglycans
ZDB-GENE-030131-1798,Core matrisome,Proteoglycans
Q6DC21,Core matrisome,Proteoglycans
A8BBE6,Core matrisome,Proteoglycans
Q15JE7,Core matrisome,Proteoglycans
ENSDARG00000014358,Core matrisome,Proteoglycans
podn,Core matrisome,Proteoglycans
ZDB-GENE-100922-117,Core matrisome,Proteoglycans
F1R4I0,Core matrisome,Proteoglycans
E7FDK4,Core matrisome,Proteoglycans
ENSDARG00000019025,Core matrisome,Proteoglycans
ENSDARG00000113615,Core matrisome,Proteoglycans
prelp,Core matrisome,Proteoglycans
ZDB-GENE-080327-24,Core matrisome,Proteoglycans
F1QY29,Core matrisome,Proteoglycans
A8BBF7,Core matrisome,Proteoglycans
ENSDARG00000070597,Core matrisome,Proteoglycans
prg4a,Core matrisome,Proteoglycans
ZDB-GENE-030131-8295,Core matrisome,Proteoglycans
F1R2Z8,Core matrisome,Proteoglycans
Q7ZW66,Core matrisome,Proteoglycans
B8JMI4,Core matrisome,Proteoglycans
B8JMI5,Core matrisome,Proteoglycans
ENSDARG00000010482,Core matrisome,Proteoglycans
prg4b,Core matrisome,Proteoglycans
ZDB-GENE-041014-324,Core matrisome,Proteoglycans
Q567C4,Core matrisome,Proteoglycans
F1R0N7,Core matrisome,Proteoglycans
A5PMB6,Core matrisome,Proteoglycans
F1REF9,Core matrisome,Proteoglycans
Q32PL6,Core matrisome,Proteoglycans
ENSDARG00000028163,Core matrisome,Proteoglycans
spock1,Core matrisome,Proteoglycans
ZDB-GENE-110428-1,Core matrisome,Proteoglycans
E7F9M2,Core matrisome,Proteoglycans
A0A0G2L032,Core matrisome,Proteoglycans
A0A0G2KM32,Core matrisome,Proteoglycans
ENSDARG00000074644,Core matrisome,Proteoglycans
spock2,Core matrisome,Proteoglycans
ZDB-GENE-090312-170,Core matrisome,Proteoglycans
B7ZD41,Core matrisome,Proteoglycans
B7ZD49,Core matrisome,Proteoglycans
F1RE70,Core matrisome,Proteoglycans
ENSDARG00000075393,Core matrisome,Proteoglycans
spock3,Core matrisome,Proteoglycans
ZDB-GENE-090311-24,Core matrisome,Proteoglycans
F1RAX3,Core matrisome,Proteoglycans
Q4V9J2,Core matrisome,Proteoglycans
E9QHS0,Core matrisome,Proteoglycans
A0A0R4IMY5,Core matrisome,Proteoglycans
A8KB02,Core matrisome,Proteoglycans
E9QJD8,Core matrisome,Proteoglycans
A4IGA0,Core matrisome,Proteoglycans
ENSDARG00000070266,Core matrisome,Proteoglycans
ENSDARG00000110158,Core matrisome,Proteoglycans
srgn,Core matrisome,Proteoglycans
ZDB-GENE-030131-7127,Core matrisome,Proteoglycans
B8A5H9,Core matrisome,Proteoglycans
B8A5I0,Core matrisome,Proteoglycans
ENSDARG00000077069,Core matrisome,Proteoglycans
vcana,Core matrisome,Proteoglycans
ZDB-GENE-011023-1,Core matrisome,Proteoglycans
A0A0R4ICM0,Core matrisome,Proteoglycans
Q1LXE5,Core matrisome,Proteoglycans
ENSDARG00000103515,Core matrisome,Proteoglycans
vcanb,Core matrisome,Proteoglycans
ZDB-GENE-030131-2185,Core matrisome,Proteoglycans
Q75ZI3,Core matrisome,Proteoglycans
F1QFM9,Core matrisome,Proteoglycans
ENSDARG00000009401,Core matrisome,Proteoglycans
anxa11a,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030707-4,Matrisome-associated,ECM-affiliated Proteins
B8A4V2,Matrisome-associated,ECM-affiliated Proteins
Q804G4,Matrisome-associated,ECM-affiliated Proteins
Q7T391,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000077383,Matrisome-associated,ECM-affiliated Proteins
anxa11b,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030707-5,Matrisome-associated,ECM-affiliated Proteins
Q804G3,Matrisome-associated,ECM-affiliated Proteins
F8W2N0,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000002632,Matrisome-associated,ECM-affiliated Proteins
anxa13,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-010406-1,Matrisome-associated,ECM-affiliated Proteins
F1REH8,Matrisome-associated,ECM-affiliated Proteins
Q804G2,Matrisome-associated,ECM-affiliated Proteins
Q6PHG3,Matrisome-associated,ECM-affiliated Proteins
Q98SH7,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000013976,Matrisome-associated,ECM-affiliated Proteins
anxa13l,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-050522-310,Matrisome-associated,ECM-affiliated Proteins
A8E7L2,Matrisome-associated,ECM-affiliated Proteins
A8E7L1,Matrisome-associated,ECM-affiliated Proteins
A8E7K9,Matrisome-associated,ECM-affiliated Proteins
A8E7K8,Matrisome-associated,ECM-affiliated Proteins
Q4VBH6,Matrisome-associated,ECM-affiliated Proteins
A8E7L0,Matrisome-associated,ECM-affiliated Proteins
A8E7L3,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000013613,Matrisome-associated,ECM-affiliated Proteins
anxa1a,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030131-6664,Matrisome-associated,ECM-affiliated Proteins
Q7T3A8,Matrisome-associated,ECM-affiliated Proteins
A2BFV8,Matrisome-associated,ECM-affiliated Proteins
Q804H2,Matrisome-associated,ECM-affiliated Proteins
A0A0R4IWC6,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000026726,Matrisome-associated,ECM-affiliated Proteins
anxa1b,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030131-6554,Matrisome-associated,ECM-affiliated Proteins
Q804H1,Matrisome-associated,ECM-affiliated Proteins
B8JLZ3,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000100095,Matrisome-associated,ECM-affiliated Proteins
anxa1c,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030131-5274,Matrisome-associated,ECM-affiliated Proteins
Q804H0,Matrisome-associated,ECM-affiliated Proteins
Q32PQ2,Matrisome-associated,ECM-affiliated Proteins
A0A0R4ICD6,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000104359,Matrisome-associated,ECM-affiliated Proteins
anxa2a,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030131-4282,Matrisome-associated,ECM-affiliated Proteins
Q6P603,Matrisome-associated,ECM-affiliated Proteins
Q804G9,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000003216,Matrisome-associated,ECM-affiliated Proteins
anxa2b,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030131-1089,Matrisome-associated,ECM-affiliated Proteins
Q6DHD8,Matrisome-associated,ECM-affiliated Proteins
Q2TBJ2,Matrisome-associated,ECM-affiliated Proteins
Q804G8,Matrisome-associated,ECM-affiliated Proteins
A8E5G1,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000053625,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000117092,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000116775,Matrisome-associated,ECM-affiliated Proteins
anxa3a,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-040912-58,Matrisome-associated,ECM-affiliated Proteins
A0A0R4ISB3,Matrisome-associated,ECM-affiliated Proteins
A2BHN0,Matrisome-associated,ECM-affiliated Proteins
Q4V9B8,Matrisome-associated,ECM-affiliated Proteins
Q66ID8,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000009196,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000112919,Matrisome-associated,ECM-affiliated Proteins
anxa3b,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-041114-128,Matrisome-associated,ECM-affiliated Proteins
Q5U369,Matrisome-associated,ECM-affiliated Proteins
B0JZI3,Matrisome-associated,ECM-affiliated Proteins
A8E5E5,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000044254,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000109335,Matrisome-associated,ECM-affiliated Proteins
anxa4,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030707-1,Matrisome-associated,ECM-affiliated Proteins
Q804G7,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000036456,Matrisome-associated,ECM-affiliated Proteins
anxa5a,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-080220-29,Matrisome-associated,ECM-affiliated Proteins
F1QKN3,Matrisome-associated,ECM-affiliated Proteins
A8WG37,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000026406,Matrisome-associated,ECM-affiliated Proteins
anxa5b,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030131-9076,Matrisome-associated,ECM-affiliated Proteins
Q6P0V8,Matrisome-associated,ECM-affiliated Proteins
A0A0R4IKN3,Matrisome-associated,ECM-affiliated Proteins
Q804G6,Matrisome-associated,ECM-affiliated Proteins
Q803A1,Matrisome-associated,ECM-affiliated Proteins
A9JTC0,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000016470,Matrisome-associated,ECM-affiliated Proteins
anxa6,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-030707-3,Matrisome-associated,ECM-affiliated Proteins
F6IA10,Matrisome-associated,ECM-affiliated Proteins
F8W331,Matrisome-associated,ECM-affiliated Proteins
F1QSK0,Matrisome-associated,ECM-affiliated Proteins
F1QZ98,Matrisome-associated,ECM-affiliated Proteins
Q6DG13,Matrisome-associated,ECM-affiliated Proteins
F1R6N3,Matrisome-associated,ECM-affiliated Proteins
Q804G5,Matrisome-associated,ECM-affiliated Proteins
A8KBY8,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000013335,Matrisome-associated,ECM-affiliated Proteins
c1qa,Matrisome-associated,ECM-affiliated Proteins
ZDB-GENE-050522-86,Matrisome-associated,ECM-affiliated Proteins
D3U1E0,Matrisome-associated,ECM-affiliated Proteins
Q504F7,Matrisome-associated,ECM-affiliated Proteins
F1QFM5,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000044613,Matrisome-associated,ECM-affiliated Proteins
ENSDARG00000109639,Matrisome-associated,ECM-affiliated Proteins
c1qb,Matrisome-associated,ECM-affiliated Proteins
