gene,category,family
Q8IH21;Q9VMK3,Drosophila Matrisome Genes,Apical Matrix
Vm26Aa,Drosophila Matrisome Genes,Apical Matrix
FBgn0003979,Drosophila Matrisome Genes,Apical Matrix
M9PCA1;P11449,Drosophila Matrisome Genes,Apical Matrix
Vm26Ab,Drosophila Matrisome Genes,Apical Matrix
FBgn0003980,Drosophila Matrisome Genes,Apical Matrix
P13238;X2J4V0,Drosophila Matrisome Genes,Apical Matrix
Vm26Ac,Drosophila Matrisome Genes,Apical Matrix
FBgn0086266,Drosophila Matrisome Genes,Apical Matrix
Q9VMK5,Drosophila Matrisome Genes,Apical Matrix
Vm32E,Drosophila Matrisome Genes,Apical Matrix
FBgn0014076,Drosophila Matrisome Genes,Apical Matrix
Q9VKI3;X2J9F7,Drosophila Matrisome Genes,Apical Matrix
Vm34Ca,Drosophila Matrisome Genes,Apical Matrix
FBgn0003983,Drosophila Matrisome Genes,Apical Matrix
Q06521,Drosophila Matrisome Genes,Apical Matrix
Vml,Drosophila Matrisome Genes,Apical Matrix
FBgn0085362,Drosophila Matrisome Genes,Apical Matrix
A8JUV4;Q38HW4,Drosophila Matrisome Genes,Apical Matrix
yellow-g,Drosophila Matrisome Genes,Apical Matrix
FBgn0041709,Drosophila Matrisome Genes,Apical Matrix
Q9W029,Drosophila Matrisome Genes,Apical Matrix
dec-1,Drosophila Matrisome Genes,Apical Matrix
FBgn0000427,Drosophila Matrisome Genes,Apical Matrix
M9NEA7;M9NEY9;M9NG31;P18169;P18170;P18171,Drosophila Matrisome Genes,Apical Matrix
Cp15,Drosophila Matrisome Genes,Apical Matrix
FBgn0000355,Drosophila Matrisome Genes,Apical Matrix
P07185,Drosophila Matrisome Genes,Apical Matrix
Cp16,Drosophila Matrisome Genes,Apical Matrix
FBgn0000356,Drosophila Matrisome Genes,Apical Matrix
P22977,Drosophila Matrisome Genes,Apical Matrix
Cp18,Drosophila Matrisome Genes,Apical Matrix
FBgn0000357,Drosophila Matrisome Genes,Apical Matrix
P07184,Drosophila Matrisome Genes,Apical Matrix
Cp19,Drosophila Matrisome Genes,Apical Matrix
FBgn0000358,Drosophila Matrisome Genes,Apical Matrix
P07186,Drosophila Matrisome Genes,Apical Matrix
Cp36,Drosophila Matrisome Genes,Apical Matrix
FBgn0000359,Drosophila Matrisome Genes,Apical Matrix
P07182,Drosophila Matrisome Genes,Apical Matrix
Cp38,Drosophila Matrisome Genes,Apical Matrix
FBgn0000360,Drosophila Matrisome Genes,Apical Matrix
P07183,Drosophila Matrisome Genes,Apical Matrix
Cp7Fa,Drosophila Matrisome Genes,Apical Matrix
FBgn0014464,Drosophila Matrisome Genes,Apical Matrix
Q5BI73,Drosophila Matrisome Genes,Apical Matrix
Cp7Fb,Drosophila Matrisome Genes,Apical Matrix
FBgn0014465,Drosophila Matrisome Genes,Apical Matrix
Q058X8;Q9W3E8,Drosophila Matrisome Genes,Apical Matrix
Cp7Fc,Drosophila Matrisome Genes,Apical Matrix
FBgn0014466,Drosophila Matrisome Genes,Apical Matrix
Q9W3E7,Drosophila Matrisome Genes,Apical Matrix
Pxd,Drosophila Matrisome Genes,Apical Matrix
FBgn0004577,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KHM9;E1JIN0;Q01603,Drosophila Matrisome Genes,Apical Matrix
Pxt,Drosophila Matrisome Genes,Apical Matrix
FBgn0261987,Drosophila Matrisome Genes,Apical Matrix
Q9VEG6,Drosophila Matrisome Genes,Apical Matrix
