accession	subsection	rank	protrek_score	cosine	text
A0A3B6GK97	Function	23	11.3405	0.211804	Acylhydrolase that catalyzes the hydrolysis of phosphatidylcholine at the sn-1 position. Has a strong galactolipase activity toward monogalactosyldiacylglycerol (MGDG) and digalactosyldiacylglycerol (DGDG). Low triacylglycerol (TAG) lipase activity. Plays a role in plant growth and in leaf senescence
A0A3B6GK97	Function	24	11.2220	0.209590	Possesses carboxylesterase activity in vitro with a preference for short acyl chain substrates. Functions as a negative regulator of the hypersensitive response (HR) triggered by the bacterial type III effector protein AvrBsT (PubMed:17293566). Possesses phospholipase A2 (PLA2) activity and hydrolyzes phosphatidylcholine (PC), a lipid that is hydrolyzed by phospholipase D (PLD) to produce phosphatidic acid (PA). Required to suppress AvrBsT-dependent HR and PLD-dependent production of PA in response to AvrBsT elicitation (PubMed:19918071)
A0A3B6GK97	Function	25	11.0587	0.206540	Probable phospholipase that hydrolyzes phosphatidic acid
A0A3B6RKV1	Function	1	19.0796	0.356345	Histone demethylase that demethylates 'Arg-3' (H4R3me) of histone H4 with a specific activity for H4R3me2 (PubMed:22483719). Involved in the positive regulation of gene expression (PubMed:22483719). Together with JMJ20, regulates positively seed germination by promoting the removal of repressive histone arginine methylations (e.g. H4R3me2) at GA3ox1 and GA3ox2 to trigger gibberellic acid (GA) biosynthesis (PubMed:22483719)
A0A3B6RKV1	Function	2	18.8863	0.352735	Histone demethylase that demethylates 'Arg-3' (H4R3me) of histone H4 with a specific activity for H4R3me2 (PubMed:22483719). Involved in the positive regulation of gene expression (PubMed:22483719). Together with JMJ22, regulates positively seed germination by promoting the removal of repressive histone arginine methylations (e.g. H4R3me2) at GA3ox1 and GA3ox2 to trigger gibberellic acid (GA) biosynthesis (PubMed:22483719)
A0A3B6RKV1	Function	3	17.6494	0.329634	Histone demethylase that demethylates 'Lys-27' (H3K27me) of histone H3 with a specific activity for H3K27me3 and H3K27me2, and involved in the regulation of gene expression (PubMed:25267112, PubMed:33324437). No activity on H3K27me1 (PubMed:25267112). Together with JMJ30, regulates the flowering-repressor FLOWERING LOCUS C (FLC) locus by removing the repressive histone modification H3 lysine 27 trimethylation (H3K27me3), especially at elevated temperatures (e.g. 29 degrees Celsius), thus preventing extreme precocious flowering (PubMed:25267112). JMJ30 and JMJ32 are regulators involved in the integration of abscisic acid (ABA) and brassinosteroids (BR) signaling pathways (PubMed:33324437). Together with JMJ30, controls ABA-mediated growth arrest during the post-germination stage in unfavorable conditions, and responses to ABA during root development, via the removal of repressive histone mark (H3K27me3) from the SnRK2.8 promoter, thus promoting SnRK2.8 expression and subsequent kinase-dependent ABI3 activation (PubMed:30859592, PubMed:30983495). In addition, removes the repressive histone marks (H3K27me3) from the BZR1 locus in response to stress and ABA, thus activating the BR signaling pathway which, in turn, inhibits the ABA signaling pathway (PubMed:33324437)
A0A3B6RKV1	Function	4	17.4351	0.325630	Functions as histone H3 'Lys-4' (H3K4me) demethylase involved in the regulation of gene expression (PubMed:31038749). Active on H3K4me1, H3K4me2 and H3K4me3 (PubMed:31038749). Repressor of the abscisic acid (ABA) signaling pathway, especially during stomatal closure regulation (PubMed:31038749). Negative regulator of responses to dehydration stress by binding directly to the chromatin of SRK2E/OST1 and demethylating H3K4me3 to regulates its expression (PubMed:31038749). Together with JMJ14 and JMJ16, required for plant growth and development (PubMed:31038749)
A0A3B6RKV1	Function	5	17.2632	0.322420	Histone demethylase that demethylates 'Lys-4' (H3K4me) of histone H3 with a specific activity for H3K4me3 (PubMed:22555401). No activity on H3K4me2, H3K4me1, H3K9me3/2, H3K27me3/2 and H3K36me3/2 (PubMed:22555401). Involved in the control of flowering time by demethylating H3K4me3 at the FLC locus and repressing its expression (PubMed:22555401). The repression of FLC level and reduction in H3K4me3 at the FLC locus results in induction of the flowering activator FT, which is a downstream target of FLC (PubMed:22555401). Promotes salt tolerance by down-regulating the expression of several transcriptions factors involved in stress responses via H3K4me3 and H3K4me2 demethylation (PubMed:25009544)
A0A3B6RKV1	Function	6	17.0810	0.319017	Histone demethylase that demethylates 'Lys-36' (H3K36me) of histone H3 with a specific activity for H3K36me3 and H3K36me2 (PubMed:25132385, PubMed:30774641). Also active on 'Lys-27' (H3K27me) of histone H3 with a specific activity for H3K27me3 and H3K27me2 (PubMed:25267112, PubMed:33324437, PubMed:30774641). No activity on H3K36me1 and H3K27me1 (PubMed:25132385, PubMed:25267112). Involved in the control of flowering time by demethylating H3K36me2 at the FT locus and repressing its expression (PubMed:25132385). Acts within the central clock and contributes, in parallel with LUX, to temperature compensation, probably as a component of the evening complex, to maintain circadian period at increasing temperatures; this mechanism involves binding to and regulation of CCA1 and PRR7 promoters (PubMed:21358285, PubMed:30774641). Works in concert with TOC1 to promote the morning-phased clock genes CCA1 and LHY which function as components of the central oscillator (PubMed:21358285). Together with JMJ32, regulates the flowering-repressor FLOWERING LOCUS C (FLC) locus by removing the repressive histone modification H3 lysine 27 trimethylation (H3K27me3), especially at elevated temperatures (e.g. 29 degrees Celsius), thus preventing extreme precocious flowering (PubMed:25267112). JMJ30 and JMJ32 are regulators involved in the integration of abscisic acid (ABA) and brassinosteroids (BR) signaling pathways (PubMed:33324437). Together with JMJ32, controls ABA-mediated growth arrest during the post-germination stage in unfavorable conditions, and responses to ABA during root development, via the removal of repressive histone mark (H3K27me3) from the SnRK2.8 promoter, thus promoting SnRK2.8 expression and subsequent kinase-dependent ABI3 activation (PubMed:30983495, PubMed:30859592). In addition, removes the repressive histone marks (H3K27me3) from the BZR1 locus in response to stress and ABA, thus activating the BR signaling pathway which, in turn, inhibits the ABA signaling pathway (PubMed:33324437). Able to drive tissue identity changes to promote callus formation form somatic cells via a massive genome-wide chromatin remodeling (e.g. H3K9me3 demethylation) leading to the induction of Lateral organ Boundaries-Domain (LBD) genes (e.g. LBD16 and LBD29) that establish root primordia; when in complex with ARF proteins (e.g. ARF7 and ARF19), recruits ATXR2 which promotes the deposition of H3K36me3 at LBD genes promoters, thus ensuring their stable activation during callus formation (PubMed:29923261)
A0A3B6RKV1	Function	7	16.9876	0.317273	May function as histone H3 lysine demethylase and be involved in regulation of gene expression
A0A3B6RKV1	Function	8	16.9547	0.316658	Histone demethylase that demethylates 'Lys-4' (H3K4me) of histone H3 with a specific activity for H3K4me3 and H3K4me2. No activity on H3K9me3/2, H3K27me3/2 and H3K36me3/2. Involved in the control of flowering time by demethylating H3K4me3 at the FLC locus and repressing its expression. The repression of FLC level and reduction in H3K4me3 at the FLC locus results in induction of the flowering activator FT, which is a downstream target of FLC
A0A3B6RKV1	Function	9	16.5786	0.309634	Histone demethylase that demethylates 'Lys-27' (H3K27me) of histone H3 with a specific activity for H3K27me3 and involved in the regulation of gene expression (PubMed:30899015). Acts as a temperature and photoperiod dependent flowering repressor (PubMed:30899015)
A0A3B6RKV1	Function	10	16.4361	0.306974	Histone demethylase that demethylates 'Lys-4' (H3K4me) of histone H3. Involved in the control of flowering time. Has a suppressive effect on floral transition under long day conditions through the demethylation of H3K4me3 in the promoter region of the flower-promoting signal HD3B/RFT1
A0A3B6RKV1	Function	11	16.4238	0.306743	Histone demethylase that demethylates 'Lys-27' (H3K27me) of histone H3 with a specific activity for H3K27me3 and H3K27me2. No activity on H3K4me3, H3K9me3, H3K27me1 and H3K36me3. Involved in biotic stress response. May demethylate H3K27me3-marked defense-related genes and increase their basal and induced expression levels during pathogen infection
A0A3B6RKV1	Function	12	16.4181	0.306638	Histone demethylase that demethylates 'Lys-27' (H3K27me) of histone H3, thus acting as a positive regulator of gene expression (PubMed:33107825). Demethylates tri-methylated (H3K27me3) and di-methylated (H3K27me2) H3K27me (PubMed:33107825). Inactive on H3K27me1, H3K4me3, H3K9me2 and H3K36me3 (PubMed:33107825). Acts as a repressor of the photoperiodic flowering pathway and of FT (PubMed:33107825). May also be active on H3K4me. Binds around the transcription start site of the FT locus. Required for epigenetic reprogramming by resetting the expression of the floral repressor FLC locus, thus aluviating cold-mediated FLC epigenetically silencing occurring during vernalization and preventing inapropriate epigenetic states inheritence (PubMed:25219852, PubMed:33107825)
A0A3B6RKV1	Function	13	16.2267	0.303063	Histone demethylase that demethylates 'Lys-9' (H3K9me) of histone H3 with a specific activity for H3K9me1 and H3K9me2 (PubMed:28650521, PubMed:34197643). No activity on H3K4, H3K27, H3K36, H3R2 and H4R3 methyl marks, but weak activity on H3K9me3 (PubMed:28650521, PubMed:34197643). Involved in regulation of gene expression (PubMed:28650521). Regulates flowering time by repressing the major flowering regulator CONSTANS (CO) and promoting FLOWERING LOCUS C (FLC) (PubMed:28650521). Exhibits a positive impact on abscisic acid- (ABA), hydrogen peroxide- (H(2)O(2)) and calcium- (Ca(2+)) induced stomatal closure (PubMed:34197643). Promotes stomatal-closure-dependent drought-stress responses through its histone demethylase activity toward at least GOLS2 and RD20 loci, thus protecting them from silencing by removing H3K9me2 marks in drought conditions (PubMed:34197643). Required for plant defenses leading to resistance against the virulent bacterial pathogen Pseudomonas syringae pv. tomato DC3000 (Pst DC3000) via a negative regulation of WRKY25 (a repressor of defense) and by triggering the expression of several pathogenesis-related (PR) proteins (e.g. PR1, PR3, PR4 and PR5) (PubMed:28650521)
A0A3B6RKV1	Function	14	16.1908	0.302392	Histone demethylase that demethylates 'Lys-27' (H3K27me) of histone H3, thus acting as a positive regulator of gene expression (PubMed:33107825). Demethylates both tri- (H3K27me3) and di-methylated (H3K27me2) H3K27me (PubMed:21642989, PubMed:27111035, PubMed:33107825). Demethylates also H3K4me3/2 and H3K36me3/2 in an in vitro assay (PubMed:20711170). Involved in the transcriptional regulation of hundreds of genes regulating developmental patterning and responses to various stimuli (PubMed:18467490). Binds DNA via its four zinc fingers in a sequence-specific manner, 5'-CTCTG(C/T)T(C/T)-3' (5'-CTCTGYTY-3'), with a preference for hypo-methylated status (e.g. cytosine methylation), to promote the demethylation of H3K27me3 and recruit the chromatin remodeler BRM in order to activate gene expression (PubMed:27111034, PubMed:27111035, PubMed:32257379, PubMed:31048693). Participates in the regulation of organ boundary formation (PubMed:27111034, PubMed:27111035, PubMed:32257379, PubMed:31048693). Bind mostly motifs located in active chromatin states which are depleted for heterochromatic modifications (PubMed:31048693). Involved in the regulation of flowering time by repressing FLOWERING LOCUS C (FLC) expression (PubMed:15377760, PubMed:33107825, PubMed:32392578). Stimulates lateral roots formation (e.g. primordium initiation and emergence) via the epigenetic de-repression of PIN genes such as PIN1, PIN3 and PIN7 directly by modulating the methylation status of their loci (PubMed:30267471). Interacts with the NF-Y complex to regulate SOC1 (PubMed:25105952). Mediates the recruitment of BRM to its target loci (PubMed:27111034). Together with EEN, involved in the epigenetic chromatin-dependent regulatory mechanism that monitors the expression of the essential multifunctional plant stress regulator EIN2 via H3K27me3 repressive histone demethylation and histone variant H2A.Z eviction, thus modulating responses to ethylene (ET), especially during embryogenesis (PubMed:31418686). Eluviates seed dormancy by triggering abscisic acid (ABA) catabolism in seeds via the induction of CYP707A1 and CYP707A3 expression, genes involved in ABA degradation; binds directly to CYP707A1 and CYP707A3 loci to reduce their H3K27me3 levels in developing siliques (PubMed:33037128). Required for systemic acquired resistance (SAR) toward pathogenic bacteria (e.g. Pseudomonas syringae pv tomato DC3000 (avrPto)) (PubMed:32392578). Together with FLD and MSI4/FVE, contributes to dehydroabietinal-dependent (DA, a diterpenoid tricyclic diterpene) activation of flowering ans SAR (PubMed:32392578). Binds to the HSFA2 chromatin region to alleviate H3K27me3 repressive marks and trigger its expression in response to heat in a BRM-dependent manner (PubMed:30778176). Involved in the mechanisms necessary for quick response to heat and subsequent heritable transgenerational memory of heat acclimation (global warming) such as early flowering and attenuated immunity; this process includes epigenetic regulation as well as post-transcriptional gene silencing (PTGS) (PubMed:30778176). In response to heat, HSFA2 is activated and promotes the expression of REF6 which in turn derepresses HSFA2, thus establishing an heritable feedback loop able to trigger SGIP1 and subsequent SGIP1-mediated SGS3 degradation; this prevents the biosynthesis of trans-acting siRNA (tasiRNA) and leads to the release of HTT5, which drives early flowering but attenuates immunity (PubMed:30778176)
