gene	evidence	evidence_class	action
SSQ1	IBA	computational	ACCEPT
SSQ1	IBA	computational	ACCEPT
SSQ1	IBA	computational	ACCEPT
SSQ1	IBA	computational	ACCEPT
SSQ1	IBA	computational	MARK_AS_OVER_ANNOTATED
SSQ1	IEA	computational	ACCEPT
SSQ1	IEA	computational	ACCEPT
SSQ1	IEA	computational	ACCEPT
SSQ1	IEA	computational	ACCEPT
SSQ1	IEA	computational	ACCEPT
SSQ1	IEA	computational	ACCEPT
SSQ1	IEA	computational	ACCEPT
SSQ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSQ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSQ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSQ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSQ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSQ1	IMP	experimental	ACCEPT
SSQ1	IMP	experimental	ACCEPT
SSQ1	IMP	experimental	ACCEPT
SSQ1	IMP	experimental	KEEP_AS_NON_CORE
SSQ1	IDA	experimental	ACCEPT
SSQ1	IDA	experimental	MODIFY
SSQ1	HDA	experimental	ACCEPT
SSQ1	HDA	experimental	ACCEPT
SSQ1	IDA	experimental	ACCEPT
SSQ1	IMP	experimental	ACCEPT
SSZ1	IBA	computational	KEEP_AS_NON_CORE
SSZ1	IBA	computational	ACCEPT
SSZ1	IBA	computational	REMOVE
SSZ1	IBA	computational	REMOVE
SSZ1	IBA	computational	ACCEPT
SSZ1	IBA	computational	ACCEPT
SSZ1	IBA	computational	KEEP_AS_NON_CORE
SSZ1	IBA	computational	MARK_AS_OVER_ANNOTATED
SSZ1	IEA	computational	ACCEPT
SSZ1	IEA	computational	ACCEPT
SSZ1	IEA	computational	ACCEPT
SSZ1	IEA	computational	REMOVE
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSZ1	IDA	experimental	ACCEPT
SSZ1	NAS	author	ACCEPT
SSZ1	IDA	experimental	ACCEPT
SSZ1	IMP	experimental	REMOVE
SSZ1	IMP	experimental	ACCEPT
SSZ1	IMP	experimental	KEEP_AS_NON_CORE
SSZ1	IMP	experimental	KEEP_AS_NON_CORE
SSZ1	IDA	experimental	ACCEPT
SSZ1	IMP	experimental	KEEP_AS_NON_CORE
SSZ1	IMP	experimental	ACCEPT
SUI2	IBA	computational	ACCEPT
SUI2	IBA	computational	ACCEPT
SUI2	IBA	computational	ACCEPT
SUI2	IBA	computational	ACCEPT
SUI2	IBA	computational	MODIFY
SUI2	IEA	computational	REMOVE
SUI2	IEA	computational	REMOVE
SUI2	IEA	computational	ACCEPT
SUI2	IEA	computational	ACCEPT
SUI2	IEA	computational	KEEP_AS_NON_CORE
SUI2	IEA	computational	ACCEPT
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SUI2	IDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	IPI	experimental	ACCEPT
SUI2	HDA	experimental	KEEP_AS_NON_CORE
SUI2	IDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	TAS	author	ACCEPT
SUI2	HDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SUI2	IMP	experimental	ACCEPT
SUI2	IDA	experimental	ACCEPT
SWI1	IDA	experimental	NEW
SWI1	IBA	computational	ACCEPT
SWI1	IBA	computational	KEEP_AS_NON_CORE
SWI1	IBA	computational	REMOVE
SWI1	IBA	computational	ACCEPT
SWI1	IEA	computational	KEEP_AS_NON_CORE
SWI1	IEA	computational	KEEP_AS_NON_CORE
SWI1	IEA	computational	ACCEPT
SWI1	IEA	computational	KEEP_AS_NON_CORE
SWI1	IEA	computational	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	IPI	experimental	KEEP_AS_NON_CORE
SWI1	NAS	author	KEEP_AS_NON_CORE
SWI1	IDA	experimental	ACCEPT
SWI1	IDA	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	RCA	computational	KEEP_AS_NON_CORE
SWI1	IDA	experimental	ACCEPT
SWI1	IPI	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	IPI	experimental	ACCEPT
SWI1	IDA	experimental	KEEP_AS_NON_CORE
SWI1	IMP	experimental	KEEP_AS_NON_CORE
SWI1	IDA	experimental	ACCEPT
SWI1	IDA	experimental	ACCEPT
SWI1	IDA	experimental	ACCEPT
SWI1	IDA	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI1	IMP	experimental	ACCEPT
SWI2	IBA	computational	ACCEPT
SWI2	IBA	computational	ACCEPT
SWI2	IEA	computational	ACCEPT
SWI2	HDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	NAS	author	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IEA	computational	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IEA	computational	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IBA	computational	ACCEPT
SWI2	IEA	computational	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IBA	computational	ACCEPT
SWI2	IEA	computational	KEEP_AS_NON_CORE
SWI2	IEA	computational	KEEP_AS_NON_CORE
SWI2	IEA	computational	KEEP_AS_NON_CORE
SWI2	IEA	computational	ACCEPT
SWI2	IEA	computational	KEEP_AS_NON_CORE
SWI2	IBA	computational	ACCEPT
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	KEEP_AS_NON_CORE
SWI2	IPI	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IGI	experimental	ACCEPT
SWI2	IBA	computational	ACCEPT
SWI2	IEA	computational	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IGI	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IDA	experimental	ACCEPT
SWI2	IEA	computational	KEEP_AS_NON_CORE
SWI2	IEA	computational	KEEP_AS_NON_CORE
SWI2	IEA	computational	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IEA	computational	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IBA	computational	MARK_AS_OVER_ANNOTATED
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	ACCEPT
SWI2	IMP	experimental	KEEP_AS_NON_CORE
SWI3	IBA	computational	ACCEPT
SWI3	IBA	computational	ACCEPT
SWI3	IBA	computational	ACCEPT
SWI3	IEA	computational	ACCEPT
SWI3	IEA	computational	KEEP_AS_NON_CORE
SWI3	IEA	computational	ACCEPT
SWI3	IEA	computational	ACCEPT
SWI3	IEA	computational	ACCEPT
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	IPI	experimental	KEEP_AS_NON_CORE
SWI3	NAS	author	KEEP_AS_NON_CORE
SWI3	IDA	experimental	ACCEPT
SWI3	IDA	experimental	ACCEPT
SWI3	IDA	experimental	ACCEPT
SWI3	IDA	experimental	KEEP_AS_NON_CORE
SWI3	IDA	experimental	ACCEPT
SWI3	IMP	experimental	ACCEPT
SWI3	IDA	experimental	KEEP_AS_NON_CORE
SWI3	IDA	experimental	KEEP_AS_NON_CORE
SWI3	IDA	experimental	ACCEPT
SWI3	IDA	experimental	ACCEPT
SWI3	IDA	experimental	ACCEPT
SWI3	IDA	experimental	ACCEPT
SWI3	IMP	experimental	ACCEPT
SWI3	IMP	experimental	ACCEPT
SWI3	IPI	experimental	ACCEPT
SWI3	IMP	experimental	ACCEPT
SWI3	IMP	experimental	ACCEPT
SYO1	IBA	computational	ACCEPT
SYO1	IBA	computational	ACCEPT
SYO1	IBA	computational	MODIFY
SYO1	IEA	computational	ACCEPT
SYO1	IEA	computational	ACCEPT
SYO1	IEA	computational	MODIFY
SYO1	IEA	computational	MODIFY
SYO1	IDA	experimental	MODIFY
SYO1	HDA	experimental	ACCEPT
SYO1	HDA	experimental	ACCEPT
SYO1	IGI	experimental	ACCEPT
SYO1	IMP	experimental	ACCEPT
TCP1	IBA	computational	ACCEPT
TCP1	IBA	computational	ACCEPT
TCP1	IBA	computational	MODIFY
TCP1	IEA	computational	ACCEPT
TCP1	IEA	computational	ACCEPT
TCP1	IEA	computational	ACCEPT
TCP1	IEA	computational	ACCEPT
TCP1	IEA	computational	ACCEPT
TCP1	IEA	computational	ACCEPT
TCP1	IEA	computational	MODIFY
TCP1	IEA	computational	ACCEPT
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TCP1	IDA	experimental	ACCEPT
TCP1	HDA	experimental	KEEP_AS_NON_CORE
TCP1	IPI	experimental	ACCEPT
TCP1	IDA	experimental	ACCEPT
TCP1	IDA	experimental	MODIFY
TIM10	IBA	computational	ACCEPT
TIM10	IBA	computational	MODIFY
TIM10	IBA	computational	ACCEPT
TIM10	IEA	computational	ACCEPT
TIM10	IEA	computational	ACCEPT
TIM10	IEA	computational	ACCEPT
TIM10	IEA	computational	ACCEPT
TIM10	IEA	computational	ACCEPT
TIM10	IEA	computational	ACCEPT
TIM10	IPI	experimental	REMOVE
TIM10	IPI	experimental	REMOVE
TIM10	IPI	experimental	REMOVE
TIM10	IPI	experimental	REMOVE
TIM10	IPI	experimental	REMOVE
TIM10	IPI	experimental	REMOVE
TIM10	IPI	experimental	REMOVE
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	TAS	author	ACCEPT
TIM10	RCA	computational	ACCEPT
TIM10	TAS	author	ACCEPT
TIM10	TAS	author	ACCEPT
TIM10	IMP	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	HDA	experimental	ACCEPT
TIM10	HDA	experimental	ACCEPT
TIM10	IMP	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	ACCEPT
TIM10	IDA	experimental	MODIFY
TIM22	IBA	computational	ACCEPT
TIM22	IBA	computational	ACCEPT
TIM22	IBA	computational	ACCEPT
TIM22	IBA	computational	ACCEPT
TIM22	IEA	computational	ACCEPT
TIM22	IEA	computational	ACCEPT
TIM22	IEA	computational	ACCEPT
TIM22	IEA	computational	ACCEPT
TIM22	IEA	computational	ACCEPT
TIM22	IPI	experimental	REMOVE
TIM22	IDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IMP	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IMP	experimental	ACCEPT
TIM22	HDA	experimental	ACCEPT
TIM22	HDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IDA	experimental	ACCEPT
TIM22	IMP	experimental	ACCEPT
TIM22	IMP	experimental	ACCEPT
TIM22	TAS	author	ACCEPT
TIM22	TAS	author	MARK_AS_OVER_ANNOTATED
TIM22	TAS	author	MARK_AS_OVER_ANNOTATED
TIM22	TAS	author	MARK_AS_OVER_ANNOTATED
TIM22	TAS	author	REMOVE
TIM9	IBA	computational	ACCEPT
TIM9	IBA	computational	ACCEPT
TIM9	IBA	computational	ACCEPT
TIM9	IEA	computational	ACCEPT
TIM9	IEA	computational	ACCEPT
TIM9	IEA	computational	ACCEPT
TIM9	IEA	computational	ACCEPT
TIM9	IEA	computational	MARK_AS_OVER_ANNOTATED
TIM9	IPI	experimental	MARK_AS_OVER_ANNOTATED
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	RCA	computational	MARK_AS_OVER_ANNOTATED
TIM9	TAS	author	ACCEPT
TIM9	TAS	author	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IGI	experimental	ACCEPT
TIM9	HDA	experimental	ACCEPT
TIM9	HDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IDA	experimental	ACCEPT
TIM9	IGI	experimental	ACCEPT
TIM9	IMP	experimental	ACCEPT
TIM9	IDA	experimental	MODIFY
TIM9	IDA	experimental	NEW
TOM22	IBA	computational	ACCEPT
TOM22	IBA	computational	ACCEPT
TOM22	IBA	computational	ACCEPT
TOM22	IEA	computational	ACCEPT
TOM22	IEA	computational	ACCEPT
TOM22	IEA	computational	MARK_AS_OVER_ANNOTATED
TOM22	IEA	computational	ACCEPT
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOM22	IDA	experimental	ACCEPT
TOM22	IPI	experimental	ACCEPT
TOM22	IDA	experimental	ACCEPT
TOM22	NAS	author	ACCEPT
TOM22	IDA	experimental	ACCEPT
TOM22	HDA	experimental	MARK_AS_OVER_ANNOTATED
TOM22	HDA	experimental	MARK_AS_OVER_ANNOTATED
TOM22	HDA	experimental	ACCEPT
TOM22	IMP	experimental	ACCEPT
TOM22	IDA	experimental	ACCEPT
TOM22	IMP	experimental	ACCEPT
TOM22	IMP	experimental	ACCEPT
TOM22	IMP	experimental	ACCEPT
TOM22	TAS	author	ACCEPT
TOM22	TAS	author	ACCEPT
TOR1	IBA	computational	ACCEPT
TOR1	IBA	computational	ACCEPT
TOR1	IBA	computational	ACCEPT
TOR1	IBA	computational	ACCEPT
TOR1	IBA	computational	ACCEPT
TOR1	IBA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	ACCEPT
TOR1	IEA	computational	KEEP_AS_NON_CORE
TOR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TOR1	EXP	experimental	ACCEPT
TOR1	NAS	author	ACCEPT
TOR1	NAS	author	ACCEPT
TOR1	NAS	author	ACCEPT
TOR1	NAS	author	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IMP	experimental	KEEP_AS_NON_CORE
TOR1	IPI	experimental	ACCEPT
TOR1	HDA	experimental	ACCEPT
TOR1	IGI	experimental	ACCEPT
TOR1	IGI	experimental	ACCEPT
TOR1	IMP	experimental	ACCEPT
TOR1	IGI	experimental	KEEP_AS_NON_CORE
TOR1	IGI	experimental	KEEP_AS_NON_CORE
TOR1	IGI	experimental	KEEP_AS_NON_CORE
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IMP	experimental	KEEP_AS_NON_CORE
TOR1	IMP	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IMP	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IDA	experimental	ACCEPT
TOR1	IMP	experimental	KEEP_AS_NON_CORE
TOR1	IDA	experimental	ACCEPT
TOR1	IMP	experimental	KEEP_AS_NON_CORE
TOR1	IMP	experimental	ACCEPT
TOR1	IMP	experimental	ACCEPT
TOR1	IMP	experimental	KEEP_AS_NON_CORE
TOR1	IMP	experimental	ACCEPT
TOR1	IMP	experimental	ACCEPT
TOR1	IMP	experimental	ACCEPT
TSA1	IBA	computational	ACCEPT
TSA1	IBA	computational	KEEP_AS_NON_CORE
TSA1	IBA	computational	ACCEPT
TSA1	IBA	computational	ACCEPT
TSA1	IBA	computational	ACCEPT
TSA1	IEA	computational	KEEP_AS_NON_CORE
TSA1	IEA	computational	KEEP_AS_NON_CORE
TSA1	IEA	computational	ACCEPT
TSA1	IEA	computational	ACCEPT
TSA1	IEA	computational	KEEP_AS_NON_CORE
TSA1	IEA	computational	KEEP_AS_NON_CORE
TSA1	IEA	computational	ACCEPT
TSA1	IEA	computational	KEEP_AS_NON_CORE
TSA1	IEA	computational	ACCEPT
TSA1	IEA	computational	KEEP_AS_NON_CORE
TSA1	IEA	computational	ACCEPT
TSA1	IEA	computational	ACCEPT
TSA1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TSA1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TSA1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TSA1	IPI	experimental	MARK_AS_OVER_ANNOTATED
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	HDA	experimental	ACCEPT
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IDA	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IDA	experimental	ACCEPT
TSA1	IDA	experimental	KEEP_AS_NON_CORE
TSA1	IDA	experimental	MODIFY
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IMP	experimental	MARK_AS_OVER_ANNOTATED
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IMP	experimental	MODIFY
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IMP	experimental	ACCEPT
TSA1	IGI	experimental	KEEP_AS_NON_CORE
TSA1	IDA	experimental	ACCEPT
TSA1	IDA	experimental	ACCEPT
TSA1	IDA	experimental	ACCEPT
TSA1	IDA	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IDA	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IGI	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IDA	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	KEEP_AS_NON_CORE
TSA1	IDA	experimental	KEEP_AS_NON_CORE
TSA1	IDA	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	ACCEPT
TSA1	IMP	experimental	MODIFY
TSA1	IDA	experimental	ACCEPT
TSR4	IBA	computational	ACCEPT
TSR4	IEA	computational	ACCEPT
TSR4	IEA	computational	ACCEPT
TSR4	IEA	computational	MODIFY
TSR4	IDA	experimental	ACCEPT
TSR4	IDA	experimental	ACCEPT
TSR4	IMP	experimental	ACCEPT
TSR4	IGI	experimental	ACCEPT
TSR4	IDA	experimental	MODIFY
TSR4	IMP	experimental	ACCEPT
TSR4	IDA	experimental	MODIFY
TSR4	IPI	experimental	MODIFY
TSR4	IDA	experimental	ACCEPT
TSR4	HDA	experimental	ACCEPT
TSR4	IMP	experimental	ACCEPT
UBP3	IBA	computational	ACCEPT
UBP3	IEA	computational	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IDA	experimental	ACCEPT
UBP3	HDA	experimental	MARK_AS_OVER_ANNOTATED
UBP3	IDA	experimental	MARK_AS_OVER_ANNOTATED
UBP3	IEA	computational	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IDA	experimental	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	NAS	author	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IDA	experimental	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IPI	experimental	ACCEPT
UBP3	NAS	author	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	NAS	author	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IMP	experimental	ACCEPT
UBP3	IGI	experimental	ACCEPT
UBP3	IGI	experimental	ACCEPT
UBP3	IMP	experimental	KEEP_AS_NON_CORE
UBP3	IPI	experimental	ACCEPT
UBP3	IBA	computational	ACCEPT
UBP3	IDA	experimental	ACCEPT
UBP3	IBA	computational	ACCEPT
UBP3	IDA	experimental	ACCEPT
UBP3	HDA	experimental	ACCEPT
UBP3	IDA	experimental	ACCEPT
UBP3	IEA	computational	ACCEPT
UBP3	IEA	computational	ACCEPT
UBP3	IEA	computational	ACCEPT
UBP3	IEA	computational	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IPI	experimental	REMOVE
UBP3	IBA	computational	REMOVE
VMA22	IBA	computational	MARK_AS_OVER_ANNOTATED
VMA22	IBA	computational	ACCEPT
VMA22	IEA	computational	ACCEPT
VMA22	HDA	experimental	REMOVE
VMA22	IPI	experimental	ACCEPT
VMA22	IMP	experimental	ACCEPT
VMA22	IMP	experimental	MARK_AS_OVER_ANNOTATED
VMA22	IMP	experimental	MARK_AS_OVER_ANNOTATED
VMA22	IMP	experimental	ACCEPT
VMA22	IDA	experimental	NEW
VPS45	IBA	computational	ACCEPT
VPS45	IBA	computational	ACCEPT
VPS45	IBA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IEA	computational	ACCEPT
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
