accession	subsection	rank	protrek_score	cosine	text
Q9HDX8	Function	1	19.4108	0.362530	Catalyzes the oxidation of L-gulono-1,4-lactone to ascorbic acid (PubMed:20622436). L-gulono-1,4-lactone is oxidized to hydrogen peroxide and L-xylo-hexulonolactone which spontaneously isomerizes to L-ascorbate (By similarity)
Q9HDX8	Function	2	19.3219	0.360870	D-arabinono-1,4-lactone oxidase that catalyzes the final step of biosynthesis of D-erythroascorbic acid, an important antioxidant and one of the virulence factors enhancing the pathogenicity (PubMed:11349062, PubMed:7957197). Is also able to oxidize L-galactono-1,4-lactone, L-xylono-1,4-lactone and L-gulono-1,4-lactone (PubMed:7957197)
Q9HDX8	Function	3	18.3377	0.342490	Oxidizes L-gulono-1,4-lactone to hydrogen peroxide and L-xylo-hexulonolactone which spontaneously isomerizes to L-ascorbate
Q9HDX8	Function	4	18.2201	0.340292	Can oxidize L-gulono-1,4-lactone as well as D-arabinono-1,4-lactone and L-galactono-1,4-lactone
Q9HDX8	Function	5	18.1783	0.339513	Oxidizes L-gulono-1,4-lactone to L-xylo-hexulonolactone which spontaneously isomerizes to L-ascorbate
Q9HDX8	Function	6	17.7519	0.331548	Oxidizes L-gulono-1,4-lactone to L-xylo-hexulonolactone which spontaneously isomerizes to L-ascorbate. Can use both cytochrome c and phenazine methosulfate as exogenous electron acceptors, but molecular oxygen does not serve as a substrate. Is very specific for the L-gulono-1,4-lactone substrate, since it cannot oxidize L-galactono-1,4-lactone, D-glucurono-3,6-lactone, D-glucuronate, D-arabinose, or D-xylose
Q9HDX8	Function	7	17.3139	0.323367	Involved in the biosynthesis of ascorbic acid
Q9HDX8	Function	8	16.8211	0.314163	May be involved in the biosynthesis of ascorbic acid
Q9HDX8	Function	9	16.3417	0.305210	Involved in the biosynthesis of ascorbic acid. Uses L-galactono-1,4-lactone as substrate, but not L-gulono-1,4-lactone, D-galactono-1,4-lactone, D-gulono-1,4-lactone, D-erythronic-1,4-lactone, D-xylonic-1,4-lactone, L-mannono-1,4-lactone, D-galactonic acid, D-glucuronic acid or D-gluconic acid. FAD, NAD, NADP and O(2) cannot act as electron acceptor
Q9HDX8	Function	10	16.0167	0.299140	Catalyzes the isomerization of D-galactaro-1,5-lactone to D-galactaro-1,4-lactone. This is a step in the oxidative degradation pathway of D-galacturonate, which allows A.tumefaciens to utilize D-galacturonate as a sole carbon source
Q9HDX8	Function	11	15.7441	0.294049	Catalyzes a reaction of the Smirnoff-Wheeler pathway, the major route to ascorbate biosynthesis in plants
Q9HDX8	Function	12	15.3867	0.287374	Involved in ascorbic acid (vitamin C) biosynthesis
Q9HDX8	Function	13	15.0865	0.281768	Involved in the biosynthesis of ascorbate (PubMed:18190525). Catalyzes the final step of ascorbate biosynthesis (PubMed:18190525). Uses L-galactono-1,4-lactone and L-gulono-1,4-lactone as substrates, but not D-galactono-1,4-lactone, D-gulono-1,4-lactone, L-mannono-1,4-lactone or D-galactonic acid (PubMed:18190525). Also active with phenazine methosulfate and 1,4-benzoquinone as electron acceptors (PubMed:18190525). Involved in the regulation of the accumulation of the mitochondrial respiratory complex I (PubMed:18799460, PubMed:33060577). Structural part of one of the plant-specific mitochondrial complex I assembly intermediates, lacking the whole distal (PD) module (PubMed:33060577). Prevents the binding of the plant specific P1 protein (CPN60/HSP60), responsible for the linkage of the proximal (PP) to the distal (PD) module (PubMed:33060577)
Q9HDX8	Function	14	14.3292	0.267622	Probably oxidoreductase that, when reduced, rapidly reacts with molecular oxygen, a hallmark of flavoprotein oxidases. A large panel of alcohols, including carbohydrates, steroids and secondary alcohols were tested as potential substrates, but none has been identified so far
Q9HDX8	Function	15	14.1984	0.265180	Plays a role in the selective replacement of photosystem II (PSII) protein D1 in the PSII repair cycle following visible-light and UV-B induced damage. If damaged D1 is not removed then new D1 cannot be inserted to restore the PSII reaction center. Seems to also degrade damaged and/or unassembled PSII proteins D2 and PsbB (CP47). May recognize D1 via its first 20 amino acids, as deletion of these prevents the PSII repair cycle. Also seems to degrade cytoplasmic GGPS, glucosylglycerol-phosphate synthase
Q9HDX8	Function	16	14.1888	0.265000	Oxidase that performs selective oxidation of the terminal primary hydroxyl group of several alditols, with a reduction of O2 to H2O2. Shows highest activity on xylitol and D-sorbitol, and to a lesser extent, can also use galactitol, D-mannitol, and D-arabitol as substrates in vitro. Is not active on D-glucose, D-xylose, D-galactose, D-mannose, D-fructose, L-sorbose, L-fucose, myoinositol, glycerol, ethyl alcohol, and meso-erythritol
Q9HDX8	Function	17	14.1061	0.263457	Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer). Plays a central role in phospholipid metabolism and in the interorganelle trafficking of phosphatidylserine (PubMed:8227017, PubMed:8407984, PubMed:17976194, PubMed:23124206, PubMed:25829489, PubMed:29290583). Phosphatidylethanolamine formed in the mitochondria is exported to other membranes to fullfill their requirements for PtdEtn (PubMed:8530379, PubMed:11294902, PubMed:29290583). Required for normal mitochondrial morphology and proper mitochondrial fusion during yeast mating (PubMed:23045528). Involved in lipid droplet biogenesis at the endoplasmic reticulum membrane (PubMed:34818062). Required for induction of mitophagy during nitrogen starvation (PubMed:30510114). Appears to play a specific role in supporting respiratory complex III activity (PubMed:30926815)
Q9HDX8	Function	18	14.0815	0.262997	Required for normal growth rate on galactose and mannose
Q9HDX8	Function	19	13.8720	0.259085	Putative FAD-dependent oxidoreductase involved in the resistance to cercosporin and other singlet oxygen-generating photosensitizers. Translocates from mitochondria to the nucleus under apoptotic conditions, where it degrades DNA and induces apoptosis
Q9HDX8	Function	20	13.6605	0.255134	The outer membrane form may mediate the reduction of outer membrane cytochrome b5, and the soluble inter-membrane space form may transfer electrons from external NADH to cytochrome c, thereby mediating an antimycin-insensitive, energy-coupled oxidation of external NADH by yeast mitochondria. Involved in the reduction of D-erythroascorbyl free radicals (By similarity)
Q9HDX8	Function	21	13.6444	0.254834	Catalyzes the oxidation of L-galactose to L-galactono-1,4-lactone in the presence of NAD(+). Uses NAD(+) as a hydrogen acceptor much more efficiently than NADP(+)
Q9HDX8	Function	22	13.6039	0.254078	Putative FAD-dependent oxidoreductase involved in the resistance to cercosporin and other singlet oxygen-generating photosensitizers. Translocates from mitochondria to the nucleus under apoptotic conditions, where it degrades DNA and induces apoptosis (By similarity)
Q9HDX8	Function	23	13.5853	0.253730	Involved in ascorbate homeostasis. Maintains redox pools of ascorbate by recycling dihydroascorbate (DHA) to ascorbate. Involved in scavenging reactive oxygen species (ROS) under oxidative stresses
Q9HDX8	Function	24	13.5265	0.252630	Oxidase that performs selective oxidation of the terminal primary hydroxyl group of several alditols, with a reduction of O2 to H2O2. Shows highest activity on xylitol and D-sorbitol, and a poor efficiency with D-mannitol and L-threitol
Q9HDX8	Function	25	13.5172	0.252458	Catalyzes the cleavage of L-arabino-gamma-lactone to L-arabonate. Is involved in a degradation pathway of L-arabinose that allows A.brasilense to grow on L-arabinose as a sole carbon source. Can also use D-galactono-1,4-lactone as substrate in vitro; however, the enzyme is probably not involved in the metabolism of D-galactose in vivo
O13978	Function	1	19.1152	0.357011	Autophagy factor required for autophagosome formation (By similarity). Has a role in meiosis and sporulation
O13978	Function	2	19.0630	0.356035	Activates the ATG1 kinase in a nutritional condition dependent manner through the TOR pathway, leading to autophagy (PubMed:10995454, PubMed:11086004, PubMed:15743910, PubMed:17295840, PubMed:18077553, PubMed:18287526, PubMed:19805182, PubMed:19995911, PubMed:20647741, PubMed:20855505, PubMed:22447937, PubMed:22778255, PubMed:22782902, PubMed:22885598, PubMed:8224160, PubMed:21468027). Required for autophosphorylation of ATG1 at 'Thr-226' and its dimerization (PubMed:20439775, PubMed:17699586, PubMed:21712380). May also be involved in the regulation of autophagy through SNF1 (PubMed:11486014). Involved in ATG9 and ATG23 cycling through the pre-autophagosomal structure (PubMed:14723849, PubMed:17426440). Also involved in cytoplasm to vacuole transport (Cvt) and more specifically in Cvt vesicle formation (PubMed:10837477). Seems to play a role in the switching machinery regulating the conversion between the Cvt pathway and autophagy (PubMed:10837477). Finally, ATG13 is also required for glycogen storage during stationary phase (PubMed:11486014)
O13978	Function	3	19.0549	0.355884	Activates the atg1 kinase in a nutritional condition dependent manner through the TOR pathway, leading to autophagy. Also involved in cytoplasm to vacuole transport (Cvt) and more specifically in Cvt vesicle formation. Seems to play a role in the switching machinery regulating the conversion between the Cvt pathway and autophagy. Autophagy functions to supply nitrogen and is activated when cells cannot access exogenous nitrogen, thus ensuring that they can adapt and subsequently propagate. Finally, atg13 is also required for glycogen storage during stationary phase and has a role in meiosis and sporulation
