term_id	label	is_obsolete	fetched_date
GO:0019237	centromeric DNA binding	false	2026-02-10T14:41:12.777117
GO:0019264	glycine biosynthetic process from L-serine	false	2026-02-10T14:41:12.777284
GO:0019290	siderophore biosynthetic process	false	2026-02-10T14:41:12.777487
GO:0019300	rhamnose biosynthetic process	false	2026-02-10T14:41:12.777652
GO:0019303	D-ribose catabolic process	false	2026-02-10T14:41:12.777771
GO:0019329	ammonia oxidation	false	2026-02-10T14:41:12.777908
GO:0019331	anaerobic respiration, using ammonium as electron donor	false	2026-02-10T14:41:12.778008
GO:0019343	L-cysteine biosynthetic process via L-cystathionine	false	2026-02-10T14:41:12.778143
GO:0019344	L-cysteine biosynthetic process	false	2026-02-10T14:41:12.778232
GO:0019346	transsulfuration	false	2026-02-10T14:41:12.778320
GO:0019358	nicotinate nucleotide salvage	false	2026-02-10T14:41:12.778440
GO:0019363	pyridine nucleotide biosynthetic process	false	2026-02-10T14:41:12.778530
GO:0019367	fatty acid elongation, saturated fatty acid	false	2026-02-10T14:41:12.778614
GO:0019369	arachidonate metabolic process	false	2026-02-10T14:41:12.778699
GO:0019370	leukotriene biosynthetic process	false	2026-02-10T14:41:12.778785
GO:0019372	lipoxygenase pathway	false	2026-02-10T14:41:12.778870
GO:0019388	galactose catabolic process	false	2026-02-10T14:41:12.779007
GO:0019409	aerobic respiration, using ammonia as electron donor	false	2026-02-10T14:41:12.779102
GO:0019420	dissimilatory sulfate reduction	false	2026-02-10T14:41:12.779237
GO:0019430	removal of superoxide radicals	false	2026-02-10T14:41:12.779322
GO:0019433	triglyceride catabolic process	false	2026-02-10T14:41:12.779415
GO:0019440	obsolete L-tryptophan catabolic process to indole-3-acetate	true	2026-02-10T14:41:12.779506
GO:0019448	L-cysteine catabolic process	false	2026-02-10T14:41:12.782463
GO:0019450	obsolete L-cysteine catabolic process to pyruvate	true	2026-02-10T14:41:12.782683
GO:0019464	glycine decarboxylation via glycine cleavage system	false	2026-02-10T14:41:12.782809
GO:0019509	L-methionine salvage from methylthioadenosine	false	2026-02-10T14:41:12.782908
GO:0019521	D-gluconate metabolic process	false	2026-02-10T14:41:12.782998
GO:0019530	taurine metabolic process	false	2026-02-10T14:41:12.783084
GO:0019563	glycerol catabolic process	false	2026-02-10T14:41:12.783462
GO:0019568	arabinose catabolic process	false	2026-02-10T14:41:12.784242
GO:0019628	urate catabolic process	false	2026-02-10T14:41:12.784584
GO:0019631	quinate catabolic process	false	2026-02-10T14:41:12.784695
GO:0019632	shikimate metabolic process	false	2026-02-10T14:41:12.784792
GO:0019633	shikimate catabolic process	false	2026-02-10T14:41:12.784883
GO:0019645	anaerobic electron transport chain	false	2026-02-10T14:41:12.785008
GO:0019661	homolactic fermentation	false	2026-02-10T14:41:12.785139
GO:0019677	NAD+ catabolic process	false	2026-02-10T14:41:12.785339
GO:0019681	acetyl-CoA assimilation pathway	false	2026-02-10T14:41:12.785431
GO:0019684	photosynthesis, light reaction	false	2026-02-10T14:41:12.785517
GO:0019722	calcium-mediated signaling	false	2026-02-10T14:41:12.785751
GO:0019725	cellular homeostasis	false	2026-02-10T14:41:12.785837
GO:0019731	antibacterial humoral response	false	2026-02-10T14:41:12.785926
GO:0019732	antifungal humoral response	false	2026-02-10T14:41:12.786008
GO:0019746	hopanoid biosynthetic process	false	2026-02-10T14:41:12.786291
GO:0019752	carboxylic acid metabolic process	false	2026-02-10T14:41:12.786455
GO:0019776	Atg8-family ligase activity	false	2026-02-10T14:41:12.786632
GO:0019778	Atg12 activating enzyme activity	false	2026-02-10T14:41:12.786752
GO:0019779	Atg8 activating enzyme activity	false	2026-02-10T14:41:12.786847
GO:0019782	ISG15 activating enzyme activity	false	2026-02-10T14:41:12.786932
GO:0019786	protein-phosphatidylethanolamide deconjugating activity	false	2026-02-10T14:41:12.787018
GO:0019787	ubiquitin-like protein transferase activity	false	2026-02-10T14:41:12.787165
GO:0019789	SUMO transferase activity	false	2026-02-10T14:41:12.787287
GO:0019815	B cell receptor complex	false	2026-02-10T14:41:12.787430
GO:0019825	oxygen binding	false	2026-02-10T14:41:12.787528
GO:0019827	stem cell population maintenance	false	2026-02-10T14:41:12.787622
GO:0019828	aspartic-type endopeptidase inhibitor activity	false	2026-02-10T14:41:12.787709
GO:0019834	phospholipase A2 inhibitor activity	false	2026-02-10T14:41:12.787943
GO:0019838	growth factor binding	false	2026-02-10T14:41:12.788073
GO:0019843	rRNA binding	false	2026-02-10T14:41:12.788177
GO:0019853	L-ascorbic acid biosynthetic process	false	2026-02-10T14:41:12.788289
GO:0019854	L-ascorbic acid catabolic process	false	2026-02-10T14:41:12.788380
GO:0019855	calcium channel inhibitor activity	false	2026-02-10T14:41:12.788466
GO:0019856	pyrimidine nucleobase biosynthetic process	false	2026-02-10T14:41:12.788551
GO:0019867	outer membrane	false	2026-02-10T14:41:12.788638
GO:0019869	chloride channel inhibitor activity	false	2026-02-10T14:41:12.788722
GO:0019870	potassium channel inhibitor activity	false	2026-02-10T14:41:12.788808
GO:0019882	antigen processing and presentation	false	2026-02-10T14:41:12.788908
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	false	2026-02-10T14:41:12.789006
GO:0019887	protein kinase regulator activity	false	2026-02-10T14:41:12.789090
GO:0019888	protein phosphatase regulator activity	false	2026-02-10T14:41:12.789176
GO:0019894	kinesin binding	false	2026-02-10T14:41:12.789257
GO:0019896	axonal transport of mitochondrion	false	2026-02-10T14:41:12.789338
GO:0019897	extrinsic component of plasma membrane	false	2026-02-10T14:41:12.789421
GO:0019898	extrinsic component of membrane	false	2026-02-10T14:41:12.789511
GO:0019899	enzyme binding	false	2026-02-10T14:41:12.789595
GO:0019900	kinase binding	false	2026-02-10T14:41:12.789677
GO:0019901	protein kinase binding	false	2026-02-10T14:41:12.789760
GO:0019902	phosphatase binding	false	2026-02-10T14:41:12.789841
GO:0019903	protein phosphatase binding	false	2026-02-10T14:41:12.790026
GO:0019904	protein domain specific binding	false	2026-02-10T14:41:12.790157
GO:0019905	syntaxin binding	false	2026-02-10T14:41:12.790300
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	false	2026-02-10T14:41:12.790392
GO:0019915	lipid storage	false	2026-02-10T14:41:12.790480
GO:0019941	modification-dependent protein catabolic process	false	2026-02-10T14:41:12.790568
GO:0019953	sexual reproduction	false	2026-02-10T14:41:12.790654
GO:0019955	cytokine binding	false	2026-02-10T14:41:12.790736
GO:0019958	C-X-C chemokine binding	false	2026-02-10T14:41:12.790813
GO:0019985	translesion synthesis	false	2026-02-10T14:41:12.790893
GO:0020002	host cell plasma membrane	false	2026-02-10T14:41:12.790973
GO:0020027	hemoglobin metabolic process	false	2026-02-10T14:41:12.791053
GO:0020037	heme binding	false	2026-02-10T14:41:12.791134
GO:0021510	spinal cord development	false	2026-02-10T14:41:12.791339
GO:0021513	spinal cord dorsal/ventral patterning	false	2026-02-10T14:41:12.791424
GO:0021515	cell differentiation in spinal cord	false	2026-02-10T14:41:12.791504
GO:0021517	ventral spinal cord development	false	2026-02-10T14:41:12.791580
GO:0021522	spinal cord motor neuron differentiation	false	2026-02-10T14:41:12.791656
GO:0021542	dentate gyrus development	false	2026-02-10T14:41:12.791892
GO:0021549	cerebellum development	false	2026-02-10T14:41:12.791975
GO:0021551	central nervous system morphogenesis	false	2026-02-10T14:41:12.792054
GO:0021559	trigeminal nerve development	false	2026-02-10T14:41:12.792188
GO:0021650	vestibulocochlear nerve formation	false	2026-02-10T14:41:12.792553
GO:0021675	nerve development	false	2026-02-10T14:41:12.792658
GO:0021691	cerebellar Purkinje cell layer maturation	false	2026-02-10T14:41:12.792791
GO:0021722	superior olivary nucleus maturation	false	2026-02-10T14:41:12.792999
GO:0021742	abducens nucleus development	false	2026-02-10T14:41:12.793116
GO:0021743	hypoglossal nucleus development	false	2026-02-10T14:41:12.793207
GO:0021747	cochlear nucleus development	false	2026-02-10T14:41:12.793288
GO:0021754	facial nucleus development	false	2026-02-10T14:41:12.793369
GO:0021756	striatum development	false	2026-02-10T14:41:12.793449
GO:0021762	substantia nigra development	false	2026-02-10T14:41:12.793527
GO:0021764	amygdala development	false	2026-02-10T14:41:12.793646
GO:0021766	hippocampus development	false	2026-02-10T14:41:12.793723
GO:0021769	orbitofrontal cortex development	false	2026-02-10T14:41:12.793802
GO:0021772	olfactory bulb development	false	2026-02-10T14:41:12.793881
GO:0021778	oligodendrocyte cell fate specification	false	2026-02-10T14:41:12.793960
GO:0021779	oligodendrocyte cell fate commitment	false	2026-02-10T14:41:12.794047
GO:0021781	glial cell fate commitment	false	2026-02-10T14:41:12.794125
GO:0021782	glial cell development	false	2026-02-10T14:41:12.794201
GO:0021795	cerebral cortex cell migration	false	2026-02-10T14:41:12.794279
GO:0021799	cerebral cortex radially oriented cell migration	false	2026-02-10T14:41:12.794357
GO:0021814	cell motility involved in cerebral cortex radial glia guided migration	false	2026-02-10T14:41:12.794482
GO:0021819	layer formation in cerebral cortex	false	2026-02-10T14:41:12.794562
GO:0021847	ventricular zone neuroblast division	false	2026-02-10T14:41:12.794794
GO:0021853	cerebral cortex GABAergic interneuron migration	false	2026-02-10T14:41:12.794943
GO:0021854	hypothalamus development	false	2026-02-10T14:41:12.795055
GO:0021860	pyramidal neuron development	false	2026-02-10T14:41:12.795154
GO:0021861	forebrain radial glial cell differentiation	false	2026-02-10T14:41:12.795244
GO:0021879	forebrain neuron differentiation	false	2026-02-10T14:41:12.795535
GO:0021892	cerebral cortex GABAergic interneuron differentiation	false	2026-02-10T14:41:12.795650
GO:0021893	cerebral cortex GABAergic interneuron fate commitment	false	2026-02-10T14:41:12.795742
GO:0021897	forebrain astrocyte development	false	2026-02-10T14:41:12.795827
GO:0021915	neural tube development	false	2026-02-10T14:41:12.795975
GO:0021940	positive regulation of cerebellar granule cell precursor proliferation	false	2026-02-10T14:41:12.796128
GO:0021953	central nervous system neuron differentiation	false	2026-02-10T14:41:12.796245
GO:0021954	central nervous system neuron development	false	2026-02-10T14:41:12.796327
GO:0021955	central nervous system neuron axonogenesis	false	2026-02-10T14:41:12.796411
GO:0021983	pituitary gland development	false	2026-02-10T14:41:12.796528
GO:0021987	cerebral cortex development	false	2026-02-10T14:41:12.796630
GO:0022008	neurogenesis	false	2026-02-10T14:41:12.796761
GO:0022009	central nervous system vasculogenesis	false	2026-02-10T14:41:12.796849
GO:0022011	myelination in peripheral nervous system	false	2026-02-10T14:41:12.796934
GO:0022028	tangential migration from the subventricular zone to the olfactory bulb	false	2026-02-10T14:41:12.797075
GO:0022405	hair cycle process	false	2026-02-10T14:41:12.797307
GO:0022407	regulation of cell-cell adhesion	false	2026-02-10T14:41:12.797406
GO:0022409	positive regulation of cell-cell adhesion	false	2026-02-10T14:41:12.797497
GO:0022414	reproductive process	false	2026-02-10T14:41:12.797581
GO:0022603	regulation of anatomical structure morphogenesis	false	2026-02-10T14:41:12.797672
GO:0022604	regulation of cell morphogenesis	false	2026-02-10T14:41:12.797751
GO:0022612	gland morphogenesis	false	2026-02-10T14:41:12.798038
GO:0022615	protein to membrane docking	false	2026-02-10T14:41:12.798133
GO:0022616	DNA strand elongation	false	2026-02-10T14:41:12.798214
GO:0022625	cytosolic large ribosomal subunit	false	2026-02-10T14:41:12.798296
GO:0022626	cytosolic ribosome	false	2026-02-10T14:41:12.798375
GO:0022627	cytosolic small ribosomal subunit	false	2026-02-10T14:41:12.798453
GO:0022840	leak channel activity	false	2026-02-10T14:41:12.798581
GO:0022843	voltage-gated monoatomic cation channel activity	false	2026-02-10T14:41:12.798690
GO:0022857	transmembrane transporter activity	false	2026-02-10T14:41:12.798826
GO:0022904	respiratory electron transport chain	false	2026-02-10T14:41:12.798961
GO:0023019	signal transduction involved in regulation of gene expression	false	2026-02-10T14:41:12.799086
GO:0023024	MHC class I protein complex binding	false	2026-02-10T14:41:12.799169
GO:0023026	MHC class II protein complex binding	false	2026-02-10T14:41:12.800123
GO:0023035	CD40 signaling pathway	false	2026-02-10T14:41:12.800329
GO:0023041	neuronal signal transduction	false	2026-02-10T14:41:12.800427
GO:0023051	regulation of signaling	false	2026-02-10T14:41:12.800513
GO:0023052	signaling	false	2026-02-10T14:41:12.800610
GO:0023057	negative regulation of signaling	false	2026-02-10T14:41:12.800696
GO:0030001	metal ion transport	false	2026-02-10T14:41:12.800777
GO:0030003	intracellular monoatomic cation homeostasis	false	2026-02-10T14:41:12.800859
GO:0030007	intracellular potassium ion homeostasis	false	2026-02-10T14:41:12.800941
GO:0030010	establishment of cell polarity	false	2026-02-10T14:41:12.801035
GO:0030014	CCR4-NOT complex	false	2026-02-10T14:41:12.801114
GO:0030015	CCR4-NOT core complex	false	2026-02-10T14:41:12.801209
GO:0030017	sarcomere	false	2026-02-10T14:41:12.801295
GO:0030018	Z disc	false	2026-02-10T14:41:12.801375
GO:0030021	extracellular matrix structural constituent conferring compression resistance	false	2026-02-10T14:41:12.801455
GO:0030027	lamellipodium	false	2026-02-10T14:41:12.801536
GO:0030029	actin filament-based process	false	2026-02-10T14:41:12.801615
GO:0030030	cell projection organization	false	2026-02-10T14:41:12.801699
GO:0030031	cell projection assembly	false	2026-02-10T14:41:12.801779
GO:0030036	actin cytoskeleton organization	false	2026-02-10T14:41:12.801875
GO:0030041	actin filament polymerization	false	2026-02-10T14:41:12.801957
GO:0030048	actin filament-based movement	false	2026-02-10T14:41:12.802038
GO:0030049	muscle filament sliding	false	2026-02-10T14:41:12.802117
GO:0030054	cell junction	false	2026-02-10T14:41:12.802196
GO:0030056	hemidesmosome	false	2026-02-10T14:41:12.802275
GO:0030060	L-malate dehydrogenase (NAD+) activity	false	2026-02-10T14:41:12.802359
GO:0030061	mitochondrial crista	false	2026-02-10T14:41:12.802439
GO:0030071	regulation of mitotic metaphase/anaphase transition	false	2026-02-10T14:41:12.802523
GO:0030072	peptide hormone secretion	false	2026-02-10T14:41:12.802600
GO:0030073	insulin secretion	false	2026-02-10T14:41:12.802677
GO:0030091	protein repair	false	2026-02-10T14:41:12.802755
GO:0030097	hemopoiesis	false	2026-02-10T14:41:12.802835
GO:0030099	myeloid cell differentiation	false	2026-02-10T14:41:12.802911
GO:0030100	regulation of endocytosis	false	2026-02-10T14:41:12.802987
GO:0030101	natural killer cell activation	false	2026-02-10T14:41:12.803064
GO:0030111	regulation of Wnt signaling pathway	false	2026-02-10T14:41:12.803141
GO:0030115	S-layer	false	2026-02-10T14:41:12.803218
GO:0030117	membrane coat	false	2026-02-10T14:41:12.803294
GO:0030118	clathrin coat	false	2026-02-10T14:41:12.803369
GO:0030121	AP-1 adaptor complex	false	2026-02-10T14:41:12.803447
GO:0030123	AP-3 adaptor complex	false	2026-02-10T14:41:12.803524
GO:0030124	AP-4 adaptor complex	false	2026-02-10T14:41:12.803607
GO:0030126	COPI vesicle coat	false	2026-02-10T14:41:12.804085
GO:0030130	clathrin coat of trans-Golgi network vesicle	false	2026-02-10T14:41:12.804309
GO:0030131	clathrin adaptor complex	false	2026-02-10T14:41:12.804431
GO:0030132	clathrin coat of coated pit	false	2026-02-10T14:41:12.804537
GO:0030133	transport vesicle	false	2026-02-10T14:41:12.804637
GO:0030134	COPII-coated ER to Golgi transport vesicle	false	2026-02-10T14:41:12.804730
GO:0030136	clathrin-coated vesicle	false	2026-02-10T14:41:12.804820
GO:0030137	COPI-coated vesicle	false	2026-02-10T14:41:12.804908
GO:0030139	endocytic vesicle	false	2026-02-10T14:41:12.805049
GO:0030141	secretory granule	false	2026-02-10T14:41:12.805136
GO:0030145	manganese ion binding	false	2026-02-10T14:41:12.805222
GO:0030148	sphingolipid biosynthetic process	false	2026-02-10T14:41:12.805304
GO:0030150	protein import into mitochondrial matrix	false	2026-02-10T14:41:12.805382
