GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	REFERENCE
UniProtKB	P20264	POU3F3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P20264	POU3F3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P20264	POU3F3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P20264	POU3F3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P20264	POU3F3	enables	GO:0003700		ECO:0000304	PMID:8703082
UniProtKB	P20265	POU3F2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P20265	POU3F2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P20265	POU3F2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P20265	POU3F2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P20265	POU3F2	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P20265	POU3F2	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P20265	POU3F2	enables	GO:0003700		ECO:0000304	PMID:7601453
UniProtKB	P20265	POU3F2	enables	GO:0003700		ECO:0000304	PMID:9482665
UniProtKB	P20393	NR1D1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P20393	NR1D1	enables	GO:0001227		ECO:0000314	PMID:8622974
UniProtKB	P20393	NR1D1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P20393	NR1D1	enables	GO:0003707		ECO:0000304	PMID:1971514
UniProtKB	P20393	NR1D1	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	P20393	NR1D1	enables	GO:0004879		ECO:0000304	PMID:8622974
UniProtKB	P20719	HOXA5	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P20719	HOXA5	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P20719	HOXA5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P20719	HOXA5	enables	GO:0001228		ECO:0000314	PMID:10879542
UniProtKB	P20719	HOXA5	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P20719	HOXA5	enables	GO:0003700		ECO:0000314	PMID:10879542
UniProtKB	P20719	HOXA5	enables	GO:0003700		ECO:0000314	PMID:16756717
UniProtKB	P20823	HNF1A	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P20823	HNF1A	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P20823	HNF1A	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	P20823	HNF1A	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	P20823	HNF1A	enables	GO:0003700		ECO:0000314	PMID:11980910
UniProtKB	P20823	HNF1A	enables	GO:0003700		ECO:0000314	PMID:1989880
UniProtKB	P21506	ZNF10	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P22392	NME2	enables	GO:0001216		ECO:0000314	PMID:8392752
UniProtKB	P22415	USF1	contributes_to	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P22415	USF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P22415	USF1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P22415	USF1	enables	GO:0000981		ECO:0000315	PMID:18234320
UniProtKB	P22415	USF1	enables	GO:0000981		ECO:0000314	PMID:2249772
UniProtKB	P22415	USF1	enables	GO:0000981		ECO:0000315	PMID:8576131
UniProtKB	P22415	USF1	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	P22415	USF1	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	P22415	USF1	enables	GO:0001228		ECO:0000315	PMID:7852331
UniProtKB	P22415	USF1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P22670	RFX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P22670	RFX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P22670	RFX1	enables	GO:0000981		ECO:0000304	PMID:8289803
UniProtKB	P22670	RFX1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P22736	NR4A1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P22736	NR4A1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P22736	NR4A1	enables	GO:0000981		ECO:0000314	PMID:18690216
UniProtKB	P22736	NR4A1	enables	GO:0000981		ECO:0000314	PMID:8121493
UniProtKB	P22736	NR4A1	enables	GO:0000981		ECO:0000314	PMID:9315652
UniProtKB	P22736	NR4A1	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	P22736	NR4A1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P22736	NR4A1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P22736	NR4A1	enables	GO:0004879		ECO:0000501	GO_REF:0000120
UniProtKB	P22736	NR4A1	enables	GO:0004879		ECO:0000304	PMID:2626032
UniProtKB	P23396	RPS3	enables	GO:0001228		ECO:0000315	PMID:18045535
UniProtKB	P23409	MYF6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23409	MYF6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P23409	MYF6	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P23409	MYF6	enables	GO:0003700		ECO:0000304	PMID:2311584
UniProtKB	P23497	SP100	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23497	SP100	enables	GO:0000981		ECO:0000314	PMID:14647468
UniProtKB	P23497	SP100	enables	GO:0000981		ECO:0000314	PMID:15247905
UniProtKB	P23511	NFYA	contributes_to	GO:0001228		ECO:0000314	PMID:9419421
UniProtKB	P23511	NFYA	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23511	NFYA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P23511	NFYA	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P23511	NFYA	enables	GO:0003700		ECO:0000304	PMID:1774067
UniProtKB	P23511	NFYA	enables	GO:0003700		ECO:0000304	PMID:2000400
UniProtKB	P23759	PAX7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23759	PAX7	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P23759	PAX7	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	P23759	PAX7	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P23759	PAX7	enables	GO:0003700		ECO:0000314	PMID:31092906
UniProtKB	P23759	PAX7	enables	GO:0003700		ECO:0000304	PMID:9339373
UniProtKB	P23760	PAX3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P23760	PAX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23760	PAX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P23760	PAX3	enables	GO:0003700		ECO:0000304	PMID:9500554
UniProtKB	P23769	GATA2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P23769	GATA2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23769	GATA2	enables	GO:0000981		ECO:0000314	PMID:27780851
UniProtKB	P23769	GATA2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P23769	GATA2	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P23769	GATA2	enables	GO:0003700		ECO:0000314	PMID:15016828
UniProtKB	P23769	GATA2	enables	GO:0003700		ECO:0000314	PMID:20206639
UniProtKB	P23771	GATA3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P23771	GATA3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P23771	GATA3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P23771	GATA3	enables	GO:0000981		ECO:0000314	PMID:20484083
UniProtKB	P23771	GATA3	enables	GO:0001227		ECO:0000315	PMID:19674970
UniProtKB	P23771	GATA3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P23771	GATA3	enables	GO:0001228		ECO:0000314	PMID:2017177
UniProtKB	P23771	GATA3	enables	GO:0001228		ECO:0000314	PMID:2017177
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000314	PMID:19232384
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000315	PMID:19674970
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000314	PMID:19805038
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000314	PMID:20189993
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000315	PMID:20368097
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000304	PMID:2050118
UniProtKB	P23771	GATA3	enables	GO:0003700		ECO:0000304	PMID:8088776
UniProtKB	P24278	ZBTB25	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	P24278	ZBTB25	enables	GO:0003700		ECO:0000304	PMID:2027750
UniProtKB	P24468	NR2F2	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	P24468	NR2F2	enables	GO:0001227		ECO:0000315	PMID:19210544
UniProtKB	P24468	NR2F2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P24468	NR2F2	enables	GO:0003700		ECO:0000314	PMID:9343308
UniProtKB	P24468	NR2F2	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	P24468	NR2F2	enables	GO:0004879		ECO:0000314	PMID:18798693
UniProtKB	P24468	NR2F2	enables	GO:0004879		ECO:0000304	PMID:1899293
UniProtKB	P25208	NFYB	contributes_to	GO:0001228		ECO:0000314	PMID:9419421
UniProtKB	P25208	NFYB	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P25208	NFYB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P25208	NFYB	enables	GO:0001228		ECO:0000256	GO_REF:0000002
UniProtKB	P25208	NFYB	enables	GO:0001228		ECO:0000316	PMID:11306579
UniProtKB	P25208	NFYB	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P25208	NFYB	enables	GO:0003700		ECO:0000304	PMID:1577736
UniProtKB	P25208	NFYB	enables	GO:0003700		ECO:0000304	PMID:1774067
UniProtKB	P25490	YY1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P25490	YY1	enables	GO:0000981		ECO:0000314	PMID:15329343
UniProtKB	P25490	YY1	enables	GO:0001217		ECO:0000304	PMID:1946405
UniProtKB	P25490	YY1	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	P25490	YY1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P25490	YY1	enables	GO:0001227		ECO:0000314	PMID:1655281
UniProtKB	P25490	YY1	enables	GO:0001228		ECO:0000314	PMID:30241939
UniProtKB	P25490	YY1	enables	GO:0001228		ECO:0000314	PMID:30241939
UniProtKB	P25490	YY1	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P26367	PAX6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P26367	PAX6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P26367	PAX6	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	P26367	PAX6	enables	GO:0000981		ECO:0000314	PMID:20592023
UniProtKB	P26367	PAX6	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P26367	PAX6	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P26367	PAX6	enables	GO:0001228		ECO:0000314	PMID:24802670
UniProtKB	P26367	PAX6	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P26367	PAX6	enables	GO:0003700		ECO:0000304	PMID:10441571
UniProtKB	P26367	PAX6	enables	GO:0003700		ECO:0000304	PMID:10747901
UniProtKB	P27540	ARNT	contributes_to	GO:0000981		ECO:0000314	PMID:7539918
UniProtKB	P27540	ARNT	contributes_to	GO:0000981		ECO:0000314	PMID:8756616
UniProtKB	P27540	ARNT	contributes_to	GO:0004879		ECO:0000265	GO_REF:0000107
UniProtKB	P27540	ARNT	contributes_to	GO:0004879		ECO:0000314	PMID:34521881
UniProtKB	P27540	ARNT	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P27540	ARNT	enables	GO:0001228		ECO:0000304	Reactome:R-HSA-8937177
UniProtKB	P27540	ARNT	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P27540	ARNT	enables	GO:0003700		ECO:0000304	PMID:10777486
UniProtKB	P27540	ARNT	enables	GO:0003700		ECO:0000304	PMID:1317062
UniProtKB	P27540	ARNT	enables	GO:0003700		ECO:0000314	PMID:29454749
UniProtKB	P28069	POU1F1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P28069	POU1F1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28069	POU1F1	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	P28069	POU1F1	enables	GO:0000981		ECO:0000314	PMID:26612202
UniProtKB	P28069	POU1F1	enables	GO:0000981		ECO:0000314	PMID:9685346
UniProtKB	P28069	POU1F1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P28069	POU1F1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P28069	POU1F1	enables	GO:0003700		ECO:0000314	PMID:11301317
UniProtKB	P28069	POU1F1	enables	GO:0003700		ECO:0000304	PMID:1487156
UniProtKB	P28069	POU1F1	enables	GO:0003700		ECO:0000314	PMID:9482665
UniProtKB	P28324	ELK4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P28324	ELK4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28324	ELK4	enables	GO:0001228		ECO:0000315	PMID:20145255
UniProtKB	P28324	ELK4	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P28324	ELK4	enables	GO:0003700		ECO:0000303	PMID:7851904
UniProtKB	P28347	TEAD1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P28347	TEAD1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28347	TEAD1	enables	GO:0000981		ECO:0000315	PMID:26045994
UniProtKB	P28347	TEAD1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P28347	TEAD1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P28347	TEAD1	enables	GO:0003700		ECO:0000314	PMID:18579750
UniProtKB	P28347	TEAD1	enables	GO:0003700		ECO:0000314	PMID:19324877
UniProtKB	P28347	TEAD1	enables	GO:0003700		ECO:0000315	PMID:20123905
UniProtKB	P28356	HOXD9	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P28356	HOXD9	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28356	HOXD9	enables	GO:0001227		ECO:0000314	PMID:1756725
UniProtKB	P28356	HOXD9	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	P28356	HOXD9	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P28358	HOXD10	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P28358	HOXD10	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P28358	HOXD10	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28358	HOXD10	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P28358	HOXD10	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P28360	MSX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P28360	MSX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28360	MSX1	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	P28360	MSX1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P28360	MSX1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P28698	MZF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P28698	MZF1	enables	GO:0001227		ECO:0000314	PMID:7579328
UniProtKB	P28698	MZF1	enables	GO:0001228		ECO:0000314	PMID:7579328
UniProtKB	P28698	MZF1	enables	GO:0003700		ECO:0000303	PMID:1860835
UniProtKB	P28702	RXRB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P28702	RXRB	enables	GO:0001228		ECO:0000314	PMID:12767074
UniProtKB	P28702	RXRB	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P28702	RXRB	enables	GO:0003707		ECO:0000256	GO_REF:0000002
UniProtKB	P28702	RXRB	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	P28702	RXRB	enables	GO:0004879		ECO:0000314	PMID:1662118
UniProtKB	P28702	RXRB	enables	GO:0004879		ECO:0000314	PMID:7990953
UniProtKB	P31249	HOXD3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31249	HOXD3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31249	HOXD3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31249	HOXD3	enables	GO:0001228		ECO:0000314	PMID:14610084
UniProtKB	P31249	HOXD3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P31260	HOXA10	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31260	HOXA10	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31260	HOXA10	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31260	HOXA10	enables	GO:0001228		ECO:0000314	PMID:21471217
UniProtKB	P31267	HOXA6	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31267	HOXA6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31267	HOXA6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31267	HOXA6	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P31268	HOXA7	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31268	HOXA7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31268	HOXA7	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31268	HOXA7	enables	GO:0001228		ECO:0000314	PMID:11435435
UniProtKB	P31268	HOXA7	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P31269	HOXA9	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31269	HOXA9	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31269	HOXA9	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P31269	HOXA9	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	P31270	HOXA11	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31270	HOXA11	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31271	HOXA13	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31271	HOXA13	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31271	HOXA13	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31271	HOXA13	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P31271	HOXA13	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P31273	HOXC8	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31273	HOXC8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31273	HOXC8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31273	HOXC8	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P31274	HOXC9	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31274	HOXC9	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31274	HOXC9	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	P31275	HOXC12	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31276	HOXC13	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31276	HOXC13	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31276	HOXC13	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31276	HOXC13	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P31276	HOXC13	enables	GO:0003700		ECO:0000314	PMID:27506447
UniProtKB	P31277	HOXD11	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31277	HOXD11	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31277	HOXD11	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31314	TLX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P31314	TLX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P31314	TLX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P31314	TLX1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P31314	TLX1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P31629	HIVEP2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P32242	OTX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P32242	OTX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P32242	OTX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P32242	OTX1	enables	GO:0001228		ECO:0000314	PMID:18849347
UniProtKB	P32242	OTX1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P32243	OTX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P32243	OTX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P32243	OTX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P32243	OTX2	enables	GO:0001228		ECO:0000314	PMID:12559959
UniProtKB	P32243	OTX2	enables	GO:0001228		ECO:0000314	PMID:20530484
UniProtKB	P32243	OTX2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P32314	FOXN2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P32314	FOXN2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P32314	FOXN2	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	P32314	FOXN2	enables	GO:0003700		ECO:0000304	PMID:1639393
UniProtKB	P32519	ELF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P32519	ELF1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P32519	ELF1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P32519	ELF1	enables	GO:0001228		ECO:0000314	PMID:8756667
UniProtKB	P32519	ELF1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P32519	ELF1	enables	GO:0003700		ECO:0000314	PMID:14970218
UniProtKB	P35398	RORA	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P35398	RORA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35398	RORA	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P35398	RORA	enables	GO:0003700		ECO:0000314	PMID:11053433
UniProtKB	P35398	RORA	enables	GO:0003700		ECO:0000314	PMID:17545671
UniProtKB	P35398	RORA	enables	GO:0003700		ECO:0000314	PMID:18658046
UniProtKB	P35398	RORA	enables	GO:0003700		ECO:0000314	PMID:7926749
UniProtKB	P35398	RORA	enables	GO:0003700		ECO:0000314	PMID:9328355
UniProtKB	P35398	RORA	enables	GO:0004879		ECO:0000256	GO_REF:0000002
UniProtKB	P35398	RORA	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	P35398	RORA	enables	GO:0098531		ECO:0000314	PMID:19965867
UniProtKB	P35452	HOXD12	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P35452	HOXD12	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35453	HOXD13	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P35453	HOXD13	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P35453	HOXD13	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35453	HOXD13	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P35453	HOXD13	enables	GO:0001228		ECO:0000315	PMID:24789103
UniProtKB	P35453	HOXD13	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P35453	HOXD13	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P35548	MSX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P35548	MSX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P35548	MSX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35548	MSX2	enables	GO:0001217		ECO:0000265	GO_REF:0000107
UniProtKB	P35548	MSX2	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	P35548	MSX2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P35638	DDIT3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35638	DDIT3	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	P35638	DDIT3	enables	GO:0001228		ECO:0000314	PMID:22065586
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000314	PMID:15322075
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000316	PMID:24939851
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000314	PMID:30639358
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000314	PMID:30639358
UniProtKB	P35638	DDIT3	enables	GO:0003700		ECO:0000303	PMID:8510758
UniProtKB	P35680	HNF1B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P35680	HNF1B	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P35680	HNF1B	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35680	HNF1B	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P35680	HNF1B	enables	GO:0003700		ECO:0000314	PMID:16297991
UniProtKB	P35711	SOX5	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P35711	SOX5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P35711	SOX5	enables	GO:0003700		ECO:0000304	PMID:8812465
UniProtKB	P35712	SOX6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P35712	SOX6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
