action	gene	taxon	propagated_term_id	propagated_term_label	graft_node	panther_family	panther_family_name	panther_subfamily	panther_subfamily_name	aspect	mode	mode_label	mode_source	mode_note	reviewer_reason
REMOVE	infC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	PTN002249955	PTHR10938	TRANSLATION INITIATION FACTOR IF-3	PTHR10938:SF0	TRANSLATION INITIATION FACTOR IF-3, MITOCHONDRIAL	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	The exact target record assigns IF-3 to the cytoplasm and contains no signal peptide, transmembrane segment, or membrane-localization statement; the membrane transfer conflicts with the characterized soluble 30S role.
REMOVE	kdsC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008781	N-acylneuraminate cytidylyltransferase activity	PTN000486303	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	PTHR21485:SF3	N-ACYLNEURAMINATE CYTIDYLYLTRANSFERASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	Q88P96 carries EC 3.1.3.45 and the KdsC-family signature. The cytidylyltransferase activity is a paralog transfer within the mixed CMAS/KdsC PANTHER family.
REMOVE	liuC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008300	isoprenoid catabolic process	PTN002452383	PTHR42964	ENOYL-COA HYDRATASE	PTHR42964:SF1	POLYKETIDE BIOSYNTHESIS ENOYL-COA HYDRATASE PKSH-RELATED	biological_process	3	GENERIC_CONTEXT	curated	acyclic-terpene utilisation absent in KT2440 (host context)	P. putida KT2440 lacks the acyclic-terpene utilization context and was experimentally unable to grow on acyclic terpenes, while retaining leucine and isovalerate utilization.
REMOVE	lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0022857	transmembrane transporter activity	PTN002383677	PTHR24220	IMPORT ATP-BINDING PROTEIN	PTHR24220:SF689	LIPOPROTEIN-RELEASING SYSTEM ATP-BINDING PROTEIN LOLD	molecular_function	3	GENERIC_CONTEXT	curated	whole-complex transport activity placed on the peripheral ATPase subunit	LolD is a peripheral ATPase rather than a transmembrane transporter; transport activity belongs to the assembled LolCDE complex.
REMOVE	lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0055085	transmembrane transport	PTN002383677	PTHR24220	IMPORT ATP-BINDING PROTEIN	PTHR24220:SF689	LIPOPROTEIN-RELEASING SYSTEM ATP-BINDING PROTEIN LOLD	biological_process	3	GENERIC_CONTEXT	curated	generic transport process that mis-describes lipoprotein extrusion	GO:0055085 requires movement across a membrane, whereas LolCDE mechanically extrudes lipid-anchored cargo from the membrane surface into the periplasm.
REMOVE	lpdV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006103	2-oxoglutarate metabolic process	PTN002340777	PTHR22912	DISULFIDE OXIDOREDUCTASE	PTHR22912:SF160	DIHYDROLIPOYL DEHYDROGENASE	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	The TreeGrafter process call crosses P. putida E3 paralogs; LPD-val is experimentally distinguished from LPD-glc and is encoded in the KT2440 bkd operon.
REMOVE	lsdB	Sphingomonas paucimobilis	GO:0010436	carotenoid dioxygenase activity	PTN000830280	PTHR10543	BETA-CAROTENE DIOXYGENASE	PTHR10543:SF89	CAROTENOID 9,10(9',10')-CLEAVAGE DIOXYGENASE 1	molecular_function	4	MISPLACEMENT	curated	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled	LSD-III is an experimentally characterized lignostilbene dioxygenase (EC 1.13.11.43), not a carotenoid enzyme; the correct specific MF (GO:0050054) is already present by IDA. Same substrate-class error as cao-1 (IBA) and NOV1 (IEA/TreeGrafter).
REMOVE	lsdB	Sphingomonas paucimobilis	GO:0016121	carotene catabolic process	PTN000830280	PTHR10543	BETA-CAROTENE DIOXYGENASE	PTHR10543:SF89	CAROTENOID 9,10(9',10')-CLEAVAGE DIOXYGENASE 1	biological_process	4	MISPLACEMENT	curated	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled	Contradicted by the gene's own IDA lignin catabolic process annotation; TreeGrafter over-propagation of a carotenoid-pathway term.
REMOVE	lytN	Staphylococcus aureus	GO:0008932	lytic endotransglycosylase activity	PTN001856296	PTHR33734	LYSM DOMAIN-CONTAINING GPI-ANCHORED PROTEIN 2	PTHR33734:SF22	MEMBRANE-BOUND LYTIC MUREIN TRANSGLYCOSYLASE D	molecular_function	4	MISPLACEMENT	curated	hydrolase placed in a lytic transglycosylase subfamily	The annotation arises from an over-propagated subfamily misassignment. PANTHER places LytN in PTHR33734:SF22 (a lytic transglycosylase subfamily), but LytN's experimentally characterized activities are hydrolytic amide/peptide cleavages, not the 1,6-anhydro-forming glycosidic cleavage that defines l
REMOVE	mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046047	TTP catabolic process	PTN002412313	PTHR30522	NUCLEOSIDE TRIPHOSPHATE PYROPHOSPHOHYDROLASE	PTHR30522:SF0	NUCLEOSIDE TRIPHOSPHATE PYROPHOSPHOHYDROLASE	biological_process	1	GRANULARITY	curated	sibling substrate term (ribo-TTP) from the node	GO:0046047 is defined for ribosylthymine triphosphate, whereas the canonical deoxythymidine substrate is represented separately by GO:0046076 and is already present on Q88MB7. The family evidence supports the eight standard ribo- and deoxyribonucleoside triphosphates, not the unusual ribothymidine n
REMOVE	mdcD	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:0003989	acetyl-CoA carboxylase activity	PTN002873918	PTHR42995	ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE SUBUNIT BETA, CHLOROPLASTIC	PTHR42995:SF1	MALONATE DECARBOXYLASE BETA SUBUNIT	molecular_function	1	GRANULARITY	curated	acetyl-CoA carboxylase family MF on the malonate decarboxylase subfamily	"Incorrect function assignment due to sequence homology with acetyl-CoA carboxylase beta subunit. MdcD is a decarboxylase (carboxy-lyase), not a carboxylase (ligase). The PANTHER family PTHR42995 includes both ACC and MDC beta subunits, but the specific subfamily SF1 is correctly ""MALONATE DECARBOXYL"
REMOVE	mdcD	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:0006633	fatty acid biosynthetic process	PTN002873918	PTHR42995	ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE SUBUNIT BETA, CHLOROPLASTIC	PTHR42995:SF1	MALONATE DECARBOXYLASE BETA SUBUNIT	biological_process	1	GRANULARITY	curated	acetyl-CoA carboxylase family process on the malonate decarboxylase subfamily	MdcD participates in malonate catabolism, not fatty acid biosynthesis. The protein is part of the malonate decarboxylase complex which degrades malonate to acetate, the opposite metabolic direction from fatty acid synthesis which builds fatty acids from acetyl-CoA via malonyl-CoA intermediates.
REMOVE	mdcD	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:2001295	malonyl-CoA biosynthetic process	PTN002873918	PTHR42995	ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE SUBUNIT BETA, CHLOROPLASTIC	PTHR42995:SF1	MALONATE DECARBOXYLASE BETA SUBUNIT	biological_process	1	GRANULARITY	curated	acetyl-CoA carboxylase family process on the malonate decarboxylase subfamily	MdcD catalyzes decarboxylation, not carboxylation. The malonate decarboxylase complex breaks down malonate to acetate + CO2, which is the opposite of malonyl-CoA biosynthesis (which adds CO2 to acetyl-CoA to form malonyl-CoA).
REMOVE	mdh	Methylorubrum extorquens AM1	GO:0004459	L-lactate dehydrogenase (NAD+) activity	PTN002875914	PTHR43128	L-2-HYDROXYCARBOXYLATE DEHYDROGENASE (NAD(P)(+))	PTHR43128:SF16	L-LACTATE DEHYDROGENASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	This IEA (TreeGrafter/PANTHER) annotation reflects an electronic mis-assignment within the shared LDH/MDH superfamily node. UniProt and InterPro (Malate_DH_type3, IPR011275) classify Q88Q44 as a malate dehydrogenase (EC 1.1.1.37, GO:0030060), and experimental assays in KT2440 measured malate dehydro
REMOVE	mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004459	L-lactate dehydrogenase (NAD+) activity	PTN002454946	PTHR43128	L-2-HYDROXYCARBOXYLATE DEHYDROGENASE (NAD(P)(+))	PTHR43128:SF16	L-LACTATE DEHYDROGENASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	This IEA (TreeGrafter/PANTHER) annotation reflects an electronic mis-assignment within the shared LDH/MDH superfamily node. UniProt and InterPro (Malate_DH_type3, IPR011275) classify Q88Q44 as a malate dehydrogenase (EC 1.1.1.37, GO:0030060), and experimental assays in KT2440 measured malate dehydro
REMOVE	mdh	Methylorubrum extorquens AM1	GO:0006089	lactate metabolic process	PTN002875914	PTHR43128	L-2-HYDROXYCARBOXYLATE DEHYDROGENASE (NAD(P)(+))	PTHR43128:SF16	L-LACTATE DEHYDROGENASE	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	This process annotation derives from the same incorrect LDH-superfamily grafting as GO:0004459. The enzyme acts on malate/oxaloacetate in the TCA cycle, not on lactate. Over-propagated electronic inference, appropriate to remove. The correct process is tricarboxylic acid cycle (GO:0006099), captured
REMOVE	mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006089	lactate metabolic process	PTN002454946	PTHR43128	L-2-HYDROXYCARBOXYLATE DEHYDROGENASE (NAD(P)(+))	PTHR43128:SF16	L-LACTATE DEHYDROGENASE	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	This process annotation derives from the same incorrect LDH-superfamily grafting as GO:0004459. The enzyme acts on malate/oxaloacetate in the TCA cycle, not on lactate. Over-propagated electronic inference, appropriate to remove. The correct process is tricarboxylic acid cycle (GO:0006099), captured
REMOVE	mdr	Starmerella bombicola	GO:0005743	mitochondrial inner membrane	PTN008681462	PTHR43394	ATP-DEPENDENT PERMEASE MDL1, MITOCHONDRIAL	PTHR43394:SF11	ATP-BINDING CASSETTE TRANSPORTER	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	SbSLMdr.1 is reported as the transporter responsible for sophorolipid export and transporter knockout reduces secretion to ~10% of wild type; this is inconsistent with a mitochondrial inner membrane annotation. [PMID:34998388, PMID:23516968]
REMOVE	mdr	Starmerella bombicola	GO:0090374	oligopeptide export from mitochondrion	PTN008681462	PTHR43394	ATP-DEPENDENT PERMEASE MDL1, MITOCHONDRIAL	PTHR43394:SF11	ATP-BINDING CASSETTE TRANSPORTER	biological_process	3	GENERIC_CONTEXT	curated	mitochondrial-context process on a fungal secondary-metabolite exporter	The transporter is linked to sophorolipid export; the mitochondrial oligopeptide export process is unsupported. [PMID:34998388, PMID:23516968]
REMOVE	merA	Pseudomonas aeruginosa	GO:0003955	NAD(P)H dehydrogenase (quinone) activity	PTN005140324	PTHR43014	MERCURIC REDUCTASE	PTHR43014:SF2	MERCURIC REDUCTASE	molecular_function	1	GRANULARITY	curated	family-level flavoprotein disulfide reductase term on mercuric reductase	MerA specifically reduces mercury ions, not quinones. The enzyme's substrate specificity is for Hg(II), not quinone molecules.
REMOVE	moaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061799	cyclic pyranopterin monophosphate synthase activity	PTN002344120	PTHR22960	MOLYBDOPTERIN COFACTOR SYNTHESIS PROTEIN A	PTHR22960:SF0	MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN 1	molecular_function	1	GRANULARITY	curated	wrong node term: MoaC step attached to the MoaA node	MoaA makes the cyclic GTP intermediate; the distinct MoaC enzyme converts that intermediate to cPMP.
REMOVE	moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004792	thiosulfate-cyanide sulfurtransferase activity	PTN002250299	PTHR10953	UBIQUITIN-ACTIVATING ENZYME E1	PTHR10953:SF194	MOLYBDOPTERIN-SYNTHASE ADENYLYLTRANSFERASE	molecular_function	1	GRANULARITY	curated	rhodanese/ThiF family term on the MoeB subfamily	MoeB activates MoaD by ATP-dependent adenylylation; it does not use thiosulfate or cyanide in the assigned reaction.
REMOVE	moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008146	sulfotransferase activity	PTN002250299	PTHR10953	UBIQUITIN-ACTIVATING ENZYME E1	PTHR10953:SF194	MOLYBDOPTERIN-SYNTHASE ADENYLYLTRANSFERASE	molecular_function	1	GRANULARITY	heuristic	granularity keywords	MoeB adenylates MoaD; sulfur loading is a separate reaction supplied by a sulfur-donor system.
REMOVE	mqo1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	PTN001015070	PTHR43104	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	PTHR43104:SF2	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	molecular_function	4	MISPLACEMENT	curated	malate:quinone oxidoreductase grafted onto an L-2-HG dehydrogenase subfamily	UniProt's curated catalytic activity for Q88PU7 is malate:quinone oxidoreductase, not (S)-2-hydroxyglutarate dehydrogenase. The protein carries MQO/HAMAP/Pfam evidence and the OpenScientist report supports L-malate oxidation to oxaloacetate with quinone as acceptor. No gene-specific evidence support
REMOVE	mqo2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	PTN001015070	PTHR43104	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	PTHR43104:SF2	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	molecular_function	4	MISPLACEMENT	curated	malate:quinone oxidoreductase grafted onto an L-2-HG dehydrogenase subfamily	UniProt's curated catalytic activity for Q88NF9 is malate:quinone oxidoreductase, not (S)-2-hydroxyglutarate dehydrogenase. The protein carries MQO/HAMAP/Pfam evidence, while the 2-hydroxyglutarate annotation appears to derive from the broad PANTHER family label and has no gene-specific support.
REMOVE	mqo3	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	PTN001015070	PTHR43104	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	PTHR43104:SF2	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	molecular_function	4	MISPLACEMENT	curated	malate:quinone oxidoreductase grafted onto an L-2-HG dehydrogenase subfamily	UniProt's curated catalytic activity for Q88IS4 is malate:quinone oxidoreductase, not (S)-2-hydroxyglutarate dehydrogenase. The protein carries MQO/HAMAP/Pfam evidence, while the 2-hydroxyglutarate annotation appears to derive from the broad PANTHER family label and has no gene-specific support.
REMOVE	mupP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	PTN002459629	PTHR43434	PHOSPHOGLYCOLATE PHOSPHATASE	PTHR43434:SF23	PHOSPHOGLYCOLATE PHOSPHATASE	biological_process	4	MISPLACEMENT	curated	MurNAc-6P phosphatase grafted onto a phosphoglycolate phosphatase subfamily	MupP is characterized as a MurNAc-6P phosphatase in peptidoglycan recycling, not a DNA repair protein.
REMOVE	mupP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008967	phosphoglycolate phosphatase activity	PTN002459629	PTHR43434	PHOSPHOGLYCOLATE PHOSPHATASE	PTHR43434:SF23	PHOSPHOGLYCOLATE PHOSPHATASE	molecular_function	4	MISPLACEMENT	curated	MurNAc-6P phosphatase grafted onto a phosphoglycolate phosphatase subfamily	The characterized substrate is MurNAc-6P, with narrow substrate specificity.
REMOVE	nicD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	PTN001661081	PTHR43798	MONOACYLGLYCEROL LIPASE	PTHR43798:SF33	HYDROLASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_2G14860)-RELATED	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	The curated UniProt entry describes a soluble enzymatic role in nicotinate degradation and has no subcellular-location or transmembrane evidence supporting membrane localization. Falcon deep research confirms NicD is best annotated as cytosolic, assayed in soluble crude extracts, with no membrane se
REMOVE	nicR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006950	response to stress	PTN008652328	PTHR33164	TRANSCRIPTIONAL REGULATOR, MARR FAMILY	PTHR33164:SF95	TRANSCRIPTIONAL REGULATOR	biological_process	3	GENERIC_CONTEXT	curated	generic stress-response process	Remove this broad phylogenetic (TreeGrafter) process annotation as unsupported for NicR. Falcon deep research found no stress-response role; all experimental evidence places NicR specifically as a repressor in the aerobic nicotinate catabolic pathway, and the MarR-family assignment does not by itsel
REMOVE	nspC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008836	diaminopimelate decarboxylase activity	PTN001691018	PTHR43727	DIAMINOPIMELATE DECARBOXYLASE	PTHR43727:SF1	CARBOXYNORSPERMIDINE_CARBOXYSPERMIDINE DECARBOXYLASE	molecular_function	1	GRANULARITY	curated	LysA family-level term on the NspC subfamily	Incorrect LysA-family transfer. NspC is assigned specifically to PANTHER subfamily PTHR43727:SF1 (carboxynorspermidine/carboxyspermidine decarboxylase), UniProt places it in the NspC subfamily, InterPro identifies the Nsp decarboxylase family (IPR005730), and its adjacency to the CASDH candidate PP_
REMOVE	nuoM	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0048039	ubiquinone binding	PTN002460631	PTHR43507	NADH-UBIQUINONE OXIDOREDUCTASE CHAIN 4	PTHR43507:SF1	NADH-UBIQUINONE OXIDOREDUCTASE CHAIN 4	molecular_function	3	GENERIC_CONTEXT	heuristic	uninformative binding term	The quinone-reactive cavity is formed near NuoB/NuoC-D, not this distal subunit.
REMOVE	pepV	Fusobacterium nucleatum	GO:0006526	L-arginine biosynthetic process	PTN000865753	PTHR43808	ACETYLORNITHINE DEACETYLASE	PTHR43808:SF31	N-ACETYL-L-CITRULLINE DEACETYLASE	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	The M20A family (PTHR43808) is broad and contains multiple functionally distinct subfamilies, including PepV dipeptidases, ArgE/acetylornithine deacetylase, and DapE. TreeGrafter placed A0A133P372 on the acetylornithine-deacetylase node, but the PepV-specific CDD/TIGRFAM/InterPro signatures and the 
REMOVE	pepV	Fusobacterium nucleatum	GO:0008777	acetylornithine deacetylase activity	PTN000865753	PTHR43808	ACETYLORNITHINE DEACETYLASE	PTHR43808:SF31	N-ACETYL-L-CITRULLINE DEACETYLASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	"PTHR43808 spans several catalytically distinct M20A subfamilies. The acetylornithine deacetylase (ArgE) function belongs to a different subfamily from PepV dipeptidases. Because the protein carries PepV-specific CDD/TIGRFAM/InterPro signatures and is named ""Putative dipeptidase PepV,"" the acetylorni"
REMOVE	phnX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	PTN002455951	PTHR43434	PHOSPHOGLYCOLATE PHOSPHATASE	PTHR43434:SF19	PHOSPHONOACETALDEHYDE HYDROLASE	biological_process	1	GRANULARITY	curated	phosphoglycolate-phosphatase node process on the PhnX subfamily	DNA repair was co-propagated from the same ancestral TreeGrafter node as phosphoglycolate phosphatase activity, reflecting removal of 3'-phosphoglycolate from DNA breaks by another HAD-family role. The exact PhnX family, HAMAP rule, catalytic reaction, and genomic pairing with phnW instead support p
REMOVE	phnX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008967	phosphoglycolate phosphatase activity	PTN002455951	PTHR43434	PHOSPHOGLYCOLATE PHOSPHATASE	PTHR43434:SF19	PHOSPHONOACETALDEHYDE HYDROLASE	molecular_function	1	GRANULARITY	curated	phosphoglycolate-phosphatase node MF on the PhnX subfamily (subfamily correct)	Q88KT1 is assigned the PhnX-specific PANTHER subfamily, HAMAP rule, InterPro signature, and phosphonoacetaldehyde reaction. Those exact classifiers override the broad phosphoglycolate-phosphatase family label.
REMOVE	prpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005975	carbohydrate metabolic process	PTN002271895	PTHR11739	CITRATE SYNTHASE	PTHR11739:SF25	CITRATE SYNTHASE-RELATED PROTEIN DDB_G0287281	biological_process	1	GRANULARITY	heuristic	granularity keywords	The stronger process assignment is propionate catabolism via the methylcitrate cycle, not generic carbohydrate metabolism. The TreeGrafter process term appears to be broad family over-propagation and should be replaced with GO:0019543.
REMOVE	ptxD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016618	hydroxypyruvate reductase [NAD(P)H] activity	PTN002251374	PTHR10996	2-HYDROXYACID DEHYDROGENASE-RELATED	PTHR10996:SF283	GLYOXYLATE_HYDROXYPYRUVATE REDUCTASE B	molecular_function	4	MISPLACEMENT	curated	phosphonate dehydrogenase grafted onto a glyoxylate/hydroxypyruvate reductase subfamily	There is no target-specific hydroxypyruvate-reductase evidence.
REMOVE	ptxD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030267	glyoxylate reductase (NADPH) activity	PTN002251374	PTHR10996	2-HYDROXYACID DEHYDROGENASE-RELATED	PTHR10996:SF283	GLYOXYLATE_HYDROXYPYRUVATE REDUCTASE B	molecular_function	4	MISPLACEMENT	curated	phosphonate dehydrogenase grafted onto a glyoxylate/hydroxypyruvate reductase subfamily	There is no target-specific glyoxylate-reductase evidence.
REMOVE	purM	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004637	phosphoribosylamine-glycine ligase activity	PTN002237315	PTHR10520	TRIFUNCTIONAL PURINE BIOSYNTHETIC PROTEIN ADENOSINE-3-RELATED	PTHR10520:SF12	TRIFUNCTIONAL PURINE BIOSYNTHETIC PROTEIN ADENOSINE-3	molecular_function	1	GRANULARITY	curated	multi-domain fusion node: other domain's activity propagated	PurM is AIR synthetase and does not catalyze phosphoribosylamine--glycine ligation.
REMOVE	pvdD	Pseudomonas putida KT2440	GO:0009366	enterobactin synthetase complex	PTN005148629	PTHR45527	NONRIBOSOMAL PEPTIDE SYNTHETASE	PTHR45527:SF1	FATTY ACID SYNTHASE	cellular_component	4	MISPLACEMENT	curated	EntF-specific enterobactin complex on a pyoverdine NRPS module	Wrong siderophore family. Falcon deep research confirms PvdD is part of the pyoverdine NRPS assembly line (PvdL/PvdI/PvdJ/PvdD), which forms dynamic cytoplasmic NRPS assemblies rather than the enterobactin synthetase complex; GO lacks a pyoverdine-specific complex term, so the annotation should be r
REMOVE	pvdE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034040	ATPase-coupled lipid transmembrane transporter activity	PTN000657720	PTHR24221	ATP-BINDING CASSETTE SUB-FAMILY B	PTHR24221:SF654	ATP-BINDING CASSETTE SUB-FAMILY B MEMBER 6	molecular_function	1	GRANULARITY	curated	over-specific substrate class from the ABCB6 subfamily node	Unsupported and likely incorrect. The best current functional inference is transport of a pyoverdine precursor, not a lipid substrate.
REMOVE	retS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071474	cellular hyperosmotic response	PTN009177399	PTHR45339	HYBRID SIGNAL TRANSDUCTION HISTIDINE KINASE J	PTHR45339:SF1	HYBRID SIGNAL TRANSDUCTION HISTIDINE KINASE J	biological_process	3	GENERIC_CONTEXT	curated	generic/unevidenced stress process on a T6SS-regulating hybrid kinase	No direct KT2440 experimental evidence for osmotic-response biology was identified, whereas direct gene-specific evidence exists for T6SS regulation. The hyperosmotic-response assignment likely reflects TreeGrafter transfer from related hybrid sensor kinases rather than organism-specific validation.
REMOVE	scpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003986	acetyl-CoA hydrolase activity	PTN002462025	PTHR43609	ACETYL-COA HYDROLASE	PTHR43609:SF1	ACETYL-COA HYDROLASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	TreeGrafter appears to have propagated the broad family hydrolase label. UniProt/InterPro also identify a succinate CoA-transferase family signature, and OpenScientist found a complete class-I CoA-transferase active site with unresolved short-chain substrate specificity rather than evidence for an a
REMOVE	sdhD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0017004	cytochrome complex assembly	PTN002446067	PTHR38689	SUCCINATE DEHYDROGENASE HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT	PTHR38689:SF1	SUCCINATE DEHYDROGENASE HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT	biological_process	3	GENERIC_CONTEXT	curated	membership-derived assembly process on an anchoring subunit	UniProt supports SdhD as a membrane-anchoring subunit of succinate dehydrogenase with heme binding, but not as a factor that assembles cytochrome complexes. The annotation appears to over-interpret cytochrome b/heme membership as an assembly process.
REMOVE	trpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004640	phosphoribosylanthranilate isomerase activity	PTN002338157	PTHR22854	TRYPTOPHAN BIOSYNTHESIS PROTEIN	PTHR22854:SF2	INDOLE-3-GLYCEROL-PHOSPHATE SYNTHASE	molecular_function	1	GRANULARITY	curated	bifunctional TrpC/TrpF fusion node term on monofunctional IGPS	UniProt Q88QR6 (HAMAP MF_00134) annotates only the monofunctional IGPS activity (277 aa, single IGPS domain), with no PRAI/TrpF domain. The IEA TreeGrafter inference reflects the bifunctional TrpCF architecture of some lineages and is not applicable to this monofunctional Pseudomonas enzyme. This is
REMOVE	ubiX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016831	carboxy-lyase activity	PTN002458738	PTHR43374	FLAVIN PRENYLTRANSFERASE	PTHR43374:SF1	FLAVIN PRENYLTRANSFERASE PAD1, MITOCHONDRIAL	molecular_function	1	GRANULARITY	curated	outdated node term (Pad1 as decarboxylase) on the flavin prenyltransferase	UbiX synthesizes prenylated FMN, whereas the partner UbiD protein performs the 4-hydroxy-3-polyprenylbenzoate decarboxylation. This TreeGrafter propagation confuses cofactor supply with the UbiD reaction.
