source_group,reference_set,term_mode,organism,gene,aspect,n_pred_direct,n_ref_direct,n_pred_closure,n_ref_closure,exact_tp,exact_fp,exact_fn,exact_precision,exact_recall,exact_f1,closure_tp,closure_fp,closure_fn,closure_precision,closure_recall,closure_f1
web_export,goa_all,raw,human,MYC,cellular_component,14,14,23,35,7,7,7,0.5,0.5,0.5,23,0,12,1.0,0.6571428571428571,0.7931034482758621
web_export,goa_all,raw,human,NOTCH1,molecular_function,8,13,9,27,5,3,8,0.625,0.38461538461538464,0.4761904761904762,9,0,18,1.0,0.3333333333333333,0.5
web_export,goa_all,raw,human,NOTCH1,biological_process,177,128,183,577,32,145,96,0.1807909604519774,0.25,0.2098360655737705,163,20,414,0.8907103825136612,0.2824956672443674,0.42894736842105263
web_export,goa_all,raw,human,NOTCH1,cellular_component,20,23,30,63,11,9,12,0.55,0.4782608695652174,0.5116279069767442,30,0,33,1.0,0.47619047619047616,0.6451612903225806
web_export,goa_all,raw,human,PARK7,molecular_function,47,33,49,72,19,28,14,0.40425531914893614,0.5757575757575758,0.47500000000000003,47,2,25,0.9591836734693877,0.6527777777777778,0.7768595041322315
web_export,goa_all,raw,human,PARK7,biological_process,353,63,370,349,28,325,35,0.07932011331444759,0.4444444444444444,0.1346153846153846,230,140,119,0.6216216216216216,0.6590257879656161,0.639777468706537
web_export,goa_all,raw,human,PARK7,cellular_component,5,19,14,57,4,1,15,0.8,0.21052631578947367,0.3333333333333333,14,0,43,1.0,0.24561403508771928,0.3943661971830986
web_export,goa_all,raw,human,PTEN,molecular_function,25,21,26,42,13,12,8,0.52,0.6190476190476191,0.5652173913043478,26,0,16,1.0,0.6190476190476191,0.7647058823529412
web_export,goa_all,raw,human,PTEN,biological_process,234,69,245,353,26,208,43,0.1111111111111111,0.37681159420289856,0.1716171617161716,146,99,207,0.5959183673469388,0.41359773371104813,0.4882943143812709
web_export,goa_all,raw,human,PTEN,cellular_component,14,17,24,53,8,6,9,0.5714285714285714,0.47058823529411764,0.5161290322580646,24,0,29,1.0,0.4528301886792453,0.6233766233766235
web_export,goa_all,raw,human,SIRT1,molecular_function,31,36,35,82,17,14,19,0.5483870967741935,0.4722222222222222,0.5074626865671641,34,1,48,0.9714285714285714,0.4146341463414634,0.5811965811965811
web_export,goa_all,raw,human,SIRT1,biological_process,396,113,411,495,64,332,49,0.16161616161616163,0.5663716814159292,0.25147347740667975,316,95,179,0.7688564476885644,0.6383838383838384,0.6975717439293597
web_export,goa_all,raw,human,SIRT1,cellular_component,34,17,44,44,16,18,1,0.47058823529411764,0.9411764705882353,0.627450980392157,42,2,2,0.9545454545454546,0.9545454545454546,0.9545454545454546
web_export,goa_all,raw,human,TARDBP,molecular_function,12,11,13,22,9,3,2,0.75,0.8181818181818182,0.7826086956521738,13,0,9,1.0,0.5909090909090909,0.7428571428571429
web_export,goa_all,raw,human,TARDBP,biological_process,104,18,119,146,10,94,8,0.09615384615384616,0.5555555555555556,0.1639344262295082,92,27,54,0.773109243697479,0.6301369863013698,0.6943396226415095
web_export,goa_all,raw,human,TARDBP,cellular_component,5,9,14,28,2,3,7,0.4,0.2222222222222222,0.2857142857142857,14,0,14,1.0,0.5,0.6666666666666666
web_export,goa_all,raw,human,TP53,molecular_function,67,38,78,84,32,35,6,0.47761194029850745,0.8421052631578947,0.6095238095238095,73,5,11,0.9358974358974359,0.8690476190476191,0.9012345679012346
web_export,goa_all,raw,human,TP53,biological_process,309,144,324,547,60,249,84,0.1941747572815534,0.4166666666666667,0.26490066225165565,273,51,274,0.8425925925925926,0.4990859232175503,0.626865671641791
web_export,goa_all,raw,human,TP53,cellular_component,5,19,14,37,4,1,15,0.8,0.21052631578947367,0.3333333333333333,14,0,23,1.0,0.3783783783783784,0.5490196078431372
web_export,goa_all,raw,mouse,Akt1,molecular_function,12,24,13,66,7,5,17,0.5833333333333334,0.2916666666666667,0.38888888888888895,13,0,53,1.0,0.19696969696969696,0.3291139240506329
web_export,goa_all,raw,mouse,Akt1,biological_process,334,176,349,836,59,275,117,0.17664670658682635,0.3352272727272727,0.23137254901960785,302,47,534,0.8653295128939829,0.361244019138756,0.509704641350211
web_export,goa_all,raw,mouse,Akt1,cellular_component,22,22,29,56,12,10,10,0.5454545454545454,0.5454545454545454,0.5454545454545454,29,0,27,1.0,0.5178571428571429,0.6823529411764707
web_export,goa_all,raw,mouse,Bcl2,molecular_function,5,15,6,33,3,2,12,0.6,0.2,0.3,6,0,27,1.0,0.18181818181818182,0.3076923076923077
web_export,goa_all,raw,mouse,Bcl2,biological_process,487,134,516,540,91,396,43,0.1868583162217659,0.6791044776119403,0.29307568438003223,421,95,119,0.8158914728682171,0.7796296296296297,0.7973484848484848
web_export,goa_all,raw,mouse,Bcl2,cellular_component,18,17,25,38,9,9,8,0.5,0.5294117647058824,0.5142857142857143,24,1,14,0.96,0.631578947368421,0.7619047619047619
web_export,goa_all,raw,mouse,Ctnnb1,molecular_function,24,29,25,38,18,6,11,0.75,0.6206896551724138,0.679245283018868,25,0,13,1.0,0.6578947368421053,0.7936507936507937
web_export,goa_all,raw,mouse,Ctnnb1,biological_process,487,196,525,706,89,398,107,0.18275154004106775,0.45408163265306123,0.26061493411420206,446,79,260,0.8495238095238096,0.6317280453257791,0.7246141348497156
web_export,goa_all,raw,mouse,Ctnnb1,cellular_component,87,54,97,120,40,47,14,0.45977011494252873,0.7407407407407407,0.5673758865248226,97,0,23,1.0,0.8083333333333333,0.8940092165898618
web_export,goa_all,raw,mouse,Egfr,molecular_function,30,22,31,59,7,23,15,0.23333333333333334,0.3181818181818182,0.2692307692307693,26,5,33,0.8387096774193549,0.4406779661016949,0.5777777777777777
web_export,goa_all,raw,mouse,Egfr,biological_process,115,72,124,397,21,94,51,0.1826086956521739,0.2916666666666667,0.22459893048128343,112,12,285,0.9032258064516129,0.28211586901763225,0.42994241842610365
web_export,goa_all,raw,mouse,Egfr,cellular_component,14,33,21,83,9,5,24,0.6428571428571429,0.2727272727272727,0.3829787234042553,21,0,62,1.0,0.25301204819277107,0.4038461538461538
web_export,goa_all,raw,mouse,Fyn,molecular_function,16,26,17,56,9,7,17,0.5625,0.34615384615384615,0.4285714285714286,17,0,39,1.0,0.30357142857142855,0.4657534246575342
web_export,goa_all,raw,mouse,Fyn,biological_process,219,52,236,311,26,193,26,0.1187214611872146,0.5,0.19188191881918817,196,40,115,0.8305084745762712,0.6302250803858521,0.716636197440585
web_export,goa_all,raw,mouse,Fyn,cellular_component,36,19,43,53,12,24,7,0.3333333333333333,0.631578947368421,0.4363636363636364,43,0,10,1.0,0.8113207547169812,0.8958333333333334
web_export,goa_all,raw,mouse,Myc,molecular_function,14,19,15,31,7,7,12,0.5,0.3684210526315789,0.4242424242424242,15,0,16,1.0,0.4838709677419355,0.6521739130434783
web_export,goa_all,raw,mouse,Myc,biological_process,261,77,273,424,29,232,48,0.1111111111111111,0.37662337662337664,0.17159763313609466,210,63,214,0.7692307692307693,0.49528301886792453,0.6025824964131994
web_export,goa_all,raw,mouse,Myc,cellular_component,22,15,31,36,11,11,4,0.5,0.7333333333333333,0.5945945945945945,31,0,5,1.0,0.8611111111111112,0.9253731343283582
web_export,goa_all,raw,mouse,Notch1,molecular_function,16,12,17,27,7,9,5,0.4375,0.5833333333333334,0.5,17,0,10,1.0,0.6296296296296297,0.7727272727272727
web_export,goa_all,raw,mouse,Notch1,biological_process,487,191,523,707,87,400,104,0.17864476386036962,0.45549738219895286,0.25663716814159293,455,68,252,0.869980879541109,0.6435643564356436,0.7398373983739838
web_export,goa_all,raw,mouse,Notch1,cellular_component,29,28,39,75,15,14,13,0.5172413793103449,0.5357142857142857,0.5263157894736843,39,0,36,1.0,0.52,0.6842105263157895
web_export,goa_all,raw,mouse,Src,molecular_function,13,28,14,62,8,5,20,0.6153846153846154,0.2857142857142857,0.3902439024390244,14,0,48,1.0,0.22580645161290322,0.3684210526315789
web_export,goa_all,raw,mouse,Src,biological_process,221,104,234,549,35,186,69,0.1583710407239819,0.33653846153846156,0.2153846153846154,217,17,332,0.9273504273504274,0.39526411657559196,0.5542784163473818
web_export,goa_all,raw,mouse,Src,cellular_component,42,29,52,84,16,26,13,0.38095238095238093,0.5517241379310345,0.4507042253521127,51,1,33,0.9807692307692307,0.6071428571428571,0.7499999999999999
web_export,goa_all,raw,mouse,Trp53,molecular_function,22,33,23,80,11,11,22,0.5,0.3333333333333333,0.4,22,1,58,0.9565217391304348,0.275,0.42718446601941745
web_export,goa_all,raw,mouse,Trp53,biological_process,486,72,506,319,41,445,31,0.08436213991769548,0.5694444444444444,0.14695340501792115,210,296,109,0.4150197628458498,0.658307210031348,0.5090909090909091
web_export,goa_all,raw,mouse,Trp53,cellular_component,12,15,21,32,5,7,10,0.4166666666666667,0.3333333333333333,0.3703703703703704,17,4,15,0.8095238095238095,0.53125,0.6415094339622642
web_export,goa_all,raw,rat,Akt1,molecular_function,31,24,41,66,12,19,12,0.3870967741935484,0.5,0.43636363636363634,41,0,25,1.0,0.6212121212121212,0.766355140186916
web_export,goa_all,raw,rat,Akt1,biological_process,234,134,244,675,33,201,101,0.14102564102564102,0.2462686567164179,0.1793478260869565,196,48,479,0.8032786885245902,0.2903703703703704,0.426550598476605
web_export,goa_all,raw,rat,Akt1,cellular_component,6,15,15,43,5,1,10,0.8333333333333334,0.3333333333333333,0.47619047619047616,15,0,28,1.0,0.3488372093023256,0.5172413793103449
web_export,goa_all,raw,rat,Egfr,molecular_function,26,8,27,33,4,22,4,0.15384615384615385,0.5,0.23529411764705882,17,10,16,0.6296296296296297,0.5151515151515151,0.5666666666666667
web_export,goa_all,raw,rat,Egfr,biological_process,283,11,293,76,5,278,6,0.0176678445229682,0.45454545454545453,0.03401360544217687,54,239,22,0.18430034129692832,0.7105263157894737,0.2926829268292683
web_export,goa_all,raw,rat,Egfr,cellular_component,21,9,28,23,6,15,3,0.2857142857142857,0.6666666666666666,0.4,20,8,3,0.7142857142857143,0.8695652173913043,0.7843137254901961
web_export,goa_all,raw,rat,Hspa8,molecular_function,33,26,35,58,13,20,13,0.3939393939393939,0.5,0.4406779661016949,33,2,25,0.9428571428571428,0.5689655172413793,0.7096774193548387
web_export,goa_all,raw,rat,Hspa8,biological_process,230,57,255,338,30,200,27,0.13043478260869565,0.5263157894736842,0.20905923344947736,208,47,130,0.8156862745098039,0.6153846153846154,0.7015177065767285
web_export,goa_all,raw,rat,Hspa8,cellular_component,77,40,87,101,30,47,10,0.38961038961038963,0.75,0.5128205128205129,81,6,20,0.9310344827586207,0.801980198019802,0.8617021276595743
web_export,goa_all,raw,rat,Mapk1,molecular_function,30,14,32,40,9,21,5,0.3,0.6428571428571429,0.4090909090909091,32,0,8,1.0,0.8,0.888888888888889
web_export,goa_all,raw,rat,Mapk1,biological_process,173,82,184,425,19,154,63,0.10982658959537572,0.23170731707317074,0.14901960784313728,155,29,270,0.842391304347826,0.36470588235294116,0.5090311986863711
web_export,goa_all,raw,rat,Mapk1,cellular_component,49,21,59,63,17,32,4,0.3469387755102041,0.8095238095238095,0.4857142857142857,57,2,6,0.9661016949152542,0.9047619047619048,0.9344262295081968
web_export,goa_all,raw,rat,Prkaa2,molecular_function,26,16,28,38,10,16,6,0.38461538461538464,0.625,0.4761904761904762,28,0,10,1.0,0.7368421052631579,0.8484848484848484
web_export,goa_all,raw,rat,Prkaa2,biological_process,90,56,102,260,9,81,47,0.1,0.16071428571428573,0.12328767123287672,79,23,181,0.7745098039215687,0.3038461538461538,0.43646408839779005
web_export,goa_all,raw,rat,Prkaa2,cellular_component,25,14,35,52,9,16,5,0.36,0.6428571428571429,0.4615384615384615,35,0,17,1.0,0.6730769230769231,0.8045977011494253
web_export,goa_all,raw,worm,csr-1,molecular_function,1,8,2,25,1,0,7,1.0,0.125,0.2222222222222222,2,0,23,1.0,0.08,0.14814814814814814
web_export,goa_all,raw,worm,csr-1,biological_process,35,5,39,38,2,33,3,0.05714285714285714,0.4,0.09999999999999999,14,25,24,0.358974358974359,0.3684210526315789,0.36363636363636365
web_export,goa_all,raw,worm,csr-1,cellular_component,1,1,7,7,1,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0
web_export,goa_all,raw,worm,daf-2,molecular_function,6,13,7,41,2,4,11,0.3333333333333333,0.15384615384615385,0.21052631578947367,7,0,34,1.0,0.17073170731707318,0.2916666666666667
web_export,goa_all,raw,worm,daf-2,biological_process,171,35,180,210,23,148,12,0.13450292397660818,0.6571428571428571,0.22330097087378642,158,22,52,0.8777777777777778,0.7523809523809524,0.8102564102564102
web_export,goa_all,raw,worm,daf-2,cellular_component,15,8,22,32,6,9,2,0.4,0.75,0.5217391304347827,22,0,10,1.0,0.6875,0.8148148148148148
web_export,goa_all,leaf_filtered,9CAUD,dfrP,molecular_function,1,3,5,13,1,0,2,1.0,0.3333333333333333,0.5,5,0,8,1.0,0.38461538461538464,0.5555555555555556
web_export,goa_all,leaf_filtered,9CAUD,dfrP,biological_process,1,4,3,19,0,1,4,0.0,0.0,,0,3,19,0.0,0.0,
web_export,goa_all,leaf_filtered,ANOGA,PGRPLB,molecular_function,2,4,8,20,1,1,3,0.5,0.25,0.3333333333333333,7,1,13,0.875,0.35,0.4999999999999999
web_export,goa_all,leaf_filtered,ANOGA,PGRPLB,biological_process,18,5,88,29,1,17,4,0.05555555555555555,0.2,0.08695652173913045,24,64,5,0.2727272727272727,0.8275862068965517,0.4102564102564102
web_export,goa_all,leaf_filtered,ANOGA,PGRPLB,cellular_component,1,1,2,1,0,1,1,0.0,0.0,,0,2,1,0.0,0.0,
web_export,goa_all,leaf_filtered,ARATH,BRI1,molecular_function,4,17,16,38,4,0,13,1.0,0.23529411764705882,0.38095238095238093,16,0,22,1.0,0.42105263157894735,0.5925925925925926
web_export,goa_all,leaf_filtered,ARATH,BRI1,biological_process,20,15,105,116,5,15,10,0.25,0.3333333333333333,0.28571428571428575,95,10,21,0.9047619047619048,0.8189655172413793,0.8597285067873304
web_export,goa_all,leaf_filtered,ARATH,BRI1,cellular_component,3,4,16,21,3,0,1,1.0,0.75,0.8571428571428571,16,0,5,1.0,0.7619047619047619,0.8648648648648648
web_export,goa_all,leaf_filtered,BACSU,sigG,molecular_function,1,5,2,20,0,1,5,0.0,0.0,,1,1,19,0.5,0.05,0.09090909090909091
web_export,goa_all,leaf_filtered,BACSU,sigG,biological_process,7,5,23,35,1,6,4,0.14285714285714285,0.2,0.16666666666666666,14,9,21,0.6086956521739131,0.4,0.48275862068965525
web_export,goa_all,leaf_filtered,BACSU,sigG,cellular_component,1,1,2,3,0,1,1,0.0,0.0,,2,0,1,1.0,0.6666666666666666,0.8
web_export,goa_all,leaf_filtered,DROME,Akt1,molecular_function,2,8,10,25,2,0,6,1.0,0.25,0.4,10,0,15,1.0,0.4,0.5714285714285715
web_export,goa_all,leaf_filtered,DROME,Akt1,biological_process,49,37,259,241,26,23,11,0.5306122448979592,0.7027027027027027,0.6046511627906977,230,29,11,0.888030888030888,0.9543568464730291,0.92
web_export,goa_all,leaf_filtered,DROME,Akt1,cellular_component,5,5,16,16,5,0,0,1.0,1.0,1.0,16,0,0,1.0,1.0,1.0
web_export,goa_all,leaf_filtered,DROME,Buffy,molecular_function,1,1,5,4,0,1,1,0.0,0.0,,0,5,4,0.0,0.0,
web_export,goa_all,leaf_filtered,DROME,Buffy,biological_process,17,8,53,45,5,12,3,0.29411764705882354,0.625,0.4,40,13,5,0.7547169811320755,0.8888888888888888,0.8163265306122449
web_export,goa_all,leaf_filtered,DROME,Buffy,cellular_component,1,5,9,21,1,0,4,1.0,0.2,0.33333333333333337,9,0,12,1.0,0.42857142857142855,0.6
web_export,goa_all,leaf_filtered,DROME,Dscam1,molecular_function,3,3,10,8,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,2,0,0.8,1.0,0.888888888888889
web_export,goa_all,leaf_filtered,DROME,Dscam1,biological_process,18,17,104,97,12,6,5,0.6666666666666666,0.7058823529411765,0.6857142857142857,96,8,1,0.9230769230769231,0.9896907216494846,0.955223880597015
web_export,goa_all,leaf_filtered,DROME,Dscam1,cellular_component,3,9,10,15,3,0,6,1.0,0.3333333333333333,0.5,10,0,5,1.0,0.6666666666666666,0.8
web_export,goa_all,leaf_filtered,ECOLI,GroEL,molecular_function,1,9,2,32,1,0,8,1.0,0.1111111111111111,0.19999999999999998,2,0,30,1.0,0.0625,0.11764705882352941
web_export,goa_all,leaf_filtered,ECOLI,GroEL,biological_process,1,5,10,20,1,0,4,1.0,0.2,0.33333333333333337,10,0,10,1.0,0.5,0.6666666666666666
web_export,goa_all,leaf_filtered,ECOLI,GroEL,cellular_component,2,4,7,10,1,1,3,0.5,0.25,0.3333333333333333,7,0,3,1.0,0.7,0.8235294117647058
web_export,goa_all,leaf_filtered,PSEPK,BenR,molecular_function,2,3,11,6,0,2,3,0.0,0.0,,6,5,0,0.5454545454545454,1.0,0.7058823529411764
web_export,goa_all,leaf_filtered,PSEPK,BenR,biological_process,10,2,31,16,0,10,2,0.0,0.0,,16,15,0,0.5161290322580645,1.0,0.6808510638297872
web_export,goa_all,leaf_filtered,PSEPK,BenR,cellular_component,1,1,2,3,0,1,1,0.0,0.0,,0,2,3,0.0,0.0,
web_export,goa_all,leaf_filtered,PSEPK,catA,molecular_function,3,5,13,14,2,1,3,0.6666666666666666,0.4,0.5,12,1,2,0.9230769230769231,0.8571428571428571,0.888888888888889
web_export,goa_all,leaf_filtered,PSEPK,catA,biological_process,8,3,10,8,0,8,3,0.0,0.0,,4,6,4,0.4,0.5,0.4444444444444445
web_export,goa_all,leaf_filtered,PSEPK,ftsY,molecular_function,1,5,2,25,0,1,5,0.0,0.0,,1,1,24,0.5,0.04,0.07407407407407407
web_export,goa_all,leaf_filtered,PSEPK,ftsY,biological_process,7,3,27,14,1,6,2,0.14285714285714285,0.3333333333333333,0.2,14,13,0,0.5185185185185185,1.0,0.6829268292682926
web_export,goa_all,leaf_filtered,PSEPK,ftsY,cellular_component,2,3,5,6,0,2,3,0.0,0.0,,3,2,3,0.6,0.5,0.5454545454545454
web_export,goa_all,leaf_filtered,PSEPK,mrcA,molecular_function,3,9,9,25,0,3,9,0.0,0.0,,8,1,17,0.8888888888888888,0.32,0.47058823529411764
web_export,goa_all,leaf_filtered,PSEPK,mrcA,biological_process,7,5,26,36,1,6,4,0.14285714285714285,0.2,0.16666666666666666,20,6,16,0.7692307692307693,0.5555555555555556,0.6451612903225806
web_export,goa_all,leaf_filtered,PSEPK,mrcA,cellular_component,3,2,9,8,2,1,0,0.6666666666666666,1.0,0.8,8,1,0,0.8888888888888888,1.0,0.9411764705882353
web_export,goa_all,leaf_filtered,PSEPK,phaC,molecular_function,1,1,4,3,0,1,1,0.0,0.0,,1,3,2,0.25,0.3333333333333333,0.28571428571428575
web_export,goa_all,leaf_filtered,PSEPK,phaC,biological_process,2,1,4,7,0,2,1,0.0,0.0,,3,1,4,0.75,0.42857142857142855,0.5454545454545454
web_export,goa_all,leaf_filtered,PSEPK,pvdA,biological_process,9,1,18,10,0,9,1,0.0,0.0,,0,18,10,0.0,0.0,
web_export,goa_all,leaf_filtered,PSEPK,rpoS,molecular_function,2,3,11,6,0,2,3,0.0,0.0,,5,6,1,0.45454545454545453,0.8333333333333334,0.5882352941176471
web_export,goa_all,leaf_filtered,PSEPK,rpoS,biological_process,10,4,46,29,0,10,4,0.0,0.0,,13,33,16,0.2826086956521739,0.4482758620689655,0.3466666666666666
web_export,goa_all,leaf_filtered,PSEPK,rpoS,cellular_component,1,1,2,3,0,1,1,0.0,0.0,,0,2,3,0.0,0.0,
web_export,goa_all,leaf_filtered,human,APP,molecular_function,21,28,49,60,9,12,19,0.42857142857142855,0.32142857142857145,0.3673469387755102,41,8,19,0.8367346938775511,0.6833333333333333,0.7522935779816514
web_export,goa_all,leaf_filtered,human,APP,biological_process,131,100,459,439,35,96,65,0.26717557251908397,0.35,0.303030303030303,291,168,148,0.6339869281045751,0.662870159453303,0.6481069042316259
web_export,goa_all,leaf_filtered,human,APP,cellular_component,25,53,82,114,21,4,32,0.84,0.39622641509433965,0.5384615384615384,80,2,34,0.975609756097561,0.7017543859649122,0.8163265306122448
web_export,goa_all,leaf_filtered,human,BCL2,molecular_function,10,13,27,32,9,1,4,0.9,0.6923076923076923,0.7826086956521738,27,0,5,1.0,0.84375,0.9152542372881356
web_export,goa_all,leaf_filtered,human,BCL2,biological_process,45,47,192,221,22,23,25,0.4888888888888889,0.46808510638297873,0.47826086956521735,169,23,52,0.8802083333333334,0.7647058823529411,0.8184019370460048
web_export,goa_all,leaf_filtered,human,BCL2,cellular_component,6,14,35,32,4,2,10,0.6666666666666666,0.2857142857142857,0.4,29,6,3,0.8285714285714286,0.90625,0.8656716417910447
web_export,goa_all,leaf_filtered,human,BRCA2,molecular_function,6,8,26,26,6,0,2,1.0,0.75,0.8571428571428571,26,0,0,1.0,1.0,1.0
web_export,goa_all,leaf_filtered,human,BRCA2,biological_process,33,38,116,191,6,27,32,0.18181818181818182,0.15789473684210525,0.16901408450704225,81,35,110,0.6982758620689655,0.42408376963350786,0.5276872964169381
web_export,goa_all,leaf_filtered,human,BRCA2,cellular_component,8,13,43,44,8,0,5,1.0,0.6153846153846154,0.761904761904762,43,0,1,1.0,0.9772727272727273,0.9885057471264368
web_export,goa_all,leaf_filtered,human,EGFR,molecular_function,9,24,38,64,9,0,15,1.0,0.375,0.5454545454545454,38,0,26,1.0,0.59375,0.7450980392156863
web_export,goa_all,leaf_filtered,human,EGFR,biological_process,67,60,264,304,23,44,37,0.34328358208955223,0.38333333333333336,0.36220472440944884,183,81,121,0.6931818181818182,0.6019736842105263,0.6443661971830986
web_export,goa_all,leaf_filtered,human,EGFR,cellular_component,12,34,57,91,10,2,24,0.8333333333333334,0.29411764705882354,0.4347826086956522,57,0,34,1.0,0.6263736263736264,0.7702702702702703
web_export,goa_all,leaf_filtered,human,HTT,molecular_function,7,11,12,21,7,0,4,1.0,0.6363636363636364,0.7777777777777778,12,0,9,1.0,0.5714285714285714,0.7272727272727273
web_export,goa_all,leaf_filtered,human,HTT,biological_process,38,22,172,143,8,30,14,0.21052631578947367,0.36363636363636365,0.26666666666666666,113,59,30,0.6569767441860465,0.7902097902097902,0.7174603174603174
web_export,goa_all,leaf_filtered,human,HTT,cellular_component,16,20,52,51,15,1,5,0.9375,0.75,0.8333333333333334,51,1,0,0.9807692307692307,1.0,0.9902912621359222
web_export,goa_all,leaf_filtered,human,LRRK2,molecular_function,15,31,63,73,14,1,17,0.9333333333333333,0.45161290322580644,0.608695652173913,63,0,10,1.0,0.863013698630137,0.9264705882352942
web_export,goa_all,leaf_filtered,human,LRRK2,biological_process,2,100,13,411,1,1,99,0.5,0.01,0.0196078431372549,12,1,399,0.9230769230769231,0.029197080291970802,0.05660377358490566
web_export,goa_all,leaf_filtered,human,LRRK2,cellular_component,21,47,79,113,14,7,33,0.6666666666666666,0.2978723404255319,0.4117647058823529,76,3,37,0.9620253164556962,0.672566371681416,0.7916666666666667
