mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 assembly|Recruits PI3K complex 1 components to exocyst complex	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, upstream|Class 3 PI3K complex 1 signal integration|Modulator of BECN1 availability via DAPK	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, upstream|ER stress signaling pathway|Modulator of BECN1 availability	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, upstream|Hypoxia signaling pathway|Modulator of BECN1 availability	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, upstream|Insulin signaling pathway|Modulator of BECN1 availability	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, upstream|MAPK8 signaling pathway|Modulator of BECN1 availability	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	mapped	ok_for_propagation_to_go	GO:1905686	positive regulation of plasma membrane repair		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN subtype is a more specific ATG16L1-positive membrane-input node nested under the same membrane-repair mechanism. Propagation to the same GO target remains biologically centered and conservative.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex regulator	mapped	ok_for_propagation_to_go	GO:1905686	positive regulation of plasma membrane repair		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes a regulatory role in the same ATG16L1-linked plasma-membrane input mechanism. The membrane-repair GO term is still the cleanest propagation target.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ER membrane input|COPII vesicle component	mapped	ok_for_propagation_to_go	GO:0030127	COPII vesicle coat		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf groups the core COPII coat machinery that contributes ER membrane input to autophagophore formation. The strongest shared GO cellular-component signal across the member genes is COPII vesicle coat.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Autophagosome-lysosome docking|Recruitment of HOPS complex to autophagosome|ATG8 homolog	mapped	ok_for_propagation_to_go	GO:0097352	autophagosome maturation		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf captures ATG8-family proteins in their specific role of recruiting HOPS machinery during late autophagosome handling. The best GO process target for that shared role is autophagosome maturation.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Autophagosome-lysosome docking|Recruitment of HOPS complex to autophagosome|Bridges ATG8 and HOPS complex	mapped	ok_for_propagation_to_go	GO:0097352	autophagosome maturation		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf denotes a direct bridging factor that links ATG8 proteins to HOPS recruitment on late autophagic membranes. That is a narrow mechanistic role within autophagosome maturation.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Autophagosome-lysosome docking|Recruitment of HOPS complex to autophagosome|Bridges STX17, RUBCNL and HOPS complex	mapped	ok_for_propagation_to_go	GO:0097352	autophagosome maturation		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf captures a direct bridging factor that couples autophagosome SNARE and HOPS-recruitment machinery during the late fusion-ready stage. The corresponding GO process is autophagosome maturation.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|ATG8 homolog	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN subtype specifically places ATG8-family proteins in the microtubule-dependent positioning of autophagosomes. The cleanest current GO process target is autophagosome localization.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN subtype denotes the bridging machinery that links HOPS/BORC-like late-endolysosomal transport systems to autophagosome positioning on microtubules. The best current GO target is autophagosome localization.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|Recruitment of dynein-dynactin motor complex	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN subtype captures recruitment of dynein-dynactin machinery for autophagosome movement. The mechanistically closest GO process target is autophagosome localization.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Regulation of autophagosome membrane composition|ATG8 homolog de-lipidation|Releases ATG8 homologs from maturing autophagosome	mapped	ok_for_propagation_to_go	GO:0051697	protein delipidation		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype specifically denotes removal of lipidated ATG8-family proteins from the maturing autophagosome membrane. The best current GO process target is protein delipidation.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Lysophagy|ELDR complex component	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	The PN ELDR-complex subtype sits inside lysophagy cargo-marking machinery. In the current GO cache, autophagy cargo adaptor activity is the narrowest supported target for this lysophagy-specific adaptor role.
